#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.1666667,-0.513886,1.502341,0.4152306,35.22249,352.3164,11.30674,-0.5455977,1.497032,0.40717,35.22249,352.3164,11.30674,-0.4821743,1.50765,0.4232913,35.22249,352.3164,11.30674,44.13669,332.5798,2.379258e-06,43.88061,328.6758,-1.184504e-06,0.5,0.5
2.0,0.2798904,-0.6716467,1.502957,0.4096003,34.67912,332.3482,11.11179,-0.6987713,1.497704,0.3912851,34.67912,332.3482,11.11179,-0.644522,1.508211,0.4279156,34.67912,332.3482,11.11179,34.70099,325.4713,-1.038484e-06,34.92974,320.6005,-2.082744e-06,0.5,0.5
3.0,0.4465571,-0.8443383,1.509692,0.4152797,33.20359,321.3989,11.10535,-0.8675773,1.50435,0.3922536,33.20359,321.3989,11.10535,-0.8210993,1.515035,0.4383058,33.20359,321.3989,11.10535,32.66381,317.8302,-2.028323e-06,33.20379,312.8454,1.020372e-06,0.5,0.5
4.0,0.5840424,-0.947826,1.510902,0.4346178,30.88406,294.9445,5.01304,-0.9604042,1.508417,0.4040498,30.88406,294.9445,5.01304,-0.9352477,1.513388,0.4651857,30.88406,294.9445,5.01304,32.63178,301.6483,1.013798e-06,33.07663,297.1959,1.018894e-06,0.5,0.5
5.0,0.7507091,-0.9990771,1.512164,0.5664747,26.53402,289.551,4.419817,-1.009062,1.509878,0.5349488,26.53402,289.551,4.419817,-0.9890926,1.514449,0.5980005,26.53402,289.551,4.419817,33.99072,304.2789,0.0,34.73733,299.8673,0.0,0.5,0.5
6.0,0.9022372,-1.015107,1.571067,0.708499,1.185298,281.5061,3.716478,-1.021662,1.568919,0.6760765,1.185298,281.5061,3.716478,-1.008552,1.573215,0.7409214,1.185298,281.5061,3.716478,0.1350364,291.565,-6.670126e-09,0.4188708,287.5833,-1.334057e-08,0.5,0.5
7.0,1.068904,-1.072302,1.585312,0.7947035,351.8035,266.7201,4.763743,-1.070804,1.582587,0.7617016,351.8035,266.7201,4.763743,-1.0738,1.588037,0.8277054,351.8035,266.7201,4.763743,356.9869,278.1924,1.068695e-07,357.256,274.651,-1.068442e-07,0.5,0.5
8.0,1.234862,-1.162364,1.601342,0.8477054,349.4121,266.1871,6.503732,-1.160863,1.597651,0.8147976,349.4121,266.1871,6.503732,-1.163866,1.605033,0.8806131,349.4121,266.1871,6.503732,351.4119,274.7876,4.317276e-07,351.7821,270.7718,-8.626314e-07,0.5,0.5
9.0,1.401529,-1.213173,1.607136,0.8515617,352.3272,256.8576,9.173638,-1.206419,1.601899,0.8195343,352.3272,256.8576,9.173638,-1.219926,1.612374,0.8835891,352.3272,256.8576,9.173638,353.3669,274.4519,-2.148818e-07,353.8681,270.6909,0.0,0.5,0.5
10.0,1.568196,-1.112622,1.585218,0.8208113,3.372043,246.2906,13.34946,-1.099242,1.577578,0.7914621,3.372043,246.2906,13.34946,-1.126003,1.592858,0.8501604,3.372043,246.2906,13.34946,0.785068,253.6351,2.668293e-08,1.632266,249.9619,0.0,0.5,0.5
11.0,1.734862,-0.990779,1.582113,0.7887862,359.5628,234.3208,14.06832,-0.9720754,1.574055,0.7626319,359.5628,234.3208,14.06832,-1.009483,1.59017,0.8149405,359.5628,234.3208,14.06832,7.956145,244.3559,-2.155179e-07,8.934758,240.7498,0.0,0.5,0.5
12.0,1.901529,-0.8878382,1.586839,0.6493807,1.671962,212.9018,13.19389,-0.8606218,1.579276,0.6320353,1.671962,212.9018,13.19389,-0.9150547,1.594402,0.6667261,1.671962,212.9018,13.19389,10.15336,211.5797,-4.336785e-07,11.07536,207.198,0.0,0.5,0.5
13.0,2.068196,-0.8055106,1.583837,0.4948688,7.298371,194.7394,10.9408,-0.7738327,1.577597,0.4873613,7.298371,194.7394,10.9408,-0.8371885,1.590078,0.5023762,7.298371,194.7394,10.9408,13.79675,194.2669,-2.197847e-07,14.48525,190.2343,0.0,0.5,0.5
14.0,2.234862,-0.7217364,1.58085,0.4786804,9.623337,168.0628,10.19468,-0.69002,1.575066,0.4863881,9.623337,168.0628,10.19468,-0.7534527,1.586635,0.4709728,9.623337,168.0628,10.19468,13.21834,170.2584,2.192523e-07,13.91251,166.2213,-2.198942e-07,0.5,0.5
15.0,2.401529,-0.6772338,1.580826,0.5491328,5.329369,149.1013,7.069896,-0.649201,1.576764,0.5663508,5.329369,149.1013,7.069896,-0.7052665,1.584888,0.5319148,5.329369,149.1013,7.069896,9.738585,150.8553,0.0,10.19281,147.2763,-2.16866e-07,0.5,0.5
16.0,2.568196,-0.6623005,1.582408,0.5901284,2.06011,137.3512,5.664488,-0.6381182,1.579138,0.6125631,2.06011,137.3512,5.664488,-0.6864828,1.585678,0.5676936,2.06011,137.3512,5.664488,5.356021,144.9048,0.0,5.692108,141.817,1.072505e-07,0.5,0.5
17.0,2.734863,-0.6610531,1.572329,0.6005688,5.475196,131.1281,4.346711,-0.6394934,1.569828,0.6256231,5.475196,131.1281,4.346711,-0.6826127,1.574829,0.5755144,5.475196,131.1281,4.346711,7.989517,139.1792,-2.155355e-07,8.325105,135.3814,0.0,0.5,0.5
18.0,2.901529,-0.5811794,1.577052,0.6923002,10.5346,124.1496,8.903081,-0.5635719,1.572009,0.7199287,10.5346,124.1496,8.903079,-0.5987868,1.582096,0.6646717,10.5346,124.1496,8.903079,38.77949,123.3724,-2.190392e-06,39.07917,119.8706,0.0,0.5,0.5
19.0,3.068196,-0.4629828,1.590171,0.7715837,6.32264,127.8603,6.947656,-0.4431366,1.586186,0.7978332,6.32264,127.8603,6.947656,-0.482829,1.594156,0.7453341,6.32264,127.8603,6.947656,14.42436,145.161,8.815628e-07,15.0392,142.0687,0.0,0.5,0.5
20.0,3.234863,-0.388016,1.589597,0.787938,3.445194,129.9682,9.0816,-0.3672309,1.584374,0.8132262,3.445194,129.9682,9.0816,-0.4088012,1.59482,0.7626498,3.445194,129.9682,9.0816,19.24887,141.3798,-9.043297e-07,19.8891,138.1095,4.539645e-07,0.5,0.5
21.0,3.40153,-0.3872308,1.59973,0.7444383,1.210033,127.7877,7.701748,-0.3671771,1.595289,0.7704559,1.210033,127.7877,7.701748,-0.4072845,1.604172,0.7184207,1.210033,127.7877,7.701748,18.44932,146.8791,4.500159e-07,19.13862,143.8786,4.518621e-07,0.5,0.5
22.0,3.568196,-0.4271607,1.598216,0.6920106,3.108134,151.1418,2.93631,-0.3982116,1.59652,0.7080689,3.108134,151.1418,2.93631,-0.4561097,1.599911,0.6759523,3.108134,151.1418,2.93631,6.585941,170.9122,0.0,6.934703,167.3719,5.375409e-08,0.5,0.5
23.0,3.734863,-0.4303578,1.604885,0.6915984,359.0127,150.954,1.042335,-0.4013785,1.604282,0.7076805,359.0127,150.954,1.042335,-0.459337,1.605488,0.6755164,359.0127,150.954,1.042335,357.1836,147.7716,0.0,357.2905,143.104,0.0,0.5,0.5
24.0,3.851562,-0.4215875,1.606277,0.6958076,358.0311,147.6623,1.178738,-0.3935738,1.605596,0.7135152,358.0311,147.6623,1.178738,-0.4496012,1.606959,0.6780999,358.0311,147.6623,1.178738,357.2539,147.4433,5.342219e-08,357.3703,142.7717,5.34171e-08,0.5,0.5
25.0,4.018228,-0.4136736,1.60603,0.704025,357.5139,145.3755,1.622739,-0.3863841,1.605093,0.7228186,357.5139,145.3755,1.622739,-0.4409632,1.606968,0.6852315,357.5139,145.3755,1.622739,14.10024,146.6251,8.802961e-07,14.16393,142.8994,4.402713e-07,0.5,0.5
26.0,4.184895,-0.4029779,1.607848,0.71184,356.4193,137.5816,2.605752,-0.3784685,1.606344,0.7341071,356.4193,137.5816,2.605752,-0.4274873,1.609352,0.689573,356.4193,137.5816,2.605752,16.61358,143.2405,4.454836e-07,16.78384,139.5524,-4.458809e-07,0.5,0.5
27.0,4.351561,-0.3916196,1.609954,0.720187,354.713,125.303,5.546335,-0.3723121,1.606763,0.7469421,354.713,125.303,5.546335,-0.4109271,1.613144,0.6934319,354.713,125.303,5.546335,355.9709,143.6312,2.139722e-07,356.2321,140.3502,-1.069529e-07,0.5,0.5
28.0,4.518228,-0.3973714,1.571881,0.6667001,10.30153,117.3779,9.917069,-0.3832623,1.566265,0.696165,10.30153,117.3779,9.917069,-0.4114804,1.577498,0.6372352,10.30153,117.3779,9.917069,35.89114,127.2142,0.0,36.57397,123.7035,1.063113e-06,0.5,0.5
29.0,4.684894,-0.4131157,1.566332,0.6607352,14.43323,120.3803,10.19742,-0.3978782,1.560648,0.6896197,14.43323,120.3803,10.19742,-0.4283531,1.572015,0.6318508,14.43323,120.3803,10.19742,43.05897,128.8371,0.0,43.70583,125.2208,-2.36209e-06,0.5,0.5
30.0,4.851561,-0.4994349,1.564875,0.7381783,4.855935,120.6381,7.374816,-0.4829918,1.560635,0.7666466,4.855935,120.6381,7.374816,-0.515878,1.569114,0.7097099,4.855935,120.6381,7.374816,16.42549,136.7758,-4.450501e-07,17.03787,133.684,-4.464823e-07,0.5,0.5
31.0,5.018227,-0.598222,1.564144,0.7594886,2.898464,118.4872,6.934887,-0.5827052,1.560147,0.7885066,2.898464,118.4872,6.934887,-0.6137388,1.568141,0.7304707,2.898464,118.4872,6.934887,12.50147,143.8915,0.0,13.19057,140.8653,-4.384548e-07,0.5,0.5
32.0,5.184894,-0.5967375,1.583821,0.7511632,3.526282,110.9123,6.080121,-0.585174,1.580316,0.7820306,3.526282,110.9123,6.080121,-0.608301,1.587325,0.7202958,3.526282,110.9123,6.080121,28.71022,132.8305,0.0,29.13655,131.1169,0.0,0.5,0.5
33.0,5.35156,-0.5946165,1.581064,0.4341261,356.856,104.6747,9.114004,-0.5860465,1.575821,0.4657151,356.856,104.6747,9.114004,-0.6031865,1.586307,0.4025371,356.856,104.6747,9.114004,23.39583,121.2479,0.0,23.92127,118.9883,-1.868002e-06,0.5,0.5
34.0,5.518227,-0.5231169,1.561992,0.2000037,11.60828,96.18442,7.678859,-0.520464,1.557653,0.2327594,11.60828,96.18442,7.678859,-0.5257699,1.56633,0.1672481,11.60828,96.18442,7.678859,30.70277,115.6588,-9.929589e-07,31.51525,112.5267,0.0,0.5,0.5
35.0,5.684893,-0.4293931,1.549312,0.06651759,21.54602,108.2715,8.232539,-0.4207629,1.544897,0.09821652,21.54602,108.2715,8.232539,-0.4380233,1.553727,0.03481866,21.54602,108.2715,8.232539,27.58561,134.878,-9.632794e-07,28.69629,131.6676,0.0,0.5,0.5
36.0,5.85156,-0.495801,1.56844,0.005377769,15.25234,104.7691,7.22869,-0.488479,1.564416,0.0374556,15.25234,104.7691,7.22869,-0.5031231,1.572464,-0.02670006,15.25234,104.7691,7.22869,27.98755,113.9123,0.0,28.57573,110.3103,9.722016e-07,0.5,0.5
37.0,6.018226,-0.6197122,1.560884,0.1437463,13.46769,115.6624,7.1554,-0.6063354,1.556868,0.1738085,13.46769,115.6624,7.1554,-0.6330891,1.564899,0.1136842,13.46769,115.6624,7.1554,28.89856,121.3406,9.7521e-07,29.49321,117.247,9.808822e-07,0.5,0.5
38.0,6.184893,-0.7064982,1.579661,0.3343468,10.38987,127.847,7.383175,-0.6869353,1.575471,0.3607766,10.38987,127.847,7.383175,-0.7260611,1.583851,0.3079171,10.38987,127.847,7.383175,24.95273,140.9665,-9.416729e-07,25.61724,137.638,9.468462e-07,0.5,0.5
39.0,6.351559,-0.7927224,1.589735,0.3951809,6.3943,129.2949,8.704556,-0.7724035,1.584749,0.4208924,6.3943,129.2949,8.704556,-0.8130413,1.59472,0.3694694,6.3943,129.2949,8.704556,14.99659,147.4736,-8.838772e-07,15.72817,144.3391,4.434918e-07,0.5,0.5
40.0,6.518226,-0.8175396,1.571488,0.4293294,9.579555,121.4159,9.521209,-0.801278,1.566081,0.4577041,9.579555,121.4159,9.521209,-0.8338012,1.576894,0.4009547,9.579555,121.4159,9.521209,17.31709,127.4452,-4.471554e-07,17.93968,123.8245,0.0,0.5,0.5
41.0,6.684892,-0.7343773,1.570619,0.5916933,10.41798,109.8737,11.80368,-0.7245001,1.56395,0.6226248,10.41798,109.8737,11.80368,-0.7442545,1.577288,0.5607617,10.41798,109.8737,11.80368,29.80652,124.1611,0.0,30.78438,120.498,-9.938007e-07,0.5,0.5
42.0,6.851559,-0.5844242,1.578619,0.8122973,8.318595,99.00079,14.47566,-0.5805869,1.57042,0.8441854,8.318595,99.00079,14.47566,-0.5882615,1.586818,0.7804093,8.318595,99.00079,14.47566,32.28198,120.5981,-2.019739e-06,33.17332,118.2884,0.0,0.5,0.5
43.0,7.018225,-0.4195065,1.568798,0.8329576,5.79862,105.6532,12.95057,-0.411513,1.561407,0.8642669,5.79862,105.6532,12.95057,-0.4275001,1.576189,0.8016483,5.79862,105.6532,12.95057,29.39596,128.2399,0.0,30.40401,125.5426,-9.899074e-07,0.5,0.5
