#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.0081345,0.4149851,1.48013,-0.3292266,30.05572,308.8309,1.835048,0.394738,1.479216,-0.3552243,30.05572,308.8309,1.835048,0.4352323,1.481044,-0.3032289,30.05572,308.8309,1.835048,52.05497,302.8834,5.553854e-06,51.76846,297.9123,8.277801e-06,0.5,0.5
2.0,0.01739175,0.4142822,1.479614,-0.3292937,30.20922,308.2259,1.706714,0.394282,1.478765,-0.3554841,30.20922,308.2259,1.706714,0.4342823,1.480462,-0.3031033,30.20922,308.2259,1.706714,52.19589,302.1153,0.0,51.89504,297.1315,2.767033e-06,0.5,0.5
3.0,0.0263442,0.4135909,1.479213,-0.329253,30.32026,307.6676,1.590423,0.3938203,1.478423,-0.3556189,30.32026,307.6676,1.590423,0.4333616,1.480003,-0.3028871,30.32026,307.6676,1.590423,52.23544,292.3168,2.788204e-06,51.59529,287.8005,8.246204e-06,0.5,0.5
4.0,0.03133135,0.4129293,1.478942,-0.3290707,30.38173,307.1823,1.531819,0.3933693,1.478182,-0.3555941,30.38173,307.1823,1.531819,0.4324894,1.479703,-0.3025474,30.38173,307.1823,1.531819,52.33791,291.6219,-8.383983e-06,51.6875,287.0998,0.0,0.5,0.5
5.0,0.03726255,0.4123805,1.478691,-0.3287959,30.42851,306.6638,1.540881,0.393064,1.477926,-0.3554971,30.42851,306.6638,1.540881,0.431697,1.479455,-0.3020948,30.42851,306.6638,1.540881,52.39542,291.0666,0.0,51.74028,286.5406,-2.757545e-06,0.5,0.5
6.0,0.04329185,0.4115686,1.478558,-0.3286084,30.54871,306.2543,1.529483,0.3924419,1.4778,-0.355446,30.54871,306.2543,1.529483,0.4306953,1.479316,-0.3017708,30.54871,306.2543,1.529483,52.45091,290.5093,8.405475e-06,51.79388,285.9785,2.760821e-06,0.5,0.5
7.0,0.04871795,0.410975,1.478112,-0.3284017,30.60673,305.8109,1.448256,0.3920372,1.477395,-0.355374,30.60673,305.8109,1.448256,0.4299128,1.478829,-0.3014293,30.60673,305.8109,1.448256,52.5636,290.0497,-2.809018e-06,51.90283,285.509,2.767513e-06,0.5,0.5
8.0,0.05744795,0.4104137,1.477684,-0.328223,30.66109,305.4036,1.348501,0.391644,1.477016,-0.3553138,30.66109,305.4036,1.348501,0.4291834,1.478351,-0.3011321,30.66109,305.4036,1.348501,52.9953,292.9014,-2.837021e-06,52.35752,287.5909,-2.795901e-06,0.5,0.5
9.0,0.06446805,0.4097617,1.477309,-0.3278613,30.67064,305.0537,1.323862,0.3911517,1.476654,-0.3550625,30.67064,305.0537,1.323862,0.4283716,1.477964,-0.3006601,30.67064,305.0537,1.323862,53.0675,292.3994,-2.841774e-06,52.42245,287.083,-5.600031e-06,0.5,0.5
10.0,0.0729633,0.4092556,1.477012,-0.3274074,30.71038,304.6484,1.275397,0.3908269,1.476381,-0.3547322,30.71038,304.6484,1.275397,0.4276844,1.477642,-0.3000825,30.71038,304.6484,1.275397,53.47971,294.0473,0.0,52.9223,288.6719,2.832234e-06,0.5,0.5
11.0,0.0780304,0.4086077,1.476644,-0.3271455,30.75807,304.32,1.221303,0.3903228,1.47604,-0.3545674,30.75807,304.32,1.221303,0.4268926,1.477248,-0.2997236,30.75807,304.32,1.221303,53.52774,293.6285,-2.872562e-06,52.96532,288.2489,0.0,0.5,0.5
12.0,0.0852485,0.4081093,1.476214,-0.3267102,30.83259,304.0254,1.155849,0.3899498,1.475643,-0.354216,30.83259,304.0254,1.155849,0.4262687,1.476785,-0.2992043,30.83259,304.0254,1.155849,53.57291,293.2313,2.87563e-06,53.00391,287.8483,5.675173e-06,0.5,0.5
13.0,0.0926279,0.4074808,1.475809,-0.3262993,30.90673,303.7464,1.110779,0.3894448,1.475261,-0.3538867,30.90673,303.7464,1.110779,0.4255168,1.476357,-0.2987119,30.90673,303.7464,1.110779,53.76891,294.9793,2.889038e-06,53.32436,289.8695,2.858852e-06,0.5,0.5
14.0,0.1005371,0.4068687,1.475408,-0.3256925,30.95195,303.4796,1.062764,0.3889495,1.474884,-0.3533564,30.95195,303.4796,1.062764,0.4247878,1.475933,-0.2980286,30.95195,303.4796,1.062764,53.83176,294.6202,-5.786742e-06,53.38198,289.5044,-2.862719e-06,0.5,0.5
15.0,0.106737,0.4062318,1.475052,-0.3250584,30.97815,303.2374,1.033254,0.3884225,1.474542,-0.3527934,30.97815,303.2374,1.033254,0.4240412,1.475561,-0.2973234,30.97815,303.2374,1.033254,54.28882,294.9152,5.850774e-06,53.89251,290.0813,-2.897575e-06,0.5,0.5
16.0,0.1134579,0.4056373,1.474674,-0.3244243,30.9963,303.0541,1.001666,0.3879089,1.47418,-0.3522114,30.9963,303.0541,1.001666,0.4233657,1.475168,-0.2966372,30.9963,303.0541,1.001666,54.30966,294.6401,-2.926868e-06,53.91006,289.8048,8.696376e-06,0.5,0.5
17.0,0.1219157,0.4050729,1.474131,-0.3238242,31.04392,302.8901,0.9624293,0.3874145,1.473657,-0.3516561,31.04392,302.8901,0.9624293,0.4227313,1.474606,-0.2959922,31.04392,302.8901,0.9624293,54.32462,294.4606,-2.927932e-06,53.92255,289.6243,-8.698983e-06,0.5,0.5
