#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.00751455,-0.8256726,1.489868,-0.2627274,20.37922,78.85503,2.882074,-0.8328738,1.488253,-0.2292772,20.37922,78.85503,2.882074,-0.8184713,1.491482,-0.2961776,20.37922,78.85503,2.882074,45.07132,76.72861,-2.417848e-06,45.03295,72.41874,-2.416226e-06,0.5,0.5
2.0,0.01751565,-0.8286334,1.489665,-0.2617354,20.48678,78.34859,2.832307,-0.8361231,1.48808,-0.2283472,20.48678,78.34859,2.832307,-0.8211437,1.491251,-0.2951236,20.48678,78.34859,2.832307,45.20296,76.15281,4.846872e-06,45.15804,71.83331,0.0,0.5,0.5
3.0,0.02436405,-0.8314274,1.48956,-0.260558,20.52814,77.89546,2.774408,-0.8391705,1.488007,-0.2272261,20.52814,77.89546,2.774408,-0.8236843,1.491113,-0.2938899,20.52814,77.89546,2.774408,45.05948,76.48032,-2.417347e-06,45.02865,71.57799,-4.832089e-06,0.5,0.5
4.0,0.0295335,-0.8341443,1.489557,-0.2593594,20.58169,77.43779,2.772485,-0.8421545,1.488006,-0.2260907,20.58169,77.43779,2.772485,-0.8261341,1.491108,-0.2926282,20.58169,77.43779,2.772485,45.12704,75.99287,0.0,45.09257,71.08495,-2.418747e-06,0.5,0.5
5.0,0.03599475,-0.8367729,1.48958,-0.2581598,20.62423,76.95798,2.803376,-0.8450687,1.488012,-0.2249618,20.62423,76.95798,2.803376,-0.8284771,1.491148,-0.2913577,20.62423,76.95798,2.803376,45.17463,75.54522,2.42223e-06,45.14045,70.63316,0.0,0.5,0.5
6.0,0.0432204,-0.8394218,1.489341,-0.2568275,20.62659,76.4969,2.859363,-0.8479956,1.487742,-0.2237018,20.62659,76.4969,2.859363,-0.830848,1.49094,-0.2899533,20.62659,76.4969,2.859363,44.30399,75.34343,-2.386028e-06,44.2988,70.94038,-2.385817e-06,0.5,0.5
7.0,0.0508325,-0.842191,1.489049,-0.2554666,20.71448,76.05103,2.886656,-0.8510301,1.487435,-0.2224113,20.71448,76.05103,2.886656,-0.8333519,1.490662,-0.2885218,20.71448,76.05103,2.886656,44.32923,74.90161,0.0,44.32751,70.49657,2.386985e-06,0.5,0.5
8.0,0.0572048,-0.8449618,1.488658,-0.254001,20.84249,75.64842,2.871554,-0.8540334,1.487054,-0.2210083,20.84249,75.64842,2.871553,-0.8358902,1.490262,-0.2869936,20.84249,75.64842,2.871553,44.18989,74.45911,0.0,44.19292,70.20552,-4.763054e-06,0.5,0.5
9.0,0.0639502,-0.8476623,1.488392,-0.2525811,21.02715,75.25726,2.855243,-0.8569607,1.486799,-0.2196511,21.02715,75.25726,2.855243,-0.8383639,1.489984,-0.2855111,21.02715,75.25726,2.855243,44.32262,74.05362,-2.386786e-06,44.32395,69.7905,0.0,0.5,0.5
10.0,0.07119095,-0.8502075,1.488244,-0.2510163,21.19797,74.90993,2.871139,-0.8597131,1.486645,-0.2181458,21.19797,74.90993,2.871139,-0.8407019,1.489844,-0.2838867,21.19797,74.90993,2.871139,39.96003,75.61752,-4.455482e-06,40.04874,71.23988,0.0,0.5,0.5
11.0,0.07794815,-0.8526263,1.4882,-0.2494734,21.294,74.55274,2.893877,-0.8623438,1.486589,-0.2166655,21.294,74.55274,2.893877,-0.8429089,1.489812,-0.2822813,21.294,74.55274,2.893877,40.11335,75.25452,-4.465511e-06,40.20168,70.86698,-4.471322e-06,0.5,0.5
12.0,0.08511175,-0.8549547,1.488094,-0.2477487,21.30938,74.2013,2.9294,-0.8648808,1.486464,-0.2150043,21.30938,74.2013,2.9294,-0.8450286,1.489725,-0.2804931,21.30938,74.2013,2.9294,38.99869,76.7585,4.394325e-06,39.17507,71.58649,2.202663e-06,0.5,0.5
13.0,0.0920283,-0.8572765,1.487981,-0.2460649,21.25257,73.82289,2.9612,-0.8674234,1.486332,-0.2133892,21.25257,73.82289,2.9612,-0.8471296,1.489631,-0.2787406,21.25257,73.82289,2.9612,39.0022,76.42106,2.197271e-06,39.18134,71.24886,2.20286e-06,0.5,0.5
14.0,0.09914111,-0.8596407,1.487906,-0.2442939,21.22609,73.44835,3.001954,-0.8700083,1.486234,-0.2116888,21.22609,73.44835,3.001954,-0.849273,1.489578,-0.2768991,21.22609,73.44835,3.001954,38.95105,76.05012,4.391369e-06,39.13327,70.88171,0.0,0.5,0.5
