#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00632875 -0.1297688 1.456176 -0.6195301 21.59896 353.9325 354.6978 -0.162527 1.459008 -0.6218845 21.59896 353.9325 354.6978 -0.09701064 1.453343 -0.6171758 21.59896 353.9325 354.6978 35.43125 355.7957 0 35.17739 352.3596 -2.611336E-07 0.5 0.5
2 0.02402055 -0.129754 1.455867 -0.6201387 22.71151 354.1537 354.8374 -0.1625308 1.458603 -0.6223435 22.71151 354.1537 354.8374 -0.09697729 1.453131 -0.6179339 22.71151 354.1537 354.8374 33.88321 355.4211 0 33.64428 352.3159 -2.563905E-07 0.5 0.5
3 0.0434956 -0.1296608 1.455348 -0.6195974 22.46339 353.7906 354.9662 -0.1624251 1.458021 -0.6220505 22.46339 353.7906 354.9662 -0.09689645 1.452675 -0.6171443 22.46339 353.7906 354.9662 34.61624 356.1235 1.296779E-07 34.33336 352.1706 0 0.5 0.5
4 0.060364 -0.1299739 1.454998 -0.6194135 23.41125 353.6087 354.9385 -0.1627344 1.457667 -0.6219203 23.41125 353.6087 354.9385 -0.09721331 1.45233 -0.6169066 23.41125 353.6087 354.9385 33.44865 355.9072 1.279054E-07 33.1666 352.0104 2.549846E-07 0.5 0.5
5 0.07938865 -0.1302638 1.453988 -0.6207362 24.68839 353.2103 355.1211 -0.163017 1.456536 -0.6234565 24.68839 353.2103 355.1211 -0.09751055 1.451441 -0.6180158 24.68839 353.2103 355.1211 34.05534 355.1351 -1.288136E-07 33.76326 351.2165 -2.567459E-07 0.5 0.5
6 0.0983009 -0.1303442 1.45325 -0.6218298 26.13573 353.102 355.1848 -0.163101 1.455734 -0.6245649 26.13573 353.102 355.1848 -0.09758735 1.450766 -0.6190947 26.13573 353.102 355.1848 35.334 354.0755 1.308194E-07 35.07018 350.6341 0 0.5 0.5
7 0.1166388 -0.1306614 1.452773 -0.6231252 27.50431 353.1078 355.0775 -0.1634238 1.455282 -0.6257696 27.50431 353.1078 355.0775 -0.09789897 1.450264 -0.6204808 27.50431 353.1078 355.0775 36.88098 354.5274 -2.668429E-07 36.58756 350.4759 5.316501E-07 0.5 0.5
8 0.1367294 -0.1307769 1.452663 -0.6245393 28.57037 352.9807 354.9071 -0.1635362 1.455233 -0.6271628 28.57037 352.9807 354.9071 -0.09801756 1.450093 -0.6219157 28.57037 352.9807 354.9071 38.20487 354.3983 0 37.87369 349.9996 -2.703985E-07 0.5 0.5
9 0.1570781 -0.1304292 1.453956 -0.6250582 29.2202 352.637 354.418 -0.1631675 1.456754 -0.6277103 29.2202 352.637 354.418 -0.09769087 1.451157 -0.6224061 29.2202 352.637 354.418 39.11171 354.1986 -5.501704E-07 38.81787 350.3121 -2.739465E-07 0.5 0.5
10 0.172433 -0.1280024 1.456889 -0.6246523 28.91197 352.2816 353.7442 -0.160707 1.460033 -0.6273323 28.91197 352.2816 353.7442 -0.09529775 1.453745 -0.6219722 28.91197 352.2816 353.7442 39.55766 353.1475 5.536908E-07 39.18294 348.9474 0 0.5 0.5
