#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0180058 -0.5316064 1.481876 1.01521 0.2069079 95.12774 358.2619 -0.5286852 1.482867 1.047724 0.2069079 95.12774 358.2619 -0.5345277 1.480885 0.9826962 0.2069079 95.12774 358.2619 9.874466 98.4617 -4.333058E-07 9.812077 94.92119 -4.33224E-07 0.5 0.5
2 0.0339025 -0.5300826 1.483456 1.022854 359.9167 95.23203 358.1042 -0.5271076 1.484537 1.05536 359.9167 95.23203 358.1042 -0.5330577 1.482376 0.9903476 359.9167 95.23203 358.1042 10.19119 98.77398 0 10.10709 95.22436 0 0.5 0.5
3 0.05104995 -0.527454 1.484941 1.03633 359.0994 95.25011 358.1771 -0.5244833 1.48598 1.068838 359.0994 95.25011 358.1771 -0.5304248 1.483902 1.003822 359.0994 95.25011 358.1771 11.75903 99.11781 8.720755E-07 11.67431 95.20227 4.359041E-07 0.5 0.5
4 0.0666839 -0.5262709 1.48384 1.042603 358.7473 94.95562 358.2 -0.5234733 1.484866 1.075127 358.7473 94.95562 358.2 -0.5290685 1.482815 1.010079 358.7473 94.95562 358.2 11.05267 99.59086 -4.349546E-07 10.95128 95.13834 4.34805E-07 0.5 0.5
5 0.08570905 -0.5235654 1.484501 1.058759 358.1341 94.65213 358.4296 -0.5209465 1.485396 1.091302 358.1341 94.65213 358.4296 -0.5261842 1.483607 1.026217 358.1341 94.65213 358.4296 9.406318 105.4272 4.327049E-07 9.388721 101.5859 -1.298049E-06 0.5 0.5
6 0.10209 -0.522521 1.484513 1.06485 358.0028 94.45992 358.5195 -0.5200115 1.485357 1.097402 358.0028 94.45992 358.5195 -0.5250306 1.48367 1.032297 358.0028 94.45992 358.5195 8.761741 107.264 8.638544E-07 8.770011 103.0481 0 0.5 0.5
7 0.1202195 -0.5205972 1.483395 1.08175 357.8797 94.09599 358.4634 -0.5182976 1.484271 1.114317 357.8797 94.09599 358.4634 -0.5228969 1.48252 1.049182 357.8797 94.09599 358.4634 8.840626 108.8581 4.320194E-07 8.865422 105.746 0 0.5 0.5
8 0.1401519 -0.5194518 1.48378 1.091989 357.6065 94.01408 358.4095 -0.5172042 1.484686 1.12456 357.6065 94.01408 358.4095 -0.5216994 1.482875 1.059419 357.6065 94.01408 358.4095 8.555591 109.464 4.316907E-07 8.585958 106.1574 0 0.5 0.5
9 0.1574126 -0.5185423 1.483802 1.103646 357.1609 94.13733 358.2105 -0.5162375 1.48482 1.136209 357.1609 94.13733 358.2105 -0.5208471 1.482783 1.071083 357.1609 94.13733 358.2105 8.285437 109.439 0 8.303586 106.1347 0 0.5 0.5
10 0.1731953 -0.5180621 1.483695 1.113591 356.7268 94.46832 358.1519 -0.5155789 1.484747 1.14614 356.7268 94.46832 358.1519 -0.5205452 1.482644 1.081043 356.7268 94.46832 358.1519 8.889852 109.4855 -8.641544E-07 8.91217 106.1842 -4.321037E-07 0.5 0.5
11 0.2013402 -0.5174829 1.483948 1.122587 356.1165 94.96986 358.1254 -0.5147271 1.485014 1.155113 356.1165 94.96986 358.1254 -0.5202387 1.482882 1.090061 356.1165 94.96986 358.1254 9.823649 106.412 -8.664783E-07 9.812548 102.2342 -8.664492E-07 0.5 0.5
12 0.2208994 -0.5161794 1.483533 1.140164 355.1318 95.99149 358.364 -0.5128505 1.484462 1.172641 355.1318 95.99149 358.364 -0.5195084 1.482604 1.107688 355.1318 95.99149 358.364 9.813861 106.8139 8.664528E-07 9.80327 102.6172 -8.664248E-07 0.5 0.5
13 0.2393269 -0.5158576 1.483895 1.150438 354.2383 96.94913 358.9685 -0.5119654 1.48448 1.18286 354.2383 96.94913 358.9685 -0.5197499 1.48331 1.118016 354.2383 96.94913 358.9685 10.37578 108.3573 0 10.40662 103.8736 4.340263E-07 0.5 0.5
14 0.2577945 -0.5161809 1.48367 1.158464 353.7164 98.06241 359.6543 -0.5116217 1.483866 1.190804 353.7164 98.06241 359.6543 -0.5207402 1.483475 1.126124 353.7164 98.06241 359.6543 10.29927 109.1205 0 10.35965 105.4431 4.339611E-07 0.5 0.5
15 0.2889708 -0.5189717 1.482379 1.163559 355.2035 99.02986 359.9349 -0.5138488 1.482416 1.195814 355.2035 99.02986 359.9349 -0.5240946 1.482342 1.131303 355.2035 99.02986 359.9349 13.03784 110.6046 -1.314548E-06 13.15806 107.1569 8.767931E-07 0.5 0.5
16 0.3054791 -0.5229635 1.481451 1.168551 357.652 100.3949 0.5029899 -0.5170592 1.481165 1.200672 357.652 100.3949 0.5029899 -0.5288677 1.481738 1.13643 357.652 100.3949 0.5029899 13.49298 111.178 -4.39004E-07 13.64993 107.2614 -8.785887E-07 0.5 0.5
