#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.02991555 1.052388 1.581068 0.09520823 36.63217 273.6703 18.94243 1.056885 1.572242 0.06280775 36.63217 273.6703 18.94243 1.04789 1.589894 0.1276087 36.63217 273.6703 18.94243 0 0 0 0 0 0 0 0
2 0.06880095 1.052253 1.580854 0.09481551 36.69727 273.8942 19.09517 1.056687 1.571967 0.06242292 36.69727 273.8942 19.09517 1.047819 1.589741 0.1272081 36.69727 273.8942 19.09517 0 0 0 0 0 0 0 0
3 0.09247015 1.051809 1.580753 0.09434605 36.92915 273.7808 18.9685 1.056299 1.57195 0.06193838 36.92915 273.7808 18.9685 1.047319 1.589557 0.1267537 36.92915 273.7808 18.9685 0 0 0 0 0 0 0 0
4 0.1632504 1.050646 1.580365 0.09390703 36.93159 273.8504 19.18884 1.055173 1.571463 0.06153142 36.93159 273.8504 19.18884 1.046118 1.589267 0.1262826 36.93159 273.8504 19.18884 0 0 0 0 0 0 0 0
5 0.1929958 1.047704 1.579557 0.09115034 37.58297 273.3889 18.9779 1.052518 1.570825 0.05876984 37.58297 273.3889 18.9779 1.042889 1.588289 0.1235308 37.58297 273.3889 18.9779 0 0 0 0 0 0 0 0
6 0.2206854 1.046456 1.578745 0.08949386 37.75765 272.7169 18.85718 1.051634 1.570088 0.05714963 37.75765 272.7169 18.85718 1.041278 1.587403 0.1218381 37.75765 272.7169 18.85718 0 0 0 0 0 0 0 0
7 0.2547746 1.046723 1.577759 0.08696008 38.19089 271.2883 17.89569 1.052433 1.569577 0.05458184 38.19089 271.2883 17.89569 1.041012 1.585942 0.1193383 38.19089 271.2883 17.89569 0 0 0 0 0 0 0 0
8 0.2838637 1.049476 1.577661 0.08653263 38.85642 270.5123 16.69001 1.05529 1.570083 0.05402575 38.85642 270.5123 16.69001 1.043661 1.585238 0.1190395 38.85642 270.5123 16.69001 0 0 0 0 0 0 0 0
9 0.3121297 1.054222 1.578129 0.08699919 40.45504 270.3597 15.1446 1.059759 1.571394 0.05425957 40.45504 270.3597 15.1446 1.048684 1.584864 0.1197388 40.45504 270.3597 15.1446 0 0 0 0 0 0 0 0
10 0.3547794 1.061996 1.577939 0.08251993 42.38094 270.0244 12.21213 1.066812 1.572645 0.04940366 42.38094 270.0244 12.21213 1.057179 1.583233 0.1156362 42.38094 270.0244 12.21213 0 0 0 0 0 0 0 0
11 0.3936428 1.067312 1.57977 0.07554421 42.54632 269.3063 11.3771 1.072234 1.574846 0.0423862 42.54632 269.3063 11.3771 1.062391 1.584694 0.1087022 42.54632 269.3063 11.3771 0 0 0 0 0 0 0 0
12 0.479413 1.077445 1.587145 0.06391573 42.71251 268.8427 10.18724 1.082182 1.582742 0.03065785 42.71251 268.8427 10.18724 1.072707 1.591548 0.09717361 42.71251 268.8427 10.18724 0 0 0 0 0 0 0 0
13 0.5158483 1.09516 1.605839 0.03384256 44.67819 265.7147 7.15779 1.100632 1.602837 0.0005414672 44.67819 265.7147 7.15779 1.089688 1.608841 0.06714365 44.67819 265.7147 7.15779 0 0 0 0 0 0 0 0
