#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00703055 -1.088247 1.530295 0.5268654 1.314928 94.8404 0.08627202 -1.085358 1.530243 0.560998 1.314928 94.8404 0.08627202 -1.091137 1.530347 0.4927329 1.314928 94.8404 0.08627202 347.0825 92.96255 4.379706E-07 347.1464 89.45016 4.378589E-07 0.5 0.5
2 0.01630125 -1.089706 1.531261 0.5277019 0.6278813 94.4384 359.994 -1.087056 1.531265 0.5618538 0.6278813 94.4384 359.994 -1.092357 1.531258 0.49355 0.6278813 94.4384 359.994 346.3093 92.55606 0 346.3712 89.03241 -4.392551E-07 0.5 0.5
3 0.0232293 -1.091112 1.532088 0.5285816 0.08982347 94.08675 359.8749 -1.088671 1.532163 0.5627491 0.08982347 94.08675 359.8749 -1.093554 1.532014 0.4944142 0.08982347 94.08675 359.8749 345.7076 92.20451 -4.405216E-07 345.7654 88.67154 4.404087E-07 0.5 0.5
4 0.02859985 -1.092466 1.532764 0.5293253 359.615 93.74767 359.8074 -1.090228 1.532879 0.5635066 359.615 93.74767 359.8074 -1.094704 1.532649 0.495144 359.615 93.74767 359.8074 345.0802 91.85143 8.835609E-07 345.1346 88.3083 0 0.5 0.5
5 0.0364098 -1.093892 1.53328 0.5300171 359.1926 93.43806 359.7926 -1.091839 1.533404 0.5642099 359.1926 93.43806 359.7926 -1.095944 1.533156 0.4958242 359.1926 93.43806 359.7926 344.6221 91.53132 0 344.6746 87.98047 -8.852532E-07 0.5 0.5
6 0.0425543 -1.095227 1.533529 0.5306593 358.8315 93.1404 359.7708 -1.093354 1.533666 0.5648624 358.8315 93.1404 359.7708 -1.097101 1.533392 0.4964562 358.8315 93.1404 359.7708 347.566 92.78843 0 347.5912 88.78249 0 0.5 0.5
7 0.04869 -1.096526 1.533707 0.5313717 358.5114 92.87894 359.7299 -1.09481 1.533869 0.565583 358.5114 92.87894 359.7299 -1.098242 1.533546 0.4971605 358.5114 92.87894 359.7299 347.2309 92.5053 -4.377119E-07 347.2562 88.4941 0 0.5 0.5
8 0.05679265 -1.097701 1.533838 0.5319937 358.3023 92.65352 359.6949 -1.096121 1.534021 0.5662115 358.3023 92.65352 359.6949 -1.099282 1.533656 0.4977761 358.3023 92.65352 359.6949 349.2093 93.38987 0 349.2121 89.15252 8.691339E-07 0.5 0.5
9 0.0619183 -1.098786 1.534098 0.5326068 358.1072 92.43053 359.6642 -1.09734 1.534299 0.5668303 358.1072 92.43053 359.6642 -1.100232 1.533898 0.4983833 358.1072 92.43053 359.6642 348.9436 93.14365 -4.349602E-07 348.9451 88.90249 4.349579E-07 0.5 0.5
10 0.0687708 -1.098577 1.534094 0.5323206 358.3106 92.49834 359.725 -1.097089 1.534259 0.5665424 358.3106 92.49834 359.725 -1.100066 1.53393 0.4980986 358.3106 92.49834 359.725 349.6279 94.94368 0 349.5987 90.47556 0 0.5 0.5
11 0.0765816 -1.099651 1.534247 0.5328386 358.0728 92.3049 359.7366 -1.098279 1.534405 0.5670654 358.0728 92.3049 359.7366 -1.101023 1.53409 0.4986118 358.0728 92.3049 359.7366 349.8463 95.0118 8.673578E-07 349.8224 90.54673 0 0.5 0.5
12 0.08492131 -1.100761 1.534288 0.5333438 357.8765 92.12448 359.7258 -1.099497 1.534452 0.5675747 357.8765 92.12448 359.7258 -1.102024 1.534125 0.4991128 357.8765 92.12448 359.7258 349.6325 94.83099 -8.679439E-07 349.6092 90.36292 -4.340044E-07 0.5 0.5
13 0.09269831 -1.101804 1.534296 0.5338147 357.691 91.98612 359.675 -1.100625 1.53449 0.5680485 357.691 91.98612 359.675 -1.102984 1.534102 0.4995809 357.691 91.98612 359.675 352.1649 95.11833 0 352.1353 90.88131 4.309403E-07 0.5 0.5
14 0.09769971 -1.103885 1.534206 0.534692 357.2506 91.65828 359.5918 -1.102906 1.53445 0.5689318 357.2506 91.65828 359.5918 -1.104865 1.533962 0.5004523 357.2506 91.65828 359.5918 351.9273 94.9494 0 351.8942 90.70995 4.311947E-07 0.5 0.5
15 0.1052024 -1.104812 1.534051 0.5351807 357.1459 91.58416 359.5254 -1.103879 1.534334 0.5694215 357.1459 91.58416 359.5254 -1.105745 1.533768 0.50094 357.1459 91.58416 359.5254 353.7765 95.07393 0 353.7349 90.60789 -6.441775E-07 0.5 0.5
16 0.1097823 -1.105742 1.533847 0.5354704 357.0192 91.51075 359.4396 -1.104856 1.534181 0.5697119 357.0192 91.51075 359.4396 -1.106628 1.533512 0.5012288 357.0192 91.51075 359.4396 353.622 94.9926 2.147727E-07 353.5741 90.52524 8.591713E-07 0.5 0.5
17 0.1163171 -1.105653 1.533618 0.5355223 357.0876 91.59988 359.3964 -1.104715 1.533978 0.5697622 357.0876 91.59988 359.3964 -1.106591 1.533257 0.5012823 357.0876 91.59988 359.3964 353.5175 94.94553 -4.296336E-07 353.4628 90.47729 0 0.5 0.5
18 0.1238707 -1.106561 1.533573 0.5360486 356.981 91.46037 359.3308 -1.105709 1.533973 0.5702903 356.981 91.46037 359.3308 -1.107413 1.533174 0.5018069 356.981 91.46037 359.3308 353.6093 95.46769 -4.295561E-07 353.5473 91.00478 -2.148042E-07 0.5 0.5
19 0.1292181 -1.107394 1.533561 0.5365671 356.8438 91.27684 359.2544 -1.106655 1.534006 0.5708109 356.8438 91.27684 359.2544 -1.108133 1.533115 0.5023233 356.8438 91.27684 359.2544 353.4702 95.30788 -2.148371E-07 353.4044 90.84378 -4.29731E-07 0.5 0.5
20 0.1366556 -1.108159 1.533553 0.5371279 356.6648 91.10771 359.0733 -1.107529 1.534106 0.5713723 356.6648 91.10771 359.0733 -1.108789 1.533 0.5028835 356.6648 91.10771 359.0733 353.3458 95.12384 6.446729E-07 353.2724 90.65871 -2.149233E-07 0.5 0.5
21 0.1422837 -1.109049 1.533549 0.5375074 356.4995 90.96782 358.8627 -1.108512 1.534228 0.5717511 356.4995 90.96782 358.8627 -1.109586 1.532871 0.5032637 356.4995 90.96782 358.8627 353.1674 94.98247 4.299403E-07 353.08 90.51553 2.150096E-07 0.5 0.5
22 0.1492917 -1.109852 1.533566 0.5377824 356.3267 90.88436 358.6287 -1.109376 1.534384 0.572024 356.3267 90.88436 358.6287 -1.110328 1.532748 0.5035409 356.3267 90.88436 358.6287 353.0206 94.8568 -2.150369E-07 352.9156 90.38876 -4.30171E-07 0.5 0.5
23 0.156754 -1.110603 1.533833 0.5381494 356.1688 90.85174 358.3714 -1.11016 1.534805 0.5723874 356.1688 90.85174 358.3714 -1.111047 1.532862 0.5039114 356.1688 90.85174 358.3714 352.6956 88.00411 -4.303794E-07 352.64 83.53243 4.304332E-07 0.5 0.5
24 0.1630112 -1.111295 1.534163 0.5384349 355.9706 90.76628 358.137 -1.110916 1.535274 0.5726694 355.9706 90.76628 358.137 -1.111675 1.533052 0.5042003 355.9706 90.76628 358.137 352.5197 88.00003 0 352.4435 83.52676 -4.306265E-07 0.5 0.5
25 0.1699337 -1.111981 1.534583 0.5387073 355.7556 90.66141 357.9521 -1.111676 1.535804 0.5729388 355.7556 90.66141 357.9521 -1.112286 1.533362 0.5044757 355.7556 90.66141 357.9521 352.3069 87.91867 8.615278E-07 352.215 83.4434 -4.308579E-07 0.5 0.5
26 0.1781662 -1.112638 1.535161 0.5389927 355.5089 90.51171 357.8051 -1.112435 1.536469 0.5732218 355.5089 90.51171 357.8051 -1.112841 1.533853 0.5047636 355.5089 90.51171 357.8051 352.4999 87.75502 4.305705E-07 352.3942 83.2842 4.306759E-07 0.5 0.5
27 0.1832031 -1.113367 1.535952 0.539158 355.2409 90.22645 357.7604 -1.113343 1.537286 0.5733867 355.2409 90.22645 357.7604 -1.113391 1.534618 0.5049294 355.2409 90.22645 357.7604 352.2692 87.62783 0 352.1539 83.15478 0 0.5 0.5
28 0.1905162 -1.113811 1.536902 0.5395198 354.9207 89.92802 357.6925 -1.113976 1.538275 0.5737466 354.9207 89.92802 357.6925 -1.113646 1.535528 0.5052931 354.9207 89.92802 357.6925 352.0114 87.35208 -4.310699E-07 351.9048 83.3208 8.623667E-07 0.5 0.5
29 0.1966769 -1.114653 1.537467 0.539719 354.5569 89.55075 357.5813 -1.115059 1.538906 0.5739411 354.5569 89.55075 357.5813 -1.114248 1.536027 0.505497 354.5569 89.55075 357.5813 351.681 87.05865 -8.628526E-07 351.57 83.02416 -8.630988E-07 0.5 0.5
30 0.2059973 -1.115372 1.537714 0.5398368 354.2245 89.11768 357.5377 -1.116047 1.539178 0.5740535 354.2245 89.11768 357.5377 -1.114697 1.53625 0.5056201 354.2245 89.11768 357.5377 351.3071 86.62889 4.318477E-07 351.1919 82.59052 4.319813E-07 0.5 0.5
31 0.2118537 -1.116152 1.537547 0.5399904 353.8966 88.66434 357.4994 -1.117109 1.539033 0.5741994 353.8966 88.66434 357.4994 -1.115196 1.536061 0.5057814 353.8966 88.66434 357.4994 352.7622 86.13705 0 352.636 82.1086 -8.608742E-07 0.5 0.5
32 0.2173544 -1.117061 1.537234 0.5400404 353.5906 88.1407 357.5115 -1.118337 1.538712 0.5742394 353.5906 88.1407 357.5115 -1.115785 1.535756 0.5058415 353.5906 88.1407 357.5115 352.454 85.72066 4.306161E-07 352.3253 81.68941 4.307453E-07 0.5 0.5
33 0.226152 -1.118171 1.537033 0.5399249 353.3425 87.56364 357.6075 -1.119792 1.538453 0.5741117 353.3425 87.56364 357.6075 -1.116551 1.535613 0.505738 353.3425 87.56364 357.6075 352.3362 73.14133 0 352.3196 69.56502 0 0.5 0.5
34 0.231016 -1.119436 1.536958 0.5395923 353.1887 86.86726 357.8069 -1.121462 1.53826 0.5737622 353.1887 86.86726 357.8069 -1.11741 1.535657 0.5054224 353.1887 86.86726 357.8069 352.1287 72.56504 0 352.1226 68.98698 4.309535E-07 0.5 0.5
35 0.2383232 -1.120917 1.536788 0.5391402 353.1114 86.20561 357.9732 -1.123327 1.53799 0.5732887 353.1114 86.20561 357.9732 -1.118507 1.535585 0.5049916 353.1114 86.20561 357.9732 352.0255 71.87766 -4.310551E-07 352.0327 68.29874 4.310475E-07 0.5 0.5
36 0.2446726 -1.122407 1.536645 0.5386394 353.0531 85.53671 358.0986 -1.125208 1.537773 0.5727606 353.0531 85.53671 358.0986 -1.119606 1.535517 0.5045181 353.0531 85.53671 358.0986 355.8484 68.5202 0 355.8091 65.19577 0 0.5 0.5
37 0.2513357 -1.12414 1.536624 0.5378854 353.0735 84.79407 358.2123 -1.127375 1.537685 0.5719704 353.0735 84.79407 358.2123 -1.120905 1.535563 0.5038003 353.0735 84.79407 358.2123 355.8681 67.81032 2.139996E-07 355.8362 64.48589 0 0.5 0.5
38 0.2596249 -1.125992 1.536502 0.5370361 353.0764 84.00919 358.363 -1.129683 1.537473 0.5710775 353.0764 84.00919 358.363 -1.122301 1.53553 0.5029948 353.0764 84.00919 358.363 355.9319 67.05171 0 355.9065 63.72752 2.139893E-07 0.5 0.5
