#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.08854355 -0.4757727 1.436873 -1.040515 70.37106 173.3923 148.1472 -0.5062982 1.430867 -1.027097 70.37106 173.3923 148.1472 -0.4452473 1.44288 -1.053933 70.37106 173.3923 148.1472 0 0 0 0 0 0 0 0
2 0.1237168 -0.4666931 1.34482 -1.044208 52.51433 179.6251 150.1183 -0.4961567 1.334548 -1.031006 52.51433 179.6251 150.1183 -0.4372294 1.355093 -1.057409 52.51433 179.6251 150.1183 0 0 0 0 0 0 0 0
3 0.2033848 -0.4629056 1.324333 -1.052823 50.99331 182.4454 152.7648 -0.4924889 1.314574 -1.0395 50.99331 182.4454 152.7648 -0.4333224 1.334092 -1.066146 50.99331 182.4454 152.7648 0 0 0 0 0 0 0 0
4 0.2491539 -0.4513094 1.272776 -1.06945 46.05514 194.1341 162.5569 -0.4808682 1.265728 -1.054466 46.05514 194.1341 162.5569 -0.4217507 1.279824 -1.084434 46.05514 194.1341 162.5569 0 0 0 0 0 0 0 0
5 0.3143827 -0.440394 1.231332 -1.08887 44.64855 208.6634 173.5705 -0.468657 1.228633 -1.070382 44.64855 208.6634 173.5705 -0.412131 1.234031 -1.107359 44.64855 208.6634 173.5705 0 0 0 0 0 0 0 0
6 0.3564409 -0.4291926 1.2164 -1.103435 41.85856 219.699 181.6003 -0.4556541 1.217104 -1.082288 41.85856 219.699 181.6003 -0.4027312 1.215695 -1.124582 41.85856 219.699 181.6003 0 0 0 0 0 0 0 0
7 0.4122595 -0.4180378 1.206224 -1.10472 37.446 220.4868 180.8916 -0.4440112 1.206642 -1.082969 37.446 220.4868 180.8916 -0.3920645 1.205805 -1.126472 37.446 220.4868 180.8916 0 0 0 0 0 0 0 0
8 0.4599167 -0.4008965 1.207915 -1.109212 34.36792 222.1163 180.0987 -0.4260509 1.207963 -1.086515 34.36792 222.1163 180.0987 -0.3757421 1.207867 -1.13191 34.36792 222.1163 180.0987 0 0 0 0 0 0 0 0
9 0.5491039 -0.3988042 1.214226 -1.116728 41.01485 220.5841 178.8447 -0.4242382 1.213711 -1.094351 41.01485 220.5841 178.8447 -0.3733701 1.214741 -1.139106 41.01485 220.5841 178.8447 0 0 0 0 0 0 0 0
10 0.596352 -0.3972727 1.228273 -1.127004 50.16375 219.4124 177.5197 -0.4227096 1.227334 -1.104644 50.16375 219.4124 177.5197 -0.3718358 1.229212 -1.149365 50.16375 219.4124 177.5197 0 0 0 0 0 0 0 0
11 0.6680764 -0.3941023 1.241103 -1.13038 55.55632 219.1334 176.9073 -0.4193934 1.240069 -1.107858 55.55632 219.1334 176.9073 -0.3688113 1.242137 -1.152901 55.55632 219.1334 176.9073 0 0 0 0 0 0 0 0
12 0.7224644 -0.386109 1.278563 -1.14494 66.00036 216.7507 172.8304 -0.4107323 1.276843 -1.121732 66.00036 216.7507 172.8304 -0.3614857 1.280283 -1.168149 66.00036 216.7507 172.8304 0 0 0 0 0 0 0 0
13 0.7860599 -0.3822709 1.305664 -1.157425 71.17283 217.5685 172.1172 -0.4061905 1.304164 -1.133476 71.17283 217.5685 172.1172 -0.3583513 1.307163 -1.181373 71.17283 217.5685 172.1172 0 0 0 0 0 0 0 0
14 0.8408663 -0.3749018 1.362664 -1.182835 84.6243 205.3276 157.3897 -0.3976243 1.361443 -1.157733 84.6243 205.3276 157.3897 -0.3521793 1.363884 -1.207937 84.6243 205.3276 157.3897 0 0 0 0 0 0 0 0
15 0.8988947 -0.363772 1.414106 -1.201229 86.15407 70.65369 20.68771 -0.3855402 1.413303 -1.175279 86.15407 70.65369 20.68771 -0.3420038 1.414909 -1.22718 86.15407 70.65369 20.68771 0 0 0 0 0 0 0 0
16 0.9642835 -0.351788 1.513326 -1.238698 70.62597 58.92469 4.724922 -0.3714717 1.5124 -1.211137 70.62597 58.92469 4.724922 -0.3321044 1.514251 -1.266259 70.62597 58.92469 4.724922 0 0 0 0 0 0 0 0
17 1.018752 -0.3431874 1.608186 -1.286168 52.41007 56.13293 0.8463725 -0.3623953 1.60788 -1.25826 52.41007 56.13293 0.8463725 -0.3239794 1.608491 -1.314077 52.41007 56.13293 0.8463725 0 0 0 0 0 0 0 0
18 1.079144 -0.3309542 1.647693 -1.318018 37.11121 57.5084 358.5518 -0.3487126 1.648376 -1.289172 37.11121 57.5084 358.5518 -0.3131958 1.64701 -1.346864 37.11121 57.5084 358.5518 0 0 0 0 0 0 0 0
19 1.125978 -0.3255503 1.66232 -1.348371 34.85092 55.34034 359.8632 -0.3447803 1.662386 -1.320476 34.85092 55.34034 359.8632 -0.3063203 1.662253 -1.376266 34.85092 55.34034 359.8632 0 0 0 0 0 0 0 0
20 1.189269 -0.3199216 1.661501 -1.375624 28.12781 51.62198 0.3734304 -0.3410376 1.661306 -1.349129 28.12781 51.62198 0.3734304 -0.2988056 1.661695 -1.402119 28.12781 51.62198 0.3734304 0 0 0 0 0 0 0 0
21 1.239735 -0.3238985 1.665624 -1.404179 22.75354 48.26055 1.755742 -0.3467436 1.664666 -1.379176 22.75354 48.26055 1.755742 -0.3010535 1.666581 -1.429181 22.75354 48.26055 1.755742 0 0 0 0 0 0 0 0
22 1.302006 -0.3255159 1.66452 -1.430971 16.83825 41.54558 3.012105 -0.3511803 1.662816 -1.408918 16.83825 41.54558 3.012105 -0.2998515 1.666224 -1.453025 16.83825 41.54558 3.012105 0 0 0 0 0 0 0 0
23 1.35034 -0.3263666 1.666718 -1.450765 13.48055 36.11772 2.52524 -0.3539144 1.665267 -1.431095 13.48055 36.11772 2.52524 -0.2988188 1.66817 -1.470436 13.48055 36.11772 2.52524 0 0 0 0 0 0 0 0
24 1.403206 -0.3315822 1.66679 -1.466454 14.04335 32.61366 2.851241 -0.360306 1.665155 -1.44856 14.04335 32.61366 2.851241 -0.3028584 1.668425 -1.484348 14.04335 32.61366 2.851241 0 0 0 0 0 0 0 0
25 1.45215 -0.340424 1.66233 -1.49309 13.05315 29.24582 1.783377 -0.3700882 1.661303 -1.476753 13.05315 29.24582 1.783377 -0.3107598 1.663357 -1.509427 13.05315 29.24582 1.783377 0 0 0 0 0 0 0 0
26 1.502445 -0.3515093 1.660743 -1.51695 13.64886 28.19859 1.279654 -0.381446 1.660007 -1.501101 13.64886 28.19859 1.279654 -0.3215727 1.661478 -1.532798 13.64886 28.19859 1.279654 0 0 0 0 0 0 0 0
27 1.550537 -0.3702444 1.662998 -1.548183 12.12144 26.37459 1.49596 -0.4006707 1.662133 -1.533303 12.12144 26.37459 1.49596 -0.339818 1.663863 -1.563062 12.12144 26.37459 1.49596 0 0 0 0 0 0 0 0
28 1.599877 -0.3858506 1.66432 -1.575203 10.55134 25.60875 1.448804 -0.4164613 1.663478 -1.560705 10.55134 25.60875 1.448804 -0.3552399 1.665162 -1.589701 10.55134 25.60875 1.448804 0 0 0 0 0 0 0 0
29 1.643329 -0.4001596 1.671423 -1.600648 9.679872 24.50668 1.468055 -0.4310387 1.670567 -1.586732 9.679873 24.50668 1.468055 -0.3692805 1.672278 -1.614564 9.679873 24.50668 1.468055 0 0 0 0 0 0 0 0
30 1.69385 -0.4182626 1.674631 -1.637384 8.509612 25.75492 0.3828115 -0.4487917 1.674407 -1.622692 8.509612 25.75492 0.3828115 -0.3877335 1.674855 -1.652075 8.509612 25.75492 0.3828115 0 0 0 0 0 0 0 0
