#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00790165 0.4601159 1.545444 0.705707 338.3018 147.8699 7.832799 0.4899085 1.541087 0.7223701 338.3018 147.8699 7.832799 0.4303233 1.549802 0.6890439 338.3018 147.8699 7.832799 340.5319 146.4243 0 341.0916 142.7184 9.024731E-07 0.5 0.5
2 0.0167083 0.4600658 1.545506 0.7053955 337.7355 147.8141 7.999106 0.4898733 1.541074 0.7220123 337.7355 147.8141 7.999106 0.4302582 1.549937 0.6887788 337.7355 147.8141 7.999106 339.7523 144.9252 -9.100071E-07 340.3829 140.973 4.531913E-07 0.5 0.5
3 0.02200025 0.4596239 1.545444 0.7087322 337.2902 147.6667 8.106423 0.4894125 1.540968 0.7253709 337.2902 147.6667 8.106423 0.4298352 1.549921 0.6920935 337.2902 147.6667 8.106423 339.312 144.9109 4.563106E-07 339.9526 140.9496 4.544204E-07 0.5 0.5
4 0.0297203 0.459209 1.545275 0.7120334 336.6567 147.6519 8.119246 0.4890205 1.540812 0.7286349 336.6567 147.6519 8.119246 0.4293975 1.549737 0.6954319 336.6567 147.6519 8.119246 337.0597 144.4913 -4.63548E-07 337.7246 140.472 4.613134E-07 0.5 0.5
5 0.03541315 0.4589341 1.544975 0.715139 336.0386 147.7311 8.050209 0.4887902 1.540571 0.7316759 336.0386 147.7311 8.050209 0.429078 1.549379 0.6986021 336.0386 147.7311 8.050209 336.5075 144.4834 1.861873E-06 337.1754 140.4484 1.38946E-06 0.5 0.5
6 0.04291845 0.4588688 1.544562 0.7180933 335.3233 148.0016 7.886928 0.4888217 1.540271 0.7344842 335.3234 148.0016 7.886928 0.4289159 1.548853 0.7017025 335.3234 148.0016 7.886928 334.6503 143.6481 -9.447412E-07 335.2586 140.0474 -9.400657E-07 0.5 0.5
7 0.0490847 0.4587924 1.54405 0.7208205 334.5741 148.3588 7.806497 0.4888711 1.539828 0.7369976 334.5741 148.3588 7.806497 0.4287137 1.548271 0.7046434 334.5741 148.3588 7.806497 333.9603 143.8598 -9.502315E-07 334.5681 140.2383 9.453844E-07 0.5 0.5
8 0.05614545 0.4589642 1.543451 0.7233635 333.8715 148.7319 7.747424 0.4891705 1.539286 0.739316 333.8715 148.7319 7.747424 0.4287579 1.547616 0.7074109 333.8715 148.7319 7.747424 333.2911 144.1713 -9.557509E-07 333.8991 140.5291 0 0.5 0.5
9 0.0645357 0.4591989 1.543455 0.7257184 333.1805 149.2325 7.760056 0.4895698 1.539308 0.7413599 333.1805 149.2325 7.760056 0.4288279 1.547602 0.7100769 333.1805 149.2325 7.760056 332.6122 145.6775 -1.923102E-06 333.196 142.0077 9.565503E-07 0.5 0.5
10 0.0692325 0.4588985 1.546491 0.7276049 332.4356 149.7457 8.182813 0.4894636 1.542149 0.7428091 332.4356 149.7457 8.182813 0.4283333 1.550833 0.7124007 332.4356 149.7457 8.182813 332.0007 146.0703 -1.933904E-06 332.5909 142.3815 0 0.5 0.5
11 0.0762099 0.4575922 1.549935 0.7291563 331.3431 149.8666 9.19685 0.4882961 1.545108 0.7439288 331.3431 149.8666 9.19685 0.4268883 1.554761 0.7143837 331.3431 149.8666 9.19685 330.7936 147.3289 -9.781252E-07 331.4938 143.1017 -9.715603E-07 0.5 0.5
12 0.0822231 0.4568877 1.549145 0.7302961 329.7709 150.0263 10.53845 0.4877784 1.543707 0.7444539 329.7709 150.0263 10.53845 0.425997 1.554583 0.7161382 329.7709 150.0263 10.53845 329.5683 147.3278 9.901883E-07 330.3554 143.0712 9.823535E-07 0.5 0.5
13 0.08899685 0.4583165 1.545457 0.7337179 329.2098 151.4168 9.83435 0.4895308 1.540408 0.7472981 329.2098 151.4168 9.83435 0.4271023 1.550506 0.7201376 329.2098 151.4168 9.83435 328.5172 147.9522 1.001146E-06 329.3417 143.6597 9.925017E-07 0.5 0.5
14 0.09522185 0.4587576 1.541783 0.7365394 329.7175 152.4631 8.929346 0.4901474 1.537171 0.749868 329.7175 152.4631 8.929346 0.4273678 1.546396 0.7232108 329.7175 152.4631 8.929346 327.6949 149.4059 1.010127E-06 328.4129 145.3181 -1.002264E-06 0.5 0.5
15 0.1018879 0.4583555 1.539201 0.7391853 330.852 152.9027 8.944316 0.4898055 1.534528 0.75235 330.852 152.9027 8.944316 0.4269054 1.543874 0.7260207 330.852 152.9027 8.944316 328.4126 150.215 1.002267E-06 329.0943 146.1492 0 0.5 0.5
16 0.1090971 0.4575592 1.53747 0.7419471 332.1549 153.0224 9.471352 0.4890093 1.532463 0.7549882 332.1549 153.0224 9.471352 0.4261092 1.542477 0.7289059 332.1549 153.0224 9.471352 329.1323 152.2963 0 329.8592 147.7409 0 0.5 0.5
17 0.1154585 0.4567669 1.5369 0.7447069 333.2123 153.2338 9.77505 0.4882323 1.531684 0.7576287 333.2123 153.2338 9.77505 0.4253014 1.542115 0.7317851 333.2123 153.2338 9.77505 330.2045 152.4986 -9.83832E-07 330.9572 147.9983 9.765704E-07 0.5 0.5
18 0.1226408 0.4560362 1.537844 0.7476695 333.9825 153.5214 9.810415 0.4875356 1.532575 0.7604864 333.9825 153.5214 9.810415 0.4245369 1.543114 0.7348526 333.9825 153.5214 9.810415 335.5815 153.8385 4.68823E-07 336.3008 149.539 4.662023E-07 0.5 0.5
19 0.1296777 0.4550301 1.539596 0.7508634 334.3133 153.8872 9.774529 0.4865965 1.534331 0.7635161 334.3133 153.8872 9.774529 0.4234637 1.544861 0.7382107 334.3133 153.8872 9.774529 336.2036 154.1507 -9.331011E-07 336.9202 149.8711 0 0.5 0.5
20 0.1363173 0.4539335 1.542094 0.7539405 334.3183 154.1861 9.601612 0.4855617 1.536921 0.7664764 334.3183 154.1861 9.601612 0.4223053 1.547267 0.7414047 334.3183 154.1861 9.601612 336.4353 154.48 4.657237E-07 337.1485 150.2072 -4.632447E-07 0.5 0.5
21 0.1449953 0.4532448 1.543213 0.7572838 334.284 154.5118 9.24047 0.4849372 1.538235 0.769736 334.284 154.5118 9.24047 0.4215525 1.548192 0.7448316 334.284 154.5118 9.24047 336.3678 154.8134 1.397891E-06 337.0632 150.5347 -4.635362E-07 0.5 0.5
22 0.1501713 0.4527132 1.542965 0.7612068 334.61 154.8607 8.481205 0.4844503 1.53838 0.7736962 334.61 154.8607 8.481204 0.4209762 1.54755 0.7487174 334.61 154.8607 8.481204 336.4425 155.3445 4.656983E-07 337.104 151.0613 4.633965E-07 0.5 0.5
23 0.1572098 0.4519896 1.542361 0.76502 335.1384 155.2039 7.644237 0.4837594 1.538208 0.7775771 335.1384 155.2039 7.644238 0.4202198 1.546515 0.7524629 335.1384 155.2039 7.644238 336.897 155.6566 -4.641077E-07 337.5012 151.3769 9.241097E-07 0.5 0.5
24 0.1633455 0.4510787 1.541775 0.7696033 336.0503 155.5701 6.545684 0.4828649 1.538189 0.7822931 336.0503 155.5701 6.545684 0.4192924 1.54536 0.7569134 336.0503 155.5701 6.545684 334.9003 157.5648 0 335.4415 152.9538 -4.69345E-07 0.5 0.5
25 0.1701174 0.449845 1.541522 0.7735956 336.8462 155.8565 5.852207 0.4816482 1.538296 0.7863389 336.8462 155.8565 5.852207 0.4180417 1.544748 0.7608522 336.8462 155.8565 5.852207 335.8018 158.0087 0 336.2677 153.4192 0 0.5 0.5
26 0.1773153 0.4482454 1.541112 0.7773934 337.5261 156.1037 5.413992 0.4800709 1.538111 0.7901365 337.5261 156.1037 5.413993 0.41642 1.544112 0.7646503 337.5261 156.1037 5.413993 336.5108 158.1781 4.654567E-07 336.9391 153.6084 0 0.5 0.5
27 0.1833899 0.4466578 1.540542 0.7809972 338.0383 156.3579 5.135906 0.4785178 1.537685 0.7936867 338.0383 156.3579 5.135906 0.4147977 1.543399 0.7683076 338.0383 156.3579 5.135906 337.1362 158.4833 0 337.5337 153.9306 0 0.5 0.5
