#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.01375665 0.51775 1.540174 0.4691832 346.78 93.08673 358.6012 0.5193932 1.540983 0.503185 346.78 93.08673 358.6012 0.5161067 1.539364 0.4351813 346.78 93.08673 358.6012 6.715164 99.7347 2.149178E-07 6.656843 95.94715 2.148921E-07 0.5 0.5
2 0.0214442 0.5222912 1.540594 0.4674476 347.0344 93.10778 358.6884 0.5239622 1.541354 0.5014492 347.0344 93.10778 358.6884 0.5206203 1.539835 0.433446 347.0344 93.10778 358.6884 6.855945 99.80958 2.149807E-07 6.805244 96.0208 2.149579E-07 0.5 0.5
3 0.02557865 0.5269111 1.541402 0.4655056 347.1795 93.10683 358.8206 0.5286009 1.542086 0.499508 347.1795 93.10683 358.8206 0.5252213 1.540719 0.4315033 347.1795 93.10683 358.8206 6.937001 99.86899 -2.150174E-07 6.894938 96.0794 -2.149983E-07 0.5 0.5
4 0.0323483 0.5314863 1.541944 0.4635957 347.2557 93.12937 358.9812 0.5332115 1.542534 0.497598 347.2557 93.12937 358.9812 0.5297611 1.541353 0.4295934 347.2557 93.12937 358.9812 7.726136 99.9293 4.307976E-07 7.697542 96.1272 8.615369E-07 0.5 0.5
5 0.03888945 0.5362063 1.541958 0.4614057 347.3715 93.10268 359.2846 0.5379564 1.542373 0.4954093 347.3715 93.10268 359.2846 0.5344563 1.541543 0.4274021 347.3715 93.10268 359.2846 7.783778 100.0004 4.308566E-07 7.768448 96.19763 4.308409E-07 0.5 0.5
6 0.04575985 0.5409729 1.542373 0.4592448 347.4643 93.07894 359.572 0.5427467 1.542622 0.4932489 347.4643 93.07894 359.572 0.5391991 1.542125 0.4252408 347.4643 93.07894 359.572 7.876199 99.65238 0 7.874834 95.4299 -4.309508E-07 0.5 0.5
7 0.05245205 0.5455573 1.542852 0.4571761 347.5055 93.03769 359.8287 0.5473397 1.542952 0.4911804 347.5055 93.03769 359.8287 0.5437748 1.542753 0.4231718 347.5055 93.03769 359.8287 7.937299 99.72993 -4.31016E-07 7.955746 95.50679 0 0.5 0.5
8 0.05921395 0.5503544 1.543083 0.4552388 347.5089 93.01974 359.9862 0.5521465 1.543091 0.4892427 347.5089 93.01974 359.9862 0.5485623 1.543075 0.4212348 347.5089 93.01974 359.9862 7.963806 99.79003 0 7.998534 95.56661 -4.310806E-07 0.5 0.5
9 0.06595796 0.5552029 1.543026 0.4531705 347.439 92.98184 0.02349558 0.5569773 1.543013 0.4871754 347.439 92.98184 0.02349558 0.5534285 1.54304 0.4191656 347.439 92.98184 0.02349558 8.572994 99.78016 0 8.618978 95.56504 4.317629E-07 0.5 0.5
10 0.07282071 0.5600303 1.543081 0.4515414 347.3429 93.05421 359.8157 0.5618206 1.543187 0.4855453 347.3429 93.05421 359.8157 0.5582401 1.542974 0.4175375 347.3429 93.05421 359.8157 8.510981 99.78681 0 8.556122 95.57239 -4.316913E-07 0.5 0.5
11 0.07966446 0.5647659 1.543278 0.4498636 347.2349 93.1119 359.5069 0.5665497 1.543563 0.4838668 347.2349 93.1119 359.5069 0.5629821 1.542992 0.4158604 347.2349 93.1119 359.5069 8.209599 99.75322 8.626134E-07 8.236264 95.54188 0 0.5 0.5
12 0.08668031 0.5693166 1.543568 0.4482152 347.1665 93.18425 359.2035 0.5711029 1.54403 0.4822163 347.1665 93.18425 359.2035 0.5675303 1.543107 0.414214 347.1665 93.18425 359.2035 8.160504 99.70216 -4.312535E-07 8.165729 95.49136 4.312592E-07 0.5 0.5
13 0.09324176 0.5741279 1.544055 0.4464702 347.1121 93.24528 358.9805 0.5759203 1.544646 0.480469 347.1121 93.24528 358.9805 0.5723354 1.543464 0.4124714 347.1121 93.24528 358.9805 8.564176 99.2301 -4.317004E-07 8.54874 94.81775 4.316828E-07 0.5 0.5
14 0.1005014 0.5789787 1.544697 0.4449487 346.9399 93.32097 358.7723 0.5807862 1.545408 0.4789444 346.9399 93.32097 358.7723 0.5771712 1.543987 0.410953 346.9399 93.32097 358.7723 8.499182 99.23199 4.316269E-07 8.4667 94.82059 4.315905E-07 0.5 0.5
15 0.1071927 0.5838398 1.545517 0.4434149 346.7134 93.4249 358.5776 0.5856795 1.54634 0.4774063 346.7134 93.4249 358.5776 0.5820001 1.544694 0.4094234 346.7134 93.4249 358.5776 8.357135 99.21773 4.314684E-07 8.309306 94.80815 -4.314156E-07 0.5 0.5
16 0.1141852 0.5885716 1.546578 0.4420262 346.4746 93.53834 358.3756 0.5904469 1.547516 0.4760127 346.4746 93.53834 358.3756 0.5866963 1.54564 0.4080397 346.4746 93.53834 358.3756 8.170238 99.02204 8.625281E-07 8.109705 94.84488 8.623977E-07 0.5 0.5
17 0.121201 0.5931644 1.547278 0.4408314 346.2629 93.64766 358.2054 0.595077 1.548314 0.474813 346.2629 93.64766 358.2054 0.5912519 1.546242 0.4068498 346.2629 93.64766 358.2054 7.971193 99.06097 0 7.89779 94.88612 4.309747E-07 0.5 0.5
18 0.1281221 0.5977213 1.547665 0.439595 346.136 93.74606 358.1287 0.599679 1.548744 0.4735727 346.136 93.74606 358.1287 0.5957637 1.546585 0.4056173 346.136 93.74606 358.1287 7.796443 99.08823 0 7.711841 94.90977 4.30783E-07 0.5 0.5
19 0.1350539 0.6021849 1.547293 0.4385371 345.9674 93.87382 358.128 0.604215 1.548373 0.4725106 345.9674 93.87382 358.128 0.6001548 1.546214 0.4045637 345.9674 93.87382 358.128 7.69775 99.16917 4.307687E-07 7.603192 94.99193 0 0.5 0.5
20 0.1420282 0.6063029 1.547198 0.4368528 346.0836 93.88513 358.4807 0.6083926 1.548074 0.4708284 346.0836 93.88513 358.4807 0.6042131 1.546322 0.4028771 346.0836 93.88513 358.4807 7.503344 99.29868 -4.305737E-07 7.414598 95.12316 0 0.5 0.5
21 0.1488274 0.6104787 1.547251 0.4361139 346.2126 94.17947 358.5512 0.6127549 1.548087 0.4700786 346.2126 94.17947 358.5512 0.6082025 1.546415 0.4021492 346.2126 94.17947 358.5512 7.693105 98.90685 0 7.631602 95.16374 0 0.5 0.5
22 0.1559592 0.6145898 1.547745 0.4353131 346.313 94.40086 358.6414 0.6170114 1.548529 0.4692689 346.313 94.40086 358.6414 0.6121681 1.54696 0.4013572 346.313 94.40086 358.6414 7.735968 99.11556 4.308076E-07 7.677216 95.37202 4.307478E-07 0.5 0.5
