#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
22 0.1521084 0.6461267 1.533555 0.8598166 6.172946 208.5726 6.835071 0.6763445 1.529483 0.8438616 6.172946 208.5726 6.835071 0.615909 1.537627 0.8757715 6.172946 208.5726 6.835071 22.35407 219.7732 9.23147E-07 22.87025 216.6221 4.633087E-07 0.5 0.5
23 0.1591947 0.6488597 1.532585 0.8580551 6.256046 208.9563 7.193861 0.6789609 1.528301 0.8419363 6.256046 208.9563 7.193861 0.6187584 1.536869 0.8741738 6.256046 208.9563 7.193861 22.36034 220.2672 -4.615943E-07 22.90076 217.1205 9.268257E-07 0.5 0.5
24 0.1662773 0.6518157 1.531854 0.8561825 6.206059 209.3527 7.439965 0.6817942 1.527424 0.8398756 6.206059 209.3527 7.439965 0.6218372 1.536283 0.8724893 6.206059 209.3527 7.439965 21.75023 220.4555 4.596071E-07 22.3078 217.2742 4.614204E-07 0.5 0.5
25 0.173262 0.654999 1.530442 0.8545933 6.197215 209.7461 7.615658 0.6848581 1.525908 0.8380971 6.197215 209.7461 7.615658 0.6251398 1.534976 0.8710895 6.197215 209.7461 7.615658 21.66943 220.907 4.593492E-07 22.23928 217.7299 -9.223891E-07 0.5 0.5
26 0.180578 0.6584225 1.528733 0.8531651 6.334249 210.2062 7.773752 0.688148 1.524107 0.8364545 6.334249 210.2062 7.773752 0.6286971 1.533359 0.8698758 6.334249 210.2062 7.773752 21.66509 221.3182 0 22.27177 217.9846 4.613015E-07 0.5 0.5
27 0.1875238 0.6619664 1.527428 0.851559 6.442413 210.6888 7.908295 0.6915495 1.522723 0.8346194 6.442413 210.6888 7.908295 0.6323832 1.532133 0.8684986 6.442413 210.6888 7.908295 21.76129 221.8282 0 22.37856 218.4945 0 0.5 0.5
28 0.1987156 0.6658549 1.526536 0.8499385 6.535621 211.1547 8.052492 0.6952981 1.521747 0.8327801 6.535621 211.1547 8.052492 0.6364118 1.531325 0.867097 6.535621 211.1547 8.052492 21.84257 222.3764 9.198068E-07 22.46575 219.042 0 0.5 0.5
29 0.2034968 0.6700428 1.525463 0.8483546 6.626587 211.6152 8.205376 0.6993455 1.520584 0.8309823 6.626587 211.6152 8.205376 0.64074 1.530342 0.8657269 6.626587 211.6152 8.205376 22.65487 222.5072 9.251571E-07 23.28408 219.1602 0 0.5 0.5
30 0.209424 0.674432 1.523978 0.8468494 6.760267 212.0593 8.314495 0.7036013 1.519036 0.8292716 6.760267 212.0593 8.314495 0.6452627 1.528919 0.8644273 6.760267 212.0593 8.314495 22.74127 222.997 -9.257409E-07 23.37907 219.6497 0 0.5 0.5
31 0.2165565 0.6793957 1.522184 0.8451696 6.872179 212.5681 8.241586 0.7084155 1.517286 0.8273338 6.872179 212.5681 8.241586 0.650376 1.527081 0.8630054 6.872179 212.5681 8.241586 23.10265 222.4159 -9.282132E-07 23.72661 219.0361 0 0.5 0.5
