#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.02650065 -0.04165733 1.463712 0.4179081 25.3752 204.892 1.775784 -0.01119652 1.462777 0.4042627 25.3752 204.892 1.775784 -0.07211813 1.464647 0.4315535 25.3752 204.892 1.775784 34.11843 207.759 1.031277E-06 34.24708 203.5273 0 0.5 0.5
2 0.0472155 -0.04770958 1.463603 0.4291832 26.44624 205.6509 2.382564 -0.01736808 1.46236 0.4152987 26.44624 205.6509 2.382564 -0.07805109 1.464846 0.4430678 26.44624 205.6509 2.382564 33.92538 209.3255 0 34.11974 204.8365 1.54694E-06 0.5 0.5
3 0.0537842 -0.04993367 1.462914 0.4338718 26.82086 206.1099 2.702591 -0.01967123 1.461509 0.419831 26.82086 206.1099 2.702591 -0.08019611 1.464319 0.4479125 26.82086 206.1099 2.702591 34.95517 210.2609 0 35.19532 205.7181 1.044765E-06 0.5 0.5
4 0.080191 -0.05064932 1.46252 0.4359085 27.14413 206.4552 2.783614 -0.02046096 1.461077 0.4217129 27.14413 206.4552 2.783614 -0.08083767 1.463963 0.4501041 27.14413 206.4552 2.783614 36.29665 213.9638 1.059321E-06 36.66065 209.6437 -1.064309E-06 0.5 0.5
5 0.097178 -0.05530372 1.460594 0.444561 28.22237 207.382 3.398908 -0.0252758 1.45885 0.4300622 28.22237 207.382 3.398908 -0.08533165 1.462339 0.4590598 28.22237 207.382 3.398908 36.45548 213.0963 0 36.80248 208.4857 0 0.5 0.5
6 0.1154759 -0.05895212 1.45815 0.4504407 29.26093 208.4298 4.225725 -0.02909568 1.456003 0.4356449 29.26093 208.4298 4.225725 -0.08880857 1.460296 0.4652366 29.26093 208.4298 4.225725 36.71714 213.4759 1.065091E-06 37.1059 208.5497 -1.070533E-06 0.5 0.5
7 0.1296626 -0.06193578 1.456393 0.4536029 30.79392 209.4732 4.818176 -0.03226265 1.453983 0.4384822 30.79392 209.4732 4.818176 -0.09160891 1.458802 0.4687235 30.79392 209.4732 4.818176 37.05456 214.4181 3.209425E-06 37.50522 209.2063 -1.076233E-06 0.5 0.5
8 0.1485836 -0.06408948 1.451806 0.4582416 32.74099 210.2388 5.578382 -0.03449473 1.449076 0.4430223 32.74099 210.2388 5.578382 -0.09368423 1.454537 0.4734611 32.74099 210.2388 5.578382 39.21647 214.6525 -2.203962E-06 39.66849 209.5678 1.109156E-06 0.5 0.5
9 0.1629259 -0.06628036 1.45072 0.4615564 34.87975 210.6959 6.52949 -0.03664598 1.447605 0.4464887 34.87975 210.6959 6.52949 -0.09591475 1.453835 0.476624 34.87975 210.6959 6.52949 41.38884 215.7086 -1.138001E-06 41.91697 210.4658 1.14737E-06 0.5 0.5
10 0.1823686 -0.07067657 1.449145 0.4654986 35.77668 211.4977 7.475453 -0.04112077 1.44562 0.450367 35.77668 211.4977 7.475453 -0.1002324 1.452669 0.4806302 35.77668 211.4977 7.475453 44.89624 221.5542 0 45.55116 217.4216 0 0.5 0.5
11 0.1966593 -0.07244951 1.448147 0.4666868 35.49618 211.6787 7.844643 -0.0429101 1.444436 0.4515676 35.49617 211.6787 7.844643 -0.1019889 1.451857 0.481806 35.49617 211.6787 7.844643 49.76832 224.733 2.643753E-06 50.57468 220.2684 0 0.5 0.5
12 0.2151568 -0.07438517 1.446895 0.4682336 36.0507 210.8035 7.252427 -0.04466411 1.443487 0.453402 36.0507 210.8035 7.252427 -0.1041062 1.450303 0.4830653 36.0507 210.8035 7.252427 51.1954 222.7646 2.724811E-06 51.97464 217.8358 2.771946E-06 0.5 0.5
13 0.229962 -0.07592839 1.443853 0.4701597 37.15268 209.9158 6.756639 -0.04600453 1.440721 0.455679 37.15268 209.9158 6.756639 -0.1058522 1.446984 0.4846404 37.15268 209.9158 6.756639 52.40197 220.6964 0 53.10626 215.5643 1.422167E-06 0.5 0.5
14 0.2483878 -0.07804075 1.44189 0.4729926 39.25982 209.1642 6.59366 -0.04789364 1.438921 0.4589472 39.25982 209.1642 6.59366 -0.1081879 1.444858 0.487038 39.25982 209.1642 6.59366 53.70933 220.4778 2.884945E-06 54.4248 215.1891 1.467542E-06 0.5 0.5
15 0.268099 -0.08094716 1.440222 0.4746978 40.34917 208.7481 6.41916 -0.05069324 1.437376 0.460858 40.34917 208.7481 6.41916 -0.1112011 1.443067 0.4885375 40.34917 208.7481 6.41916 55.33085 221.3865 0 56.10332 215.9335 0 0.5 0.5
16 0.2826298 -0.08302152 1.438995 0.4750096 40.53351 208.9644 6.459621 -0.05281058 1.43614 0.4610783 40.53351 208.9644 6.459621 -0.1132325 1.44185 0.4889409 40.53351 208.9644 6.459621 57.48838 224.0545 -3.177005E-06 58.38507 218.385 -3.257386E-06 0.5 0.5
17 0.3007455 -0.08606663 1.438054 0.4757088 40.91626 209.1844 6.377895 -0.05591062 1.435251 0.4616485 40.91626 209.1844 6.377895 -0.1162226 1.440857 0.489769 40.91626 209.1844 6.377895 57.39346 226.1264 -3.168772E-06 58.31674 220.9126 -3.25109E-06 0.5 0.5
18 0.3251226 -0.08738542 1.437313 0.4764071 40.98568 209.7781 6.541836 -0.05735344 1.434442 0.4620975 40.98568 209.7781 6.541836 -0.1174174 1.440185 0.4907168 40.98568 209.7781 6.541836 56.13121 226.622 0 57.07248 221.4956 -3.141312E-06 0.5 0.5
19 0.3328072 -0.09058416 1.435789 0.477163 41.58258 210.2752 6.66637 -0.06064552 1.432889 0.4626647 41.58258 210.2752 6.66637 -0.1205228 1.438688 0.4916614 41.58258 210.2752 6.66637 55.88503 228.368 3.044541E-06 56.95667 222.9428 -3.131544E-06 0.5 0.5
20 0.3472153 -0.09038118 1.436279 0.4774207 41.83829 210.4606 6.783242 -0.06046706 1.433341 0.4628796 41.83829 210.4606 6.783242 -0.1202953 1.439218 0.4919619 41.83829 210.4606 6.783242 55.77917 228.3156 -3.036266E-06 56.77097 223.2677 0 0.5 0.5
21 0.3715578 -0.09105265 1.437116 0.4768098 41.20789 210.481 6.804914 -0.06115729 1.434139 0.4622379 41.20789 210.481 6.804916 -0.120948 1.440092 0.4913817 41.20789 210.481 6.804916 55.38016 228.1744 -3.005563E-06 56.36597 223.1752 3.082848E-06 0.5 0.5
22 0.3780399 -0.0919641 1.437444 0.4763108 41.01389 210.6936 6.857025 -0.06212118 1.434435 0.4616383 41.01389 210.6936 6.857025 -0.121807 1.440452 0.4909833 41.01389 210.6936 6.857025 55.37191 227.9138 3.004937E-06 56.40137 222.5527 3.085714E-06 0.5 0.5
23 0.3930814 -0.09176785 1.437555 0.4758267 40.84204 210.6177 6.812574 -0.06191602 1.434558 0.4611698 40.84204 210.6177 6.812574 -0.1216197 1.440551 0.4904836 40.84204 210.6177 6.812574 55.11922 227.8223 -2.985896E-06 56.13662 222.5152 -6.128868E-06 0.5 0.5
24 0.4180155 -0.09122598 1.43831 0.474799 40.47216 210.0393 6.746199 -0.06124595 1.435326 0.4604036 40.47216 210.0393 6.746199 -0.121206 1.441294 0.4891943 40.47216 210.0393 6.746199 54.03847 228.153 2.90774E-06 55.02365 223.3116 -5.957547E-06 0.5 0.5
