#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.01797245 1.138671 1.548135 0.553848 24.37523 156.4236 75.1434 1.141227 1.518306 0.56971 24.37523 156.4236 75.1434 1.136115 1.577964 0.537986 24.37523 156.4236 75.1434 0 0 0 0 0 0 0 0
2 0.0315023 1.142195 1.548549 0.5577886 24.64008 156.8815 75.05402 1.144873 1.518795 0.5737711 24.64008 156.8815 75.05402 1.139517 1.578303 0.541806 24.64008 156.8815 75.05402 0 0 0 0 0 0 0 0
3 0.04562525 1.146586 1.549183 0.5631327 24.85942 157.7236 75.09978 1.14943 1.519475 0.5791723 24.85942 157.7236 75.09978 1.143742 1.578891 0.5470931 24.85942 157.7236 75.09978 0 0 0 0 0 0 0 0
4 0.1048141 1.1571 1.546217 0.5819746 25.2443 161.8492 75.13984 1.161006 1.516597 0.5979527 25.2443 161.8492 75.13984 1.153194 1.575838 0.5659965 25.2443 161.8492 75.13984 0 0 0 0 0 0 0 0
5 0.1113037 1.180411 1.536974 0.6244931 24.45466 170.4935 74.74655 1.186967 1.507219 0.6393111 24.45466 170.4935 74.74655 1.173854 1.566729 0.609675 24.45466 170.4935 74.74655 0 0 0 0 0 0 0 0
6 0.1262715 1.18177 1.536167 0.6253533 24.15367 171.1641 74.83252 1.188475 1.506329 0.6399368 24.15367 171.1641 74.83252 1.175066 1.566005 0.6107699 24.15367 171.1641 74.83252 0 0 0 0 0 0 0 0
7 0.1479045 1.192993 1.532713 0.6372229 24.69431 173.6748 76.0958 1.199571 1.502833 0.6517761 24.69431 173.6748 76.0958 1.186414 1.562594 0.6226696 24.69431 173.6748 76.0958 0 0 0 0 0 0 0 0
8 0.1734236 1.216992 1.523782 0.657905 26.3059 178.0404 77.55655 1.223787 1.494123 0.6728082 26.3059 178.0404 77.55654 1.210197 1.553441 0.6430019 26.3059 178.0404 77.55654 0 0 0 0 0 0 0 0
9 0.186771 1.235657 1.516783 0.6654103 29.00544 180.9788 78.84499 1.242487 1.487711 0.6814142 29.00544 180.9788 78.84499 1.228828 1.545854 0.6494064 29.00544 180.9788 78.84499 0 0 0 0 0 0 0 0
10 0.204353 1.252722 1.510655 0.6679244 33.27323 184.1303 79.57579 1.260153 1.482796 0.6857167 33.27324 184.1303 79.5758 1.245291 1.538514 0.6501321 33.27324 184.1303 79.5758 0 0 0 0 0 0 0 0
11 0.2258894 1.260419 1.509751 0.6596059 37.48034 185.5097 78.90889 1.268849 1.483367 0.6791178 37.48034 185.5097 78.90889 1.251989 1.536136 0.640094 37.48034 185.5097 78.90889 0 0 0 0 0 0 0 0
12 0.2383692 1.269327 1.510021 0.6451321 42.79956 186.9609 79.09724 1.278428 1.48561 0.6667933 42.79956 186.9609 79.09724 1.260227 1.534432 0.623471 42.79956 186.9609 79.09724 0 0 0 0 0 0 0 0
13 0.2512177 1.269211 1.510606 0.631172 46.19238 186.7683 78.31566 1.278846 1.487639 0.6541406 46.19238 186.7683 78.31566 1.259575 1.533574 0.6082034 46.19238 186.7683 78.31566 0 0 0 0 0 0 0 0
14 0.2655481 1.264099 1.512564 0.6167033 50.40198 185.5747 75.60436 1.274939 1.491646 0.6410521 50.40198 185.5747 75.60436 1.253259 1.533481 0.5923544 50.40198 185.5747 75.60436 0 0 0 0 0 0 0 0
15 0.2778382 1.256765 1.516151 0.6014197 52.67396 185.8762 72.47252 1.269545 1.496561 0.6259313 52.67396 185.8762 72.47252 1.243984 1.535741 0.5769082 52.67396 185.8762 72.47252 0 0 0 0 0 0 0 0
16 0.2902601 1.249133 1.519833 0.5929134 53.34931 187.2604 72.07452 1.262746 1.50059 0.617251 53.34931 187.2604 72.07452 1.23552 1.539076 0.5685758 53.34931 187.2604 72.07452 0 0 0 0 0 0 0 0
17 0.2950801 1.236863 1.524727 0.5783175 55.75175 188.1463 70.86125 1.251609 1.506713 0.6029347 55.75175 188.1463 70.86125 1.222118 1.54274 0.5537003 55.75175 188.1463 70.86125 0 0 0 0 0 0 0 0
18 0.3091687 1.227948 1.528319 0.573198 55.1058 190.279 69.51147 1.244262 1.510163 0.5966956 55.1058 190.279 69.51147 1.211635 1.546474 0.5497003 55.1058 190.279 69.51147 0 0 0 0 0 0 0 0
19 0.3238097 1.211417 1.532479 0.5617815 55.06499 194.8586 68.74741 1.229926 1.514397 0.5836532 55.06499 194.8586 68.74741 1.192908 1.550561 0.5399097 55.06499 194.8586 68.74741 0 0 0 0 0 0 0 0
20 0.3288655 1.195043 1.539241 0.5494928 56.12207 198.7385 68.61472 1.215157 1.521655 0.5703279 56.12207 198.7385 68.61472 1.17493 1.556827 0.5286578 56.12207 198.7385 68.61472 0 0 0 0 0 0 0 0
21 0.3429142 1.184028 1.542342 0.5444955 56.78453 201.24 69.08929 1.204891 1.525005 0.5647945 56.78453 201.24 69.08929 1.163164 1.55968 0.5241966 56.78453 201.24 69.08929 0 0 0 0 0 0 0 0
22 0.3572285 1.161961 1.547761 0.5361441 57.89693 204.3276 68.36359 1.184334 1.531024 0.555307 57.89693 204.3276 68.36359 1.139587 1.564498 0.5169811 57.89693 204.3276 68.36359 0 0 0 0 0 0 0 0
23 0.3630839 1.139999 1.551344 0.5283585 58.85497 206.7523 66.90362 1.163873 1.535225 0.546194 58.85497 206.7523 66.90362 1.116124 1.567462 0.5105231 58.85497 206.7523 66.90362 0 0 0 0 0 0 0 0
24 0.3772955 1.125737 1.55287 0.5277897 59.65043 204.3349 63.25003 1.15039 1.537583 0.5452948 59.65043 204.3349 63.25003 1.101083 1.568157 0.5102846 59.65043 204.3349 63.25003 0 0 0 0 0 0 0 0
25 0.3924845 1.097519 1.555678 0.5263275 61.08754 200.4646 56.73281 1.123601 1.541982 0.5430623 61.08754 200.4646 56.73281 1.071437 1.569374 0.5095927 61.08754 200.4646 56.73281 0 0 0 0 0 0 0 0
26 0.3985195 1.070204 1.558439 0.5255915 61.95926 197.4309 50.67883 1.097617 1.546117 0.5412317 61.95926 197.4309 50.67883 1.04279 1.57076 0.5099513 61.95926 197.4309 50.67883 0 0 0 0 0 0 0 0
27 0.4122798 1.055297 1.558734 0.5304654 60.93263 193.1729 44.44735 1.083573 1.547208 0.5451447 60.93263 193.1729 44.44735 1.02702 1.570261 0.5157861 60.93263 193.1729 44.44735 0 0 0 0 0 0 0 0
28 0.427251 1.026765 1.560382 0.5360964 60.38522 187.3319 35.54052 1.056294 1.55065 0.5495597 60.38522 187.3319 35.54052 0.9972364 1.570114 0.5226331 60.38522 187.3319 35.54052 0 0 0 0 0 0 0 0
29 0.4336658 0.9988294 1.563075 0.5426567 59.54055 182.6937 27.66304 1.029442 1.555101 0.5547904 59.54055 182.6937 27.66304 0.9682173 1.571048 0.530523 59.54055 182.6937 27.66304 0 0 0 0 0 0 0 0
30 0.447908 0.9989444 1.564198 0.5446898 59.63657 182.6761 28.08196 1.029447 1.556136 0.5570405 59.63657 182.6761 28.08196 0.9684421 1.57226 0.5323392 59.63657 182.6761 28.08196 0 0 0 0 0 0 0 0
31 0.4626974 0.959304 1.571732 0.562496 58.5914 178.5238 20.61656 0.9907423 1.565515 0.5734914 58.5914 178.5238 20.61656 0.9278657 1.577949 0.5515006 58.5914 178.5238 20.61656 0 0 0 0 0 0 0 0
32 0.4759942 0.9383729 1.577987 0.5787451 57.86744 182.5975 20.36467 0.970556 1.571716 0.5872796 57.86744 182.5975 20.36467 0.9061898 1.584258 0.5702105 57.86744 182.5975 20.36467 0 0 0 0 0 0 0 0
33 0.4812858 0.9165557 1.586544 0.5950677 57.34793 185.9793 20.07173 0.9492255 1.58027 0.6014897 57.34793 185.9793 20.07173 0.8838859 1.592817 0.5886458 57.34793 185.9793 20.07173 0 0 0 0 0 0 0 0
34 0.4952318 0.917523 1.584736 0.5947345 57.81489 188.0735 22.07163 0.950123 1.577955 0.600993 57.81489 188.0735 22.07163 0.884923 1.591518 0.5884761 57.81489 188.0735 22.07163 0 0 0 0 0 0 0 0
35 0.509892 0.8961262 1.588987 0.6097879 57.66387 188.3471 20.38442 0.9289964 1.582675 0.615043 57.66387 188.3471 20.38442 0.8632559 1.595299 0.6045328 57.66387 188.3471 20.38442 0 0 0 0 0 0 0 0
