#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0125459 -1.297599 1.50423 -0.003981393 355.5271 229.3091 359.2627 -1.275448 1.504665 -0.02969024 355.5271 229.3091 359.2627 -1.31975 1.503794 0.02172746 355.5271 229.3091 359.2627 9.372254 225.968 -2.163312E-07 9.281205 222.7008 -2.162747E-07 0.5 0.5
2 0.0172642 -1.294036 1.50285 -0.004556913 355.4637 228.671 359.3297 -1.271601 1.503246 -0.03001959 355.4637 228.671 359.3297 -1.31647 1.502455 0.02090577 355.4637 228.671 359.3297 9.330834 225.4016 6.489163E-07 9.24407 222.1347 -2.162519E-07 0.5 0.5
3 0.02780045 -1.290921 1.501789 -0.005328501 355.3583 227.981 359.7389 -1.268195 1.501943 -0.03053331 355.3583 227.981 359.7389 -1.313648 1.501635 0.01987631 355.3583 227.981 359.7389 9.231946 224.7968 2.162444E-07 9.15884 221.5304 0 0.5 0.5
4 0.03863635 -1.285115 1.501077 -0.006898313 355.1517 226.4642 0.2751155 -1.261748 1.500914 -0.03151077 355.1517 226.4642 0.2751155 -1.308481 1.501239 0.01771414 355.1517 226.4642 0.2751155 9.158225 226.5386 0 9.128083 222.8255 2.161811E-07 0.5 0.5
5 0.043347 -1.281967 1.500166 -0.007437754 354.9573 225.6773 0.6149504 -1.258279 1.499803 -0.03173861 354.9573 225.6773 0.6149504 -1.305656 1.500529 0.0168631 354.9573 225.6773 0.6149504 8.998386 225.1281 -2.16103E-07 8.994325 221.4164 2.161006E-07 0.5 0.5
6 0.04857275 -1.277642 1.49646 -0.00795581 354.9875 225.1171 0.5986912 -1.253716 1.496107 -0.03202325 354.9875 225.1171 0.5986912 -1.301567 1.496813 0.01611163 354.9875 225.1171 0.5986912 8.025409 225.6096 0 8.044887 222.1289 0 0.5 0.5
7 0.05936835 -1.274236 1.49167 -0.009174801 355.2269 224.5655 0.5472574 -1.250077 1.491347 -0.03300815 355.2269 224.5655 0.5472574 -1.298396 1.491994 0.01465855 355.2269 224.5655 0.5472574 8.270357 225.0647 0 8.282495 221.5818 2.156931E-07 0.5 0.5
8 0.06828436 -1.268388 1.487502 -0.01126937 355.0362 222.8548 1.275153 -1.243559 1.486749 -0.03439435 355.0362 222.8548 1.275153 -1.293216 1.488254 0.0118556 355.0362 222.8548 1.275153 8.597267 226.3383 -4.31738E-07 8.646112 222.8415 0 0.5 0.5
9 0.0795022 -1.265846 1.486483 -0.01293951 354.6825 221.7684 1.815659 -1.240613 1.485413 -0.03560939 354.6825 221.7684 1.815659 -1.29108 1.487554 0.009730374 354.6825 221.7684 1.815659 8.29137 224.7447 2.15698E-07 8.385368 221.2513 -2.157499E-07 0.5 0.5
10 0.08743361 -1.262287 1.485538 -0.01506851 354.4644 220.8237 1.484081 -1.236669 1.484663 -0.03731176 354.4644 220.8237 1.484081 -1.287905 1.486413 0.007174738 354.4644 220.8237 1.484081 7.403943 223.8543 0 7.505445 220.3702 2.152879E-07 0.5 0.5
11 0.0954823 -1.256332 1.484848 -0.01886858 354.024 219.316 0.8707406 -1.230113 1.484335 -0.04041075 354.024 219.316 0.8707406 -1.282552 1.485361 0.002673592 354.024 219.316 0.8707406 3.317341 216.3679 0 3.360482 213.2869 0 0.5 0.5
12 0.1066686 -1.253936 1.487178 -0.02184749 353.4226 218.866 0.09570127 -1.227515 1.487121 -0.04314872 353.4226 218.866 0.09570127 -1.280356 1.487234 -0.0005462598 353.4226 218.866 0.09570127 2.621243 214.8316 5.341674E-08 2.627394 211.7522 -5.3417E-08 0.5 0.5
13 0.1157591 -1.248696 1.487786 -0.02637267 352.9524 217.5815 359.9757 -1.2218 1.4878 -0.04706977 352.9524 217.5815 359.9757 -1.275593 1.487772 -0.005675558 352.9524 217.5815 359.9757 1.067876 213.9604 2.668506E-08 1.067018 210.8802 5.337011E-08 0.5 0.5
14 0.1269394 -1.246096 1.490408 -0.02975152 353.0224 217.254 359.7471 -1.219072 1.490557 -0.05028129 353.0224 217.254 359.7471 -1.27312 1.490259 -0.009221751 353.0224 217.254 359.7471 359.8462 212.7659 -6.67013E-09 359.8495 209.6922 -3.335065E-09 0.5 0.5
15 0.1364779 -1.240277 1.493047 -0.03536218 352.9753 216.345 358.9613 -1.212901 1.493658 -0.05541158 352.9753 216.345 358.9613 -1.267653 1.492437 -0.01531279 352.9753 216.345 358.9613 359.8212 212.3209 0 359.8063 209.2471 3.335072E-09 0.5 0.5
16 0.1474354 -1.236561 1.495618 -0.03944102 353.312 216.4197 358.0455 -1.209187 1.496768 -0.05946974 353.312 216.4197 358.0455 -1.263935 1.494469 -0.0194123 353.312 216.4197 358.0455 359.8455 213.7415 -3.335066E-09 359.774 210.671 -6.670158E-09 0.5 0.5
17 0.1579207 -1.229575 1.498819 -0.04592135 353.5114 215.6414 357.3634 -1.201921 1.50037 -0.06553315 353.5114 215.6414 357.3634 -1.25723 1.497268 -0.02630955 353.5114 215.6414 357.3634 0.1433345 213.509 6.670128E-09 0.03865447 210.4394 -1.667527E-09 0.5 0.5
18 0.1723938 -1.224777 1.500992 -0.0496698 354.3869 214.836 357.9045 -1.19687 1.502227 -0.0689437 354.3869 214.836 357.9045 -1.252684 1.499757 -0.0303959 354.3869 214.836 357.9045 1.538785 215.0019 0 1.406799 211.9316 2.668847E-08 0.5 0.5
19 0.1806241 -1.216783 1.503698 -0.05585548 355.2242 213.3129 358.9664 -1.188398 1.504308 -0.07444905 355.2242 213.3129 358.9664 -1.245167 1.503087 -0.03726191 355.2242 213.3129 358.9664 3.152019 215.0338 1.068834E-07 3.046354 211.5301 1.068727E-07 0.5 0.5
20 0.1915006 -1.209127 1.506466 -0.06203634 355.7022 212.1438 359.6754 -1.180384 1.506658 -0.08008051 355.7022 212.1438 359.6754 -1.23787 1.506274 -0.04399217 355.7022 212.1438 359.6754 3.819388 213.8317 2.139185E-07 3.757529 210.3244 0 0.5 0.5
21 0.2016151 -1.205812 1.508294 -0.06546468 355.3387 211.6217 0.6693674 -1.176931 1.507899 -0.08328497 355.3387 211.6217 0.6693674 -1.234692 1.508689 -0.04764438 355.3387 211.6217 0.6693674 4.1007 214.1307 -1.069956E-07 4.104718 211.2852 -2.139923E-07 0.5 0.5
22 0.2120824 -1.202385 1.509597 -0.06917895 354.6172 211.0381 1.371221 -1.173354 1.508789 -0.08673801 354.6172 211.0381 1.371221 -1.231417 1.510406 -0.0516199 354.6172 211.0381 1.371221 2.60809 215.2812 1.068324E-07 2.660152 211.9691 5.341841E-08 0.5 0.5
23 0.2248127 -1.19537 1.511917 -0.07570477 354.2837 209.8584 2.14231 -1.16602 1.510655 -0.09269892 354.2837 209.8584 2.14231 -1.22472 1.513179 -0.05871061 354.2837 209.8584 2.14231 1.838859 215.8531 0 1.923953 212.56 -1.067819E-07 0.5 0.5
24 0.2356079 -1.192466 1.511865 -0.07881795 353.9223 209.3576 2.441251 -1.162988 1.510428 -0.09557471 353.9223 209.3576 2.441251 -1.221943 1.513303 -0.06206119 353.9223 209.3576 2.441251 1.393475 214.7999 2.668832E-08 1.519368 211.5089 2.668981E-08 0.5 0.5
25 0.2498598 -1.18659 1.513098 -0.08545666 353.5428 208.4864 2.776964 -1.156884 1.511464 -0.101787 353.5428 208.4864 2.776964 -1.216296 1.514732 -0.06912635 353.5428 208.4864 2.776964 0.1284529 216.1214 3.335061E-09 0.2661012 212.8287 6.670178E-09 0.5 0.5
