#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00722435 -0.1612435 1.599854 0.2580196 37.227 207.34 40.15541 -0.1321704 1.582457 0.2578681 37.227 207.34 40.15541 -0.1903166 1.61725 0.2581711 37.227 207.34 40.15541 0 0 0 0 0 0 0 0
2 0.01812245 -0.1600469 1.599339 0.2565284 37.35614 207.5143 40.07806 -0.1309399 1.582 0.2562908 37.35614 207.5143 40.07806 -0.1891538 1.616679 0.2567661 37.35614 207.5143 40.07806 0 0 0 0 0 0 0 0
3 0.02218875 -0.1588757 1.598958 0.2550166 37.57558 207.6355 40.05692 -0.1297341 1.581677 0.2547672 37.57558 207.6355 40.05692 -0.1880172 1.616238 0.2552659 37.57558 207.6355 40.05692 0 0 0 0 0 0 0 0
4 0.03007495 -0.1576989 1.598654 0.2532478 37.83525 207.7901 40.06943 -0.1285242 1.581429 0.2529943 37.83525 207.7901 40.06943 -0.1868735 1.615878 0.2535013 37.83525 207.7901 40.06943 0 0 0 0 0 0 0 0
5 0.03827545 -0.1563073 1.59839 0.2514958 38.11108 207.9727 40.07264 -0.1270955 1.581229 0.2512238 38.11108 207.9727 40.07264 -0.1855192 1.615551 0.2517679 38.11108 207.9727 40.07264 0 0 0 0 0 0 0 0
6 0.04330475 -0.1548043 1.598218 0.2497623 38.43687 208.1125 39.98304 -0.1255292 1.581166 0.2494665 38.43687 208.1125 39.98304 -0.1840794 1.615271 0.250058 38.43687 208.1125 39.98304 0 0 0 0 0 0 0 0
7 0.0538029 -0.1528296 1.598305 0.2478879 38.82539 208.2585 39.73595 -0.1234515 1.581432 0.2475129 38.82539 208.2585 39.73595 -0.1822077 1.615178 0.248263 38.82539 208.2585 39.73595 0 0 0 0 0 0 0 0
8 0.0567589 -0.150788 1.5982 0.2458504 39.14569 208.3571 39.38237 -0.121297 1.581528 0.2453548 39.14569 208.3571 39.38237 -0.1802789 1.614872 0.246346 39.14569 208.3571 39.38237 0 0 0 0 0 0 0 0
9 0.06145475 -0.1486728 1.598197 0.2435996 39.42453 208.4605 38.94712 -0.1190617 1.581745 0.2429332 39.42453 208.4605 38.94712 -0.1782839 1.614648 0.2442661 39.42453 208.4605 38.94712 0 0 0 0 0 0 0 0
10 0.1153139 -0.1407823 1.597786 0.2349047 39.96181 209.435 37.79718 -0.110912 1.58187 0.2333629 39.96181 209.435 37.79718 -0.1706526 1.613701 0.2364465 39.96181 209.435 37.79718 0 0 0 0 0 0 0 0
