#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0147038 -0.5584542 1.556199 -0.003425618 28.18169 26.66607 74.76049 -0.5733413 1.527385 -0.013225 28.18169 26.66607 74.76049 -0.5435672 1.585014 0.00637376 28.18169 26.66607 74.76049 0 0 0 0 0 0 0 0
2 0.0208725 -0.5595493 1.555798 -0.003667908 28.17237 26.80745 74.73334 -0.5744713 1.526985 -0.01341757 28.17237 26.80745 74.73334 -0.5446274 1.584612 0.006081758 28.17237 26.80745 74.73334 0 0 0 0 0 0 0 0
3 0.03404755 -0.5610608 1.555004 -0.004195587 28.19066 27.08101 74.56937 -0.5761111 1.526219 -0.01382872 28.19066 27.08101 74.56937 -0.5460105 1.58379 0.005437545 28.19066 27.08101 74.56937 0 0 0 0 0 0 0 0
4 0.0482778 -0.5624422 1.554493 -0.004584212 28.15184 27.41402 74.4687 -0.5775868 1.525711 -0.01407932 28.15184 27.41402 74.4687 -0.5472977 1.583275 0.004910901 28.15184 27.41402 74.4687 0 0 0 0 0 0 0 0
5 0.06274451 -0.565936 1.553806 -0.005411842 28.02091 28.18065 74.46124 -0.5811785 1.52499 -0.01464297 28.02091 28.18065 74.46124 -0.5506934 1.582622 0.003819287 28.02091 28.18065 74.46124 0 0 0 0 0 0 0 0
6 0.06909206 -0.5685926 1.553388 -0.00616289 27.87929 28.83922 74.52618 -0.5838758 1.524525 -0.01517783 27.87929 28.83922 74.52618 -0.5533094 1.582251 0.002852045 27.87929 28.83922 74.52618 0 0 0 0 0 0 0 0
7 0.1288726 -0.5768744 1.552134 -0.006760836 27.63564 31.16269 75.18391 -0.5921501 1.523116 -0.01527822 27.63564 31.16269 75.18391 -0.5615988 1.581152 0.001756553 27.63564 31.16269 75.18391 0 0 0 0 0 0 0 0
8 0.1471853 -0.5946608 1.549051 -0.00376115 28.58279 33.9057 76.25948 -0.6101233 1.520151 -0.01234023 28.58279 33.9057 76.25948 -0.5791983 1.577952 0.004817926 28.58279 33.9057 76.25948 0 0 0 0 0 0 0 0
9 0.1515182 -0.6007556 1.548014 -0.00117034 29.0829 34.33373 76.32988 -0.616393 1.519243 -0.009868248 29.0829 34.33373 76.32988 -0.5851182 1.576784 0.007527569 29.0829 34.33373 76.32988 0 0 0 0 0 0 0 0
10 0.1737373 -0.6038457 1.546528 0.002592871 29.35583 33.77224 76.10828 -0.6195705 1.517861 -0.006288167 29.35583 33.77224 76.10828 -0.5881209 1.575194 0.01147391 29.35583 33.77224 76.10828 0 0 0 0 0 0 0 0
11 0.1959452 -0.6136398 1.54457 0.0108985 31.36604 33.92257 76.92259 -0.6295876 1.516391 0.0009227712 31.36604 33.92257 76.92259 -0.5976921 1.572749 0.02087423 31.36604 33.92257 76.92259 0 0 0 0 0 0 0 0
