#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00617505 0.8421264 1.445682 0.6484425 33.30764 278.1237 7.761346 0.8398926 1.441897 0.615191 33.30764 278.1237 7.761346 0.8443602 1.449468 0.681694 33.30764 278.1237 7.761346 42.04769 293.226 0 43.15821 288.0944 -2.340812E-06 0.5 0.5
2 0.01967105 0.8426692 1.445864 0.6491941 33.19837 278.2906 7.707903 0.840314 1.4421 0.6159485 33.19837 278.2906 7.707903 0.8450245 1.449628 0.6824396 33.19837 278.2906 7.707903 41.49953 294.6894 2.279888E-06 42.836 288.7804 2.32857E-06 0.5 0.5
3 0.03002215 0.8438123 1.44607 0.650829 33.17386 278.7114 7.704049 0.8412101 1.442307 0.6176018 33.17386 278.7114 7.704049 0.8464144 1.449834 0.6840562 33.17386 278.7114 7.704049 41.44838 294.8645 0 42.78083 288.9589 4.652989E-06 0.5 0.5
4 0.0365582 0.8443525 1.44616 0.6516246 33.1532 278.8926 7.669194 0.8416325 1.442412 0.618405 33.1532 278.8926 7.669194 0.8470725 1.449907 0.6848443 33.1532 278.8926 7.669194 41.63338 295.399 0 42.80267 290.3311 0 0.5 0.5
5 0.04186435 0.8447627 1.446458 0.6524733 33.11271 279.0507 7.674412 0.8419501 1.442707 0.6192619 33.11271 279.0507 7.674412 0.8475752 1.45021 0.6856847 33.11271 279.0507 7.674412 41.6119 295.5773 -2.283855E-06 42.77981 290.5105 0 0.5 0.5
6 0.0501511 0.8450253 1.446756 0.6532368 32.99566 279.1825 7.668281 0.8421268 1.443002 0.620033 32.99566 279.1825 7.668281 0.8479238 1.45051 0.6864406 32.99566 279.1825 7.668281 40.46671 296.2048 -2.24446E-06 41.71046 290.9341 0 0.5 0.5
7 0.05501455 0.8451934 1.447095 0.6539519 32.84249 279.3054 7.635215 0.8422031 1.443351 0.6207551 32.84249 279.3054 7.635215 0.8481837 1.450839 0.6871486 32.84249 279.3054 7.635215 40.37394 296.3167 -2.241367E-06 41.61381 291.0521 2.283922E-06 0.5 0.5
8 0.06373845 0.8448482 1.447747 0.6545438 32.68538 279.4002 7.598968 0.8417811 1.444014 0.6213529 32.68538 279.4002 7.598968 0.8479153 1.45148 0.6877348 32.68538 279.4002 7.598968 40.23184 296.3824 2.236657E-06 41.46453 291.1264 -2.278657E-06 0.5 0.5
9 0.06889255 0.844564 1.448217 0.6551977 32.4951 279.5055 7.534151 0.841403 1.444508 0.6220129 32.4951 279.5055 7.534151 0.847725 1.451927 0.6883825 32.4951 279.5055 7.534151 40.0914 296.4689 -2.232035E-06 41.31858 291.222 -4.547092E-06 0.5 0.5
10 0.07520226 0.8442345 1.448403 0.6557207 32.28585 279.6227 7.379699 0.8409431 1.444761 0.6225411 32.28585 279.6227 7.379699 0.847526 1.452045 0.6889003 32.28585 279.6227 7.379699 40.92754 296.2318 2.260039E-06 42.1284 290.9668 0 0.5 0.5
