#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0120156 0.3686577 1.939964 0.9558318 28.06689 224.9708 355.8644 0.3920361 1.942147 0.9308322 28.06689 224.9708 355.8644 0.3452793 1.937782 0.9808313 28.06689 224.9708 355.8644 0 0 0 0 0 0 0 0
2 0.0176186 0.365024 1.942213 0.9566146 27.16756 224.7371 356.1551 0.3885928 1.944259 0.9317828 27.16756 224.7371 356.1551 0.3414552 1.940167 0.9814464 27.16756 224.7371 356.1551 0 0 0 0 0 0 0 0
3 0.03355485 0.3631768 1.943266 0.9578438 26.31401 224.7621 356.2678 0.3867805 1.945268 0.9330416 26.31401 224.7621 356.2678 0.3395731 1.941265 0.9826461 26.31401 224.7621 356.2678 0 0 0 0 0 0 0 0
4 0.0476977 0.3597057 1.944953 0.9597564 25.37374 224.5667 356.5071 0.3834664 1.946841 0.9350956 25.37374 224.5667 356.5071 0.335945 1.943065 0.9844173 25.37374 224.5667 356.5071 0 0 0 0 0 0 0 0
5 0.05076645 0.356021 1.946919 0.9614812 24.4851 224.3173 356.7655 0.3799605 1.94868 0.9369845 24.4851 224.3173 356.7655 0.3320814 1.945158 0.9859778 24.4851 224.3173 356.7655 0 0 0 0 0 0 0 0
6 0.06815889 0.3558468 1.946882 0.9617721 24.31155 224.2833 356.762 0.3798038 1.948648 0.9372929 24.31155 224.2833 356.762 0.3318897 1.945117 0.9862513 24.31155 224.2833 356.762 0 0 0 0 0 0 0 0
7 0.08240964 0.3524107 1.949886 0.9640136 23.40532 224.0667 357.0278 0.3765298 1.951518 0.9396847 23.40532 224.0667 357.0278 0.3282917 1.948254 0.9883426 23.40532 224.0667 357.0278 0 0 0 0 0 0 0 0
8 0.09248219 0.3450755 1.95664 0.9681098 21.4104 223.4857 357.6951 0.369593 1.957924 0.9441612 21.4104 223.4857 357.6951 0.3205581 1.955356 0.9920585 21.4104 223.4857 357.6951 0 0 0 0 0 0 0 0
9 0.1089541 0.3449023 1.958286 0.9682695 20.84276 223.2599 357.7827 0.369537 1.959526 0.9444391 20.84276 223.2599 357.7827 0.3202676 1.957046 0.9920998 20.84276 223.2599 357.7827 0 0 0 0 0 0 0 0
10 0.1228304 0.34128 1.963154 0.9704255 18.95941 222.7534 357.9256 0.3661734 1.964328 0.9468623 18.95941 222.7534 357.9256 0.3163866 1.96198 0.9939888 18.95941 222.7534 357.9256 0 0 0 0 0 0 0 0
