#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.0154518,-0.443524,1.533885,0.4487942,359.6666,53.63591,359.9552,-0.4638342,1.533911,0.4763782,359.6666,53.63591,359.9552,-0.4232138,1.533858,0.4212103,359.6666,53.63591,359.9552,2.227464,44.33806,5.34012e-08,2.209315,40.8438,0.0,0.5,0.5
2.0,0.0292697,-0.4437783,1.533922,0.4484699,359.591,53.17656,359.7528,-0.4643095,1.534069,0.4758894,359.591,53.17656,359.7528,-0.4232471,1.533774,0.4210504,359.591,53.17656,359.7528,2.112476,44.00304,5.339714e-08,2.081896,40.50915,1.067922e-07,0.5,0.5
3.0,0.044528,-0.4441598,1.534555,0.4483352,359.6102,53.1621,359.6396,-0.464698,1.53477,0.475749,359.6102,53.1621,359.6396,-0.4236215,1.534339,0.4209214,359.6102,53.1621,359.6396,9.778326,58.37748,0.0,9.79952,54.67029,0.0,0.5,0.5
4.0,0.0594336,-0.4441284,1.534896,0.447642,359.3979,53.34696,359.5916,-0.4645789,1.535141,0.4751211,359.3979,53.34696,359.5916,-0.4236779,1.534652,0.4201629,359.3979,53.34696,359.5916,13.04952,58.44056,0.0,13.07852,54.63156,4.382547e-07,0.5,0.5
5.0,0.07001505,-0.4450287,1.535101,0.4474189,359.1349,53.68869,359.7321,-0.465315,1.535262,0.47502,359.1349,53.68869,359.7321,-0.4247423,1.534941,0.4198178,359.1349,53.68869,359.7321,12.85691,59.51415,0.0,12.89358,55.76343,0.0,0.5,0.5
6.0,0.0870659,-0.4461438,1.53607,0.4467586,358.8902,54.05612,0.3235346,-0.4662477,1.535877,0.4744927,358.8902,54.05612,0.3235346,-0.4260399,1.536263,0.4190246,358.8902,54.05612,0.3235346,11.28209,60.17801,0.0,11.33084,56.16162,4.353726e-07,0.5,0.5
7.0,0.1045909,-0.44723,1.536306,0.4456748,358.5329,54.83221,0.6063647,-0.4669511,1.535944,0.4736807,358.5329,54.83221,0.6063647,-0.427509,1.536668,0.4176689,358.5329,54.83221,0.6063647,10.93783,61.0581,0.0,11.03106,56.65015,0.0,0.5,0.5
8.0,0.1153979,-0.4477016,1.536004,0.4448264,358.5143,55.40681,0.7169701,-0.4671389,1.535576,0.4730291,358.5143,55.40681,0.7169701,-0.4282643,1.536433,0.4166238,358.5143,55.40681,0.7169701,12.13316,61.5237,0.0,12.24019,57.51176,0.0,0.5,0.5
9.0,0.1311976,-0.4488312,1.534917,0.4437009,358.5622,56.1399,0.9351503,-0.4679025,1.534358,0.47215,358.5622,56.1399,0.9351503,-0.4297598,1.535476,0.4152518,358.5622,56.1399,0.9351503,12.12834,62.06876,4.366328e-07,12.24281,58.09715,0.0,0.5,0.5
10.0,0.1449335,-0.4505705,1.533882,0.4422891,358.8051,56.86864,1.038684,-0.4692788,1.533261,0.4709769,358.8051,56.86864,1.038684,-0.4318622,1.534503,0.4136012,358.8051,56.86864,1.038684,12.19185,62.85863,4.36737e-07,12.31917,58.88639,8.738957e-07,0.5,0.5
