#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.0071756,0.7271671,1.558241,0.7177422,347.8904,202.0357,0.7852362,0.7590727,1.55778,0.7047215,347.8904,202.0357,0.7852362,0.6952614,1.558703,0.730763,347.8904,202.0357,0.7852362,348.3963,203.2668,0.0,348.4465,199.6487,-4.357151e-07,0.5,0.5
2.0,0.01668645,0.7236859,1.55736,0.722811,347.6046,201.6321,0.9998723,0.7556695,1.556773,0.7099882,347.6046,201.6321,0.9998723,0.6917022,1.557947,0.7356339,347.6046,201.6321,0.9998723,348.8886,204.4745,0.0,348.9356,200.8633,-2.17486e-07,0.5,0.5
3.0,0.02661845,0.7201375,1.556745,0.7279751,347.3565,201.2054,1.296151,0.7521974,1.555984,0.7153534,347.3565,201.2054,1.296151,0.6880776,1.557506,0.7405969,347.3565,201.2054,1.296151,348.5945,204.0466,4.354866e-07,348.6595,200.4322,4.353873e-07,0.5,0.5
4.0,0.02783345,0.7161916,1.555948,0.733444,347.0869,200.6891,1.559937,0.7483464,1.555034,0.7210766,347.0869,200.6891,1.559937,0.6840367,1.556863,0.7458115,347.0869,200.6891,1.559937,348.6612,203.7115,0.0,348.7341,200.0939,-4.35274e-07,0.5,0.5
5.0,0.0440233,0.708819,1.554483,0.7440046,346.7773,199.9462,1.839503,0.7411121,1.553406,0.7320161,346.7773,199.9462,1.839503,0.676526,1.55556,0.7559931,346.7773,199.9462,1.839503,348.4107,203.2275,0.0,348.4985,199.6071,-4.356345e-07,0.5,0.5
6.0,0.05428755,0.7045857,1.5532,0.7496976,346.6844,199.5148,2.116045,0.7369493,1.551962,0.7379167,346.6844,199.5148,2.116045,0.6722221,1.554439,0.7614784,346.6844,199.5148,2.116045,349.7389,194.7259,1.084563e-07,349.947,190.9064,0.0,0.5,0.5
7.0,0.05789005,0.7003859,1.551882,0.7553902,346.6569,199.1073,2.387252,0.7328139,1.550485,0.7438057,346.6569,199.1073,2.387252,0.667958,1.553278,0.7669746,346.6569,199.1073,2.387252,349.6919,194.3261,1.084725e-07,349.9171,190.5072,0.0,0.5,0.5
8.0,0.0612142,0.6999966,1.551186,0.7554767,346.874,199.1372,2.50107,0.7324124,1.549722,0.7438666,346.874,199.1372,2.50107,0.6675808,1.552651,0.7670868,346.874,199.1372,2.50107,353.0087,189.4212,0.0,353.2599,185.6507,0.0,0.5,0.5
9.0,0.0742449,0.6917105,1.548569,0.7666627,346.8268,198.4314,2.982795,0.7242324,1.546823,0.7553935,346.8268,198.4314,2.982795,0.6591885,1.550315,0.7779319,346.8268,198.4314,2.982795,353.2471,189.4848,0.0,353.5035,185.7166,8.055856e-08,0.5,0.5
10.0,0.0816811,0.6874585,1.547432,0.7722722,346.8336,198.0927,3.329368,0.7200209,1.545484,0.7611541,346.8336,198.0927,3.329368,0.654896,1.549381,0.7833902,346.8336,198.0927,3.329368,353.2707,188.8275,0.0,353.5576,185.0618,2.684997e-08,0.5,0.5
11.0,0.08863845,0.6832949,1.546585,0.777781,346.7832,197.7406,3.645839,0.7159003,1.544452,0.7668238,346.7832,197.7406,3.645839,0.6506895,1.548719,0.7887383,346.7832,197.7406,3.645839,353.3254,188.508,5.372498e-08,353.6333,184.7445,0.0,0.5,0.5
12.0,0.09551775,0.6791975,1.545851,0.7832299,346.6282,197.4261,3.945763,0.7118369,1.543544,0.7724102,346.6282,197.4261,3.945763,0.646558,1.548158,0.7940496,346.6282,197.4261,3.945763,352.2878,190.374,5.384792e-08,352.6297,186.374,2.69027e-08,0.5,0.5
13.0,0.1018907,0.675176,1.546624,0.7883644,346.7513,197.1896,4.181565,0.7078422,1.544178,0.7776562,346.7513,197.1896,4.181565,0.6425099,1.54907,0.7990726,346.7513,197.1896,4.181565,352.1792,190.0757,-5.386185e-08,352.5424,186.0767,0.0,0.5,0.5
14.0,0.1083388,0.6710997,1.553579,0.7925582,346.598,196.8272,4.445571,0.7038089,1.55098,0.7820189,346.598,196.8272,4.445571,0.6383904,1.556177,0.8030975,346.598,196.8272,4.445571,346.0904,195.4695,2.198915e-07,346.4461,191.3579,1.097791e-07,0.5,0.5
15.0,0.1148802,0.6667013,1.557742,0.7983829,345.2463,196.1095,5.512381,0.6994244,1.55454,0.7880544,345.2463,196.1095,5.512381,0.6339782,1.560943,0.8087113,345.2463,196.1095,5.512381,345.6879,195.1256,-2.202801e-07,346.0635,191.0088,1.099585e-07,0.5,0.5
16.0,0.121824,0.6640317,1.554464,0.8031909,344.2705,196.2364,5.517777,0.696716,1.551275,0.7927371,344.2705,196.2364,5.517777,0.6313474,1.557654,0.8136448,344.2705,196.2364,5.517777,344.5317,194.3493,2.214653e-07,344.9877,190.2201,-3.314783e-07,0.5,0.5
17.0,0.1317958,0.6595838,1.551253,0.8083616,344.0268,195.8593,5.971209,0.6922859,1.547806,0.7980457,344.0268,195.8593,5.971209,0.6268817,1.554699,0.8186776,344.0268,195.8593,5.971209,335.357,201.1835,-4.696621e-07,335.6753,196.6114,-2.342377e-07,0.5,0.5
18.0,0.1425914,0.6577935,1.549538,0.813188,344.9574,196.643,5.001233,0.6904641,1.546637,0.8026079,344.9574,196.643,5.001233,0.6251228,1.55244,0.8237681,344.9574,196.643,5.001233,334.7261,201.9143,4.720751e-07,334.9893,197.3226,-4.710586e-07,0.5,0.5
19.0,0.1508156,0.6519633,1.552367,0.8233395,345.5549,196.7949,4.818243,0.6846314,1.549564,0.8127253,345.5549,196.7949,4.818243,0.6192952,1.555171,0.8339537,345.5549,196.7949,4.818243,335.5548,201.8689,-4.689222e-07,335.821,197.308,7.019088e-07,0.5,0.5
20.0,0.1606726,0.6488857,1.556907,0.8276519,345.3051,196.6993,5.407899,0.681512,1.553765,0.8170037,345.3051,196.6993,5.407899,0.6162595,1.560049,0.8383,345.3051,196.6993,5.407899,335.276,207.1694,0.0,335.3839,202.8392,4.69561e-07,0.5,0.5
21.0,0.1701887,0.6437818,1.55844,0.8363779,344.6869,196.887,5.435131,0.6763605,1.555292,0.8255869,344.6869,196.887,5.435131,0.6112032,1.561588,0.8471689,344.6869,196.887,5.435131,334.64,207.2721,4.72411e-07,334.7569,202.9198,-4.719557e-07,0.5,0.5
22.0,0.180181,0.6413845,1.559389,0.8402283,344.3305,196.9313,5.403207,0.6739523,1.556265,0.8293977,344.3305,196.9313,5.403207,0.6088167,1.562514,0.8510588,344.3305,196.9313,5.403207,333.6854,207.3385,4.762378e-07,333.8026,202.9561,0.0,0.5,0.5
23.0,0.1854218,0.6398425,1.563602,0.8439247,343.9179,197.057,5.186319,0.6724019,1.560609,0.8330322,343.9179,197.057,5.186319,0.607283,1.566596,0.8548172,343.9179,197.057,5.186319,333.507,207.5917,0.0,333.6008,203.2013,-4.76586e-07,0.5,0.5
24.0,0.1968848,0.6353523,1.568868,0.8518203,343.0492,197.1388,5.265315,0.6678746,1.565843,0.8408261,343.0492,197.1388,5.265315,0.60283,1.571893,0.8628145,343.0492,197.1388,5.265315,332.5788,205.6445,9.618411e-07,332.7399,200.9866,4.802218e-07,0.5,0.5
25.0,0.2056217,0.6332737,1.570806,0.8553894,342.278,197.1156,5.460185,0.6657676,1.567682,0.8443388,342.278,197.1156,5.460185,0.6007798,1.57393,0.8664399,342.278,197.1156,5.460185,331.542,205.6294,-4.855585e-07,331.7152,200.9275,4.847664e-07,0.5,0.5
26.0,0.2164504,0.6292839,1.574808,0.8629807,341.5638,197.3192,5.338093,0.6617402,1.571766,0.8517976,341.5638,197.3192,5.338093,0.5968276,1.577849,0.8741637,341.5638,197.3192,5.338093,331.4879,205.519,-4.858073e-07,331.6561,201.0451,-4.850359e-07,0.5,0.5
27.0,0.2239543,0.6279643,1.575942,0.8659281,341.2729,197.7826,4.671133,0.6603969,1.573284,0.8545797,341.2729,197.7826,4.671133,0.5955316,1.5786,0.8772764,341.2729,197.7826,4.671133,332.8094,206.1554,4.799224e-07,332.972,201.5061,-4.792255e-07,0.5,0.5
28.0,0.2362333,0.6246589,1.579233,0.8723843,340.488,198.3842,3.915637,0.6570392,1.577014,0.8607944,340.488,198.3842,3.915637,0.5922787,1.581451,0.8839741,340.488,198.3842,3.915637,332.5748,206.7859,-4.80938e-07,332.6798,202.1235,0.0,0.5,0.5
29.0,0.2431747,0.6248928,1.579136,0.8721464,340.4562,198.546,3.773481,0.6572543,1.576998,0.8604892,340.4562,198.546,3.773481,0.5925313,1.581273,0.8838035,340.4562,198.546,3.773481,332.153,207.6057,9.655912e-07,332.1819,203.6374,-4.826668e-07,0.5,0.5
30.0,0.2501164,0.6233445,1.580701,0.8752247,340.0486,198.8632,3.58734,0.6556551,1.578674,0.8634079,340.0486,198.8632,3.587341,0.5910338,1.582728,0.8870415,340.0486,198.8632,3.587341,332.1352,207.7603,-4.828746e-07,332.1601,203.7912,0.0,0.5,0.5
31.0,0.2562878,0.6217834,1.582224,0.8779799,339.6389,199.208,3.527873,0.6540238,1.580236,0.8659663,339.6389,199.208,3.527873,0.589543,1.584212,0.8899936,339.6389,199.208,3.527873,331.7718,208.1361,4.845089e-07,331.7822,204.1533,-9.689235e-07,0.5,0.5
32.0,0.2627854,0.6201724,1.583973,0.8807265,339.102,199.4998,3.660799,0.6523308,1.581917,0.8685061,339.102,199.4998,3.660799,0.5880141,1.586029,0.892947,339.102,199.4998,3.660799,334.2091,208.4752,-4.741144e-07,334.2354,204.5698,-4.740092e-07,0.5,0.5
33.0,0.2698037,0.6185064,1.585404,0.8834912,338.4985,199.7357,3.915439,0.6505784,1.583214,0.8710688,338.4985,199.7357,3.915439,0.5864344,1.587593,0.8959136,338.4985,199.7357,3.915439,333.6674,208.7793,4.763114e-07,333.6978,204.8559,0.0,0.5,0.5
34.0,0.2766328,0.6170628,1.586453,0.8861012,337.9757,200.0239,4.108572,0.6490426,1.584164,0.8734609,337.9757,200.0239,4.108572,0.585083,1.588742,0.8987416,337.9757,200.0239,4.108572,333.0588,207.8421,-9.57712e-07,333.1443,203.6337,4.784935e-07,0.5,0.5
35.0,0.2851917,0.6156688,1.587205,0.8886995,337.4953,200.3436,4.214255,0.6475582,1.584865,0.8758419,337.4953,200.3436,4.214255,0.5837795,1.589545,0.9015572,337.4953,200.3436,4.214255,332.5383,208.1507,9.621942e-07,332.63,203.9229,0.0,0.5,0.5
36.0,0.2904935,0.6143129,1.587939,0.8912618,337.0863,200.6697,4.271176,0.6461157,1.585575,0.8781957,337.0863,200.6697,4.271176,0.5825102,1.590303,0.9043279,337.0863,200.6697,4.271176,332.0814,208.4967,-9.662299e-07,332.1738,204.2513,0.0,0.5,0.5
37.0,0.2970907,0.6129232,1.588578,0.8936784,336.7377,201.0017,4.302491,0.6446406,1.586203,0.8804083,336.7377,201.0017,4.302491,0.5812058,1.590954,0.9069484,336.7377,201.0017,4.302491,333.2396,208.8834,4.780916e-07,333.3416,204.6697,4.776635e-07,0.5,0.5
38.0,0.3039109,0.611553,1.589454,0.8960434,336.4738,201.3462,4.284825,0.6431882,1.587093,0.8825763,336.4738,201.3462,4.284825,0.5799177,1.591815,0.9095104,336.4738,201.3462,4.284825,332.9157,209.2496,4.794663e-07,333.0158,205.0237,-4.790388e-07,0.5,0.5
39.0,0.3108977,0.6102248,1.59004,0.8982444,336.1794,201.7799,4.167543,0.6417681,1.587749,0.8845516,336.1794,201.7799,4.167543,0.5786815,1.592331,0.9119373,336.1794,201.7799,4.167543,333.0627,208.614,0.0,333.2148,203.8913,0.0,0.5,0.5
40.0,0.3164757,0.6089318,1.590363,0.900489,335.9326,202.2121,4.027985,0.6403857,1.588153,0.8865788,335.9326,202.2121,4.027986,0.577478,1.592573,0.9143991,335.9326,202.2121,4.027986,332.7757,209.066,0.0,332.9165,204.3306,9.589253e-07,0.5,0.5
41.0,0.3232732,0.6076019,1.590439,0.9025245,335.8033,202.6587,3.908193,0.6389604,1.588297,0.8883902,335.8033,202.6587,3.908193,0.5762434,1.592582,0.9166588,335.8033,202.6587,3.908193,332.5942,209.5293,0.0,332.7231,204.7855,4.802944e-07,0.5,0.5
42.0,0.3297883,0.6064299,1.590462,0.9044398,335.8373,203.1129,3.737836,0.6376986,1.588412,0.8900943,335.8373,203.1129,3.737836,0.5751613,1.592512,0.9187853,335.8373,203.1129,3.737836,334.2798,209.7714,4.738322e-07,334.414,205.095,-9.465986e-07,0.5,0.5
43.0,0.3360319,0.6053746,1.59048,0.9062892,335.955,203.5727,3.519616,0.6365578,1.588548,0.8917427,335.955,203.5727,3.519616,0.5741915,1.592412,0.9208356,335.955,203.5727,3.519616,334.3103,210.2212,9.474215e-07,334.4326,205.5453,-4.732261e-07,0.5,0.5
44.0,0.3424253,0.6056642,1.590286,0.9059033,336.3119,203.6157,3.395113,0.6368575,1.588417,0.8913702,336.3119,203.6157,3.395113,0.5744709,1.592155,0.9204364,336.3119,203.6157,3.395113,335.8065,210.1978,4.679924e-07,335.9149,206.0666,4.675954e-07,0.5,0.5
45.0,0.3489442,0.6046988,1.59005,0.9074007,336.5565,204.0385,3.151259,0.6358187,1.588312,0.8926948,336.5565,204.0385,3.151259,0.573579,1.591788,0.9221065,336.5565,204.0385,3.151259,336.1461,210.222,4.667575e-07,336.2488,206.1014,4.663884e-07,0.5,0.5
46.0,0.3554888,0.6036858,1.589537,0.908886,336.8505,204.4389,2.982377,0.6347272,1.587888,0.8940052,336.8505,204.4389,2.982377,0.5726444,1.591185,0.9237668,336.8505,204.4389,2.982377,336.3889,210.6305,4.658886e-07,336.4772,206.517,-4.655755e-07,0.5,0.5
47.0,0.3659126,0.6026879,1.588845,0.9101533,337.2025,204.8689,2.802362,0.6336436,1.587291,0.8950849,337.2025,204.8689,2.802362,0.5717322,1.590398,0.9252216,337.2025,204.8689,2.802362,336.8749,210.5298,-4.641842e-07,336.9756,206.19,-9.27674e-07,0.5,0.5
48.0,0.3692837,0.6019437,1.58804,0.9113148,337.6331,205.2955,2.661344,0.6328088,1.58656,0.8960544,337.6331,205.2955,2.661344,0.5710787,1.58952,0.9265752,337.6331,205.2955,2.661344,337.1334,210.9387,9.265924e-07,337.2238,206.6068,4.629889e-07,0.5,0.5
49.0,0.3758734,0.6003079,1.58664,0.9136392,338.3782,206.0682,2.479924,0.630995,1.585253,0.8980152,338.3782,206.0682,2.479924,0.5696209,1.588026,0.9292632,338.3782,206.0682,2.479924,337.5504,211.3428,-9.237814e-07,337.6335,207.0237,0.0,0.5,0.5
50.0,0.3829103,0.5996617,1.586398,0.9143882,338.8593,206.4277,2.479521,0.6302553,1.585008,0.8985825,338.8593,206.4277,2.479521,0.5690681,1.587789,0.9301939,338.8593,206.4277,2.479521,340.5704,210.194,0.0,340.6879,206.2033,0.0,0.5,0.5
51.0,0.3895858,0.5991749,1.5865,0.9151906,339.2182,206.7924,2.472227,0.6296721,1.58511,0.8991996,339.2182,206.7924,2.472227,0.5686777,1.58789,0.9311817,339.2182,206.7924,2.472227,341.0212,210.5434,0.0,341.1392,206.5637,4.511082e-07,0.5,0.5
52.0,0.396282,0.5993845,1.586709,0.9148878,339.1599,206.7524,2.555298,0.6298823,1.585273,0.8989019,339.1599,206.7524,2.555298,0.5688867,1.588145,0.9308738,339.1599,206.7524,2.555298,341.4178,208.9993,4.503653e-07,341.5876,204.7946,4.499193e-07,0.5,0.5
