#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.0259018,-0.3515719,1.518473,1.711587,17.18617,150.7136,356.0099,-0.3228469,1.520643,1.726928,17.18617,150.7136,356.0099,-0.3802968,1.516303,1.696246,17.18617,150.7136,356.0099,46.29218,155.9792,1.235596e-06,46.28495,154.335,-2.470866e-06,0.5,0.5
2.0,0.04559895,-0.3544222,1.518922,1.698101,17.01063,150.4342,356.2249,-0.3257861,1.520977,1.713623,17.01063,150.4342,356.2249,-0.3830582,1.516867,1.682579,17.01063,150.4342,356.2249,46.06612,157.6269,-1.230527e-06,46.08778,155.4192,0.0,0.5,0.5
3.0,0.0499247,-0.3569078,1.519845,1.686012,16.82167,150.1674,356.3231,-0.3283526,1.521848,1.701689,16.82167,150.1674,356.3231,-0.3854631,1.517841,1.670335,16.82167,150.1674,356.3231,46.01152,157.4099,1.229311e-06,46.03678,155.2044,1.229873e-06,0.5,0.5
4.0,0.0635075,-0.3580531,1.521201,1.682487,16.22444,150.08,356.2766,-0.3295301,1.523236,1.698219,16.22444,150.08,356.2766,-0.3865761,1.519166,1.666756,16.22444,150.08,356.2766,45.33944,157.1117,-1.214635e-06,45.3632,154.9276,0.0,0.5,0.5
5.0,0.08755545,-0.3586567,1.521819,1.681206,15.49787,150.0862,356.6064,-0.3301597,1.52368,1.697006,15.49787,150.0862,356.6064,-0.3871537,1.519957,1.665406,15.49787,150.0862,356.6064,27.94286,151.7578,4.832232e-07,27.85093,149.8291,0.0,0.5,0.5
6.0,0.09581465,-0.3640042,1.525006,1.661621,13.99276,149.6061,357.0771,-0.3356855,1.526621,1.677765,13.99276,149.6061,357.0771,-0.392323,1.523391,1.645477,13.99276,149.6061,357.0771,27.74856,151.7208,0.0,27.65901,149.7954,4.819626e-07,0.5,0.5
7.0,0.1117559,-0.364346,1.524649,1.662533,14.11369,149.6267,356.9329,-0.3360133,1.526342,1.678644,14.11369,149.6267,356.9329,-0.3926787,1.522955,1.646421,14.11369,149.6267,356.9329,26.01855,149.3901,4.750301e-07,25.88345,147.0048,-9.489706e-07,0.5,0.5
8.0,0.1264381,-0.3679729,1.525869,1.653121,13.6396,149.4609,357.1187,-0.339702,1.527463,1.66935,13.6396,149.4609,357.1187,-0.3962437,1.524275,1.636891,13.6396,149.4609,357.1187,26.10381,147.7129,-4.753759e-07,25.93959,145.3331,0.0,0.5,0.5
9.0,0.1409039,-0.3693577,1.52668,1.648689,13.2342,149.4711,357.1641,-0.3410915,1.528252,1.664929,13.2342,149.4711,357.1641,-0.3976238,1.525108,1.632449,13.2342,149.4711,357.1641,25.70178,147.5899,-9.475176e-07,25.54623,145.2154,0.0,0.5,0.5
10.0,0.1598425,-0.3735841,1.528681,1.636508,11.98681,149.4496,357.2906,-0.345346,1.53019,1.652803,11.98681,149.4496,357.2906,-0.4018221,1.527172,1.620213,11.98681,149.4496,357.2906,25.71491,148.5647,4.73811e-07,25.54199,145.7077,-4.731256e-07,0.5,0.5
