#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.02221045,0.2224223,1.572231,-0.1489488,316.3013,324.6846,4.537389,0.1935864,1.57028,-0.1670918,316.3013,324.6846,4.537389,0.2512581,1.574183,-0.1308059,316.3013,324.6846,4.537389,329.2906,327.4196,9.930271e-07,329.6701,322.4167,9.89157e-07,0.5,0.5
2.0,0.0391118,0.2244094,1.573086,-0.143763,316.6419,324.3636,4.49609,0.1956906,1.571141,-0.1620914,316.6419,324.3636,4.49609,0.2531282,1.575031,-0.1254345,316.6419,324.3636,4.49609,329.9825,326.764,9.86027e-07,330.3368,321.7931,0.0,0.5,0.5
3.0,0.0506279,0.226162,1.575379,-0.1377775,316.1694,323.9719,4.250352,0.1976103,1.573554,-0.1563772,316.1694,323.9719,4.250352,0.2547138,1.577203,-0.1191778,316.1694,323.9719,4.250352,330.257,326.3721,0.0,330.6091,321.4134,0.0,0.5,0.5
4.0,0.06468315,0.228516,1.575546,-0.1315656,316.3625,323.8609,3.465632,0.2001683,1.574054,-0.150504,316.3625,323.8609,3.465632,0.2568636,1.577039,-0.1126272,316.3625,323.8609,3.465632,329.3361,325.6069,0.0,329.6991,320.3627,9.888643e-07,0.5,0.5
5.0,0.07747,0.2291927,1.575927,-0.1277855,316.5712,324.3283,2.723804,0.2008522,1.57475,-0.1467568,316.5712,324.3283,2.723804,0.2575333,1.577105,-0.1088143,316.5712,324.3283,2.723804,329.6434,325.4245,0.0,329.9439,320.1898,0.0,0.5,0.5
6.0,0.09110191,0.2308866,1.575611,-0.120749,317.5252,324.8847,1.774129,0.2025759,1.574832,-0.1397852,317.5252,324.8847,1.774129,0.2591973,1.576391,-0.1017127,317.5252,324.8847,1.774129,329.3191,325.0882,9.927343e-07,329.6058,319.8046,-9.898084e-07,0.5,0.5
7.0,0.1043078,0.2323211,1.575271,-0.1131633,318.8491,325.78,0.7455683,0.2039421,1.574937,-0.1321108,318.8491,325.78,0.7455683,0.2607,1.575606,-0.09421591,318.8491,325.78,0.7455683,330.2689,324.8745,0.0,330.5105,319.6438,9.808464e-07,0.5,0.5
8.0,0.1175032,0.2337514,1.573902,-0.1050798,320.6561,327.2327,359.6173,0.2051358,1.574079,-0.1236701,320.6561,327.2327,359.6173,0.262367,1.573726,-0.08648957,320.6561,327.2327,359.6173,331.1857,324.8269,0.0,331.3547,320.1264,-9.728454e-07,0.5,0.5
9.0,0.1309758,0.2353272,1.571956,-0.09615208,323.0458,329.4449,358.4193,0.2062401,1.572708,-0.1139806,323.0458,329.4449,358.4193,0.2644143,1.571204,-0.07832358,323.0458,329.4449,358.4193,332.9785,325.5847,2.875187e-06,333.0856,320.9528,-1.914969e-06,0.5,0.5
10.0,0.1440067,0.2377174,1.569087,-0.08686683,326.074,332.5945,357.1752,0.2078915,1.570482,-0.103388,326.074,332.5945,357.1752,0.2675434,1.567691,-0.07034568,326.074,332.5945,357.1752,334.9739,326.4616,0.0,335.0358,321.6461,-9.417611e-07,0.5,0.5
11.0,0.1570625,0.240635,1.564716,-0.07705202,329.729,336.6125,356.0899,0.2098527,1.566726,-0.09164279,329.729,336.6125,356.0899,0.2714173,1.562706,-0.06246125,329.729,336.6125,356.0899,337.8755,329.3573,4.608177e-07,337.8297,324.6449,4.609679e-07,0.5,0.5
12.0,0.171017,0.2442999,1.559802,-0.06764665,333.7389,341.1422,355.2138,0.2125269,1.562355,-0.0798301,333.7389,341.1422,355.2138,0.276073,1.557248,-0.0554632,333.7389,341.1422,355.2138,341.7061,333.2821,0.0,341.556,328.7261,4.500019e-07,0.5,0.5
13.0,0.1848555,0.2486388,1.554262,-0.05908646,337.8759,346.1772,354.4278,0.2159573,1.557332,-0.06841271,337.8759,346.1772,354.4278,0.2813203,1.551193,-0.04976021,337.8759,346.1772,354.4278,345.7742,340.4064,2.201957e-07,345.5456,337.0879,2.204205e-07,0.5,0.5
14.0,0.1988651,0.2527668,1.548391,-0.05069027,341.8474,350.7235,354.0379,0.2194488,1.551759,-0.05725121,341.8474,350.7235,354.0379,0.2860849,1.545023,-0.04412933,341.8474,350.7235,354.0379,350.0307,347.3729,1.083578e-07,349.7055,343.8489,1.084678e-07,0.5,0.5
15.0,0.2089947,0.255493,1.545604,-0.04773649,343.8766,353.4434,354.0212,0.2218889,1.549019,-0.05259244,343.8766,353.4434,354.0212,0.2890972,1.54219,-0.04288055,343.8766,353.4434,354.0212,354.0445,351.9608,5.365042e-08,353.6938,348.4743,0.0,0.5,0.5
16.0,0.2170285,0.2602604,1.540355,-0.04112552,347.1806,358.0046,354.1934,0.2263582,1.543721,-0.04307315,347.1806,358.0046,354.1934,0.2941626,1.536988,-0.03917789,347.1806,358.0046,354.1934,354.9545,353.1513,2.678421e-08,354.6311,349.8951,-5.359599e-08,0.5,0.5
17.0,0.230316,0.2649273,1.535529,-0.03510619,349.7506,2.36833,354.5274,0.2309635,1.538732,-0.03428106,349.7506,2.36833,354.5274,0.2988912,1.532327,-0.03593132,349.7506,2.36833,354.5274,358.3536,359.0755,0.0,358.0091,355.611,6.674135e-09,0.5,0.5
18.0,0.2435507,0.2673151,1.532807,-0.0325067,350.7356,4.366783,354.7475,0.2333943,1.53589,-0.03042079,350.7356,4.366783,354.7475,0.301236,1.529724,-0.0345926,350.7356,4.366783,354.7475,0.8625708,3.486574,3.335431e-09,0.5358214,0.02186818,1.302812e-11,0.5,0.5
19.0,0.2509555,0.2695988,1.530674,-0.03069875,351.6794,6.245242,354.7865,0.2357684,1.533742,-0.02744796,351.6794,6.245242,354.7865,0.3034293,1.527606,-0.03394955,351.6794,6.245242,354.7865,2.414501,5.930696,0.0,2.08247,2.248814,-3.337257e-09,0.5,0.5
20.0,0.2635669,0.2742623,1.526381,-0.02618918,354.0968,10.11309,355.1653,0.2407356,1.529241,-0.02050973,354.0968,10.11309,355.1653,0.307789,1.52352,-0.03186864,354.0968,10.11309,355.1653,9.127744,16.42661,-1.080904e-07,8.921589,13.20423,-1.080287e-07,0.5,0.5
21.0,0.2708472,0.2767223,1.52446,-0.02432405,354.9685,11.68777,355.2433,0.2433701,1.527279,-0.01767801,354.9685,11.68777,355.2433,0.3100744,1.521642,-0.03097009,354.9685,11.68777,355.2433,11.44625,20.47948,0.0,11.28125,17.2309,1.088243e-07,0.5,0.5
22.0,0.2833197,0.2813304,1.520796,-0.02071426,357.1404,15.0427,355.7421,0.2484334,1.523327,-0.01200415,357.1404,15.0427,355.7421,0.3142274,1.518266,-0.02942438,357.1404,15.0427,355.7421,14.7037,22.57932,-4.413401e-07,14.60257,19.77412,2.205682e-07,0.5,0.5
23.0,0.2934763,0.2831418,1.520216,-0.01842416,357.4985,16.36012,355.5905,0.2504637,1.522837,-0.008950508,357.4985,16.36012,355.5905,0.3158199,1.517595,-0.02789781,357.4985,16.36012,355.5905,16.58986,26.05997,0.0,16.52128,23.22755,2.226351e-07,0.5,0.5
24.0,0.3055918,0.2868853,1.517779,-0.01404934,358.7494,19.4565,355.6295,0.2547841,1.520379,-0.002769339,358.7494,19.4565,355.6295,0.3189864,1.515179,-0.02532934,358.7494,19.4565,355.6295,15.05492,29.68163,0.0,14.98701,26.60102,0.0,0.5,0.5
25.0,0.3154321,0.2885344,1.516623,-0.01211857,358.9484,20.45503,355.199,0.2566554,1.519478,-0.0002839603,358.9484,20.45503,355.199,0.3204134,1.513767,-0.02395318,358.9484,20.45503,355.199,16.22352,32.70871,-4.445908e-07,16.16415,29.61025,4.444571e-07,0.5,0.5
26.0,0.3267147,0.2920372,1.513824,-0.007998047,0.1698392,23.08805,355.1132,0.2607634,1.51673,0.005342999,0.1698392,23.08805,355.1132,0.3233109,1.510917,-0.02133909,0.1698392,23.08805,355.1132,16.695,33.75625,0.0,16.62713,30.65052,4.45515e-07,0.5,0.5
27.0,0.3332435,0.2933789,1.512408,-0.005962188,0.7842884,24.05448,354.9358,0.2623562,1.51542,0.007930484,0.7842884,24.05448,354.9358,0.3244015,1.509397,-0.01985486,0.7842884,24.05448,354.9358,17.48269,33.41768,-8.951214e-07,17.34342,29.62626,4.472196e-07,0.5,0.5
28.0,0.3461812,0.2963084,1.509353,-0.001601641,1.957556,26.28292,354.8593,0.2658811,1.512409,0.01354169,1.957556,26.28292,354.8593,0.3267357,1.506298,-0.01674498,1.957556,26.28292,354.8593,15.31816,31.46874,0.0,15.12614,28.14944,2.211038e-07,0.5,0.5
29.0,0.3587642,0.2993028,1.507082,0.003178945,2.805393,28.57101,354.9357,0.2695213,1.510091,0.01956467,2.805393,28.57101,354.9357,0.3290843,1.504073,-0.01320678,2.805393,28.57101,354.9357,16.46918,33.79325,0.0,16.28249,30.45465,0.0,0.5,0.5
30.0,0.372452,0.3018039,1.504756,0.008230094,3.660399,30.9197,354.9662,0.2727401,1.507744,0.02586086,3.660399,30.9197,354.9662,0.3308678,1.501768,-0.009400675,3.660399,30.9197,354.9662,16.69954,27.9462,4.456836e-07,16.43201,25.05188,-4.45065e-07,0.5,0.5
31.0,0.3827675,0.3028429,1.504194,0.01138362,3.845843,31.95298,354.8132,0.2741169,1.507272,0.02954472,3.845843,31.95298,354.8132,0.3315689,1.501116,-0.006777468,3.845843,31.95298,354.8132,17.71297,30.19905,0.0,17.44185,27.28164,4.474603e-07,0.5,0.5
32.0,0.3925147,0.3048608,1.502589,0.01732335,4.550297,34.23272,354.7576,0.2769052,1.505698,0.0366445,4.550297,34.23272,354.7576,0.3328164,1.499481,-0.001997788,4.550297,34.23272,354.7576,18.02753,31.28233,-4.489255e-07,17.75095,28.3604,-4.482265e-07,0.5,0.5
33.0,0.4036916,0.3056341,1.501484,0.02111714,4.578319,35.11187,354.6787,0.2779848,1.504639,0.04086675,4.578319,35.11187,354.6787,0.3332833,1.498329,0.001367532,4.578319,35.11187,354.6787,22.04944,37.47897,4.60573e-07,21.80435,34.07193,1.379342e-06,0.5,0.5
34.0,0.4136717,0.3066222,1.499083,0.02780504,5.344968,36.93137,354.7417,0.2796344,1.502197,0.0484556,5.344968,36.93137,354.7417,0.33361,1.495969,0.007154483,5.344968,36.93137,354.7417,23.81133,48.07208,0.0,23.78828,44.85139,0.0,0.5,0.5
35.0,0.4263166,0.3079326,1.497057,0.03537417,6.131776,38.75246,354.832,0.2816341,1.500113,0.05690386,6.131776,38.75246,354.832,0.3342312,1.494,0.01384448,6.131776,38.75246,354.832,24.6207,49.98792,0.0,24.60978,46.74646,-1.878149e-06,0.5,0.5
36.0,0.4351848,0.308422,1.496448,0.03998314,6.442943,39.45192,355.0362,0.2823818,1.499382,0.0618414,6.442943,39.45192,355.0362,0.3344622,1.493514,0.01812488,6.442943,39.45192,355.0362,27.04282,51.86516,0.0,27.06667,48.56601,-9.587816e-07,0.5,0.5
