#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.01531455,0.2538832,1.53614,-1.035494,357.649,250.6083,2.333224,0.2647672,1.534799,-1.066581,357.649,250.6083,2.333224,0.2429992,1.537481,-1.004407,357.649,250.6083,2.333224,3.121295,252.9688,-2.137605e-07,3.298082,248.7697,2.137975e-07,0.5,0.5
2.0,0.0320443,0.2497545,1.535987,-1.0372,357.684,250.5574,1.959896,0.2606778,1.534861,-1.068282,357.684,250.5574,1.959896,0.2388313,1.537114,-1.006118,357.684,250.5574,1.959896,3.504257,252.994,-2.138433e-07,3.662617,248.7938,-1.069401e-07,0.5,0.5
3.0,0.0390348,0.2438421,1.536106,-1.039226,357.9908,250.6149,1.9353,0.2547405,1.534993,-1.070317,357.9908,250.6149,1.9353,0.2329437,1.537218,-1.008135,357.9908,250.6149,1.9353,3.711915,252.965,0.0,3.856982,248.7631,0.0,0.5,0.5
4.0,0.0554048,0.2434549,1.53607,-1.040346,357.8339,250.581,1.962759,0.2543681,1.534942,-1.071431,357.8339,250.581,1.962759,0.2325417,1.537198,-1.00926,357.8339,250.581,1.962759,3.880819,253.0557,-2.13934e-07,4.024648,248.8529,0.0,0.5,0.5
5.0,0.0708318,0.2389524,1.535919,-1.043737,357.8503,250.5789,1.879873,0.2498693,1.534838,-1.074823,357.8503,250.5789,1.879873,0.2280356,1.537,-1.012651,357.8503,250.5789,1.879873,3.813491,252.2973,0.0,3.948976,248.3188,2.139514e-07,0.5,0.5
6.0,0.0920306,0.2294387,1.535712,-1.051228,358.0696,250.6568,2.042326,0.2403132,1.534538,-1.082325,358.0696,250.6568,2.042326,0.2185643,1.536886,-1.020131,358.0696,250.6568,2.042326,3.668981,252.3276,0.0,3.801365,248.348,1.06957e-07,0.5,0.5
7.0,0.1111617,0.2219434,1.535079,-1.058429,358.2283,250.8049,2.243098,0.2327357,1.53379,-1.08955,358.2283,250.8049,2.243098,0.2111511,1.536369,-1.027307,358.2283,250.8049,2.243098,3.64671,252.4467,0.0,3.790621,248.4673,-1.069557e-07,0.5,0.5
8.0,0.1257457,0.2161287,1.53468,-1.063723,358.4137,250.9437,2.585232,0.2268417,1.533193,-1.094863,358.4137,250.9437,2.585232,0.2054158,1.536166,-1.032583,358.4137,250.9437,2.585232,3.190096,252.5556,3.20662e-07,3.35184,248.5739,1.069046e-07,0.5,0.5
9.0,0.1455925,0.2072711,1.53438,-1.071818,358.6434,251.2281,2.836864,0.2178296,1.532749,-1.103003,358.6434,251.2281,2.836864,0.1967126,1.536011,-1.040632,358.6434,251.2281,2.836864,3.33013,252.7535,0.0,3.526747,248.3268,1.069242e-07,0.5,0.5
10.0,0.1602029,0.2006286,1.533946,-1.07765,358.7172,251.5509,2.818663,0.2110136,1.532326,-1.108894,358.7172,251.5509,2.818663,0.1902436,1.535567,-1.046406,358.7172,251.5509,2.818663,3.535733,252.416,2.138505e-07,3.714312,248.6556,3.20839e-07,0.5,0.5
