#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.1666667,0.2462644,1.580216,0.04203653,12.81251,151.7986,0.2891499,0.2752379,1.580054,0.05761467,12.81251,151.7986,0.2891499,0.2172909,1.580378,0.0264584,12.81251,151.7986,0.2891499,19.76533,179.2629,0.0,19.89131,178.5775,-5.674635e-08,0.5,0.5
2.0,0.2255711,0.2463356,1.574255,-0.02710639,12.31008,179.819,0.9787661,0.2792266,1.573706,-0.0268827,12.31008,179.819,0.9787661,0.2134446,1.574804,-0.02733008,12.31008,179.819,0.9787661,19.71953,183.5766,0.0,20.0952,180.8125,0.0,0.5,0.5
3.0,0.3922378,0.2480061,1.580349,-0.08404106,6.809975,189.3427,358.9552,0.2804492,1.580945,-0.08945072,6.809975,189.3427,358.9552,0.2155631,1.579754,-0.07863139,6.809975,189.3427,358.9552,6.835932,197.7033,-1.074858e-07,6.824406,193.6805,5.374161e-08,0.5,0.5
4.0,0.4428388,0.2627614,1.586234,-0.1301184,4.098242,193.7181,357.1121,0.2946506,1.587888,-0.1380247,4.098242,193.7181,357.1121,0.2308721,1.584581,-0.122212,4.098242,193.7181,357.1121,5.610781,209.9691,-2.144709e-07,5.556579,205.958,0.0,0.5,0.5
5.0,0.6095055,0.3115366,1.592165,-0.1726882,4.965233,205.4907,359.5422,0.3412198,1.592427,-0.1868657,4.965233,205.4907,359.5422,0.2818533,1.591904,-0.1585107,4.965233,205.4907,359.5422,6.268463,203.6071,-1.073636e-07,6.207232,199.3648,0.0,0.5,0.5
6.0,0.6661682,0.3814583,1.59851,-0.1813469,2.438738,221.1546,0.1334308,0.4062293,1.598433,-0.2029932,2.438738,221.1546,0.1334308,0.3566874,1.598587,-0.1597006,2.438738,221.1546,0.1334308,5.749357,208.1538,1.072613e-07,5.698993,204.1406,0.0,0.5,0.5
7.0,0.8328349,0.4640985,1.610434,-0.1896463,356.5986,239.2983,2.80678,0.480792,1.608826,-0.2179466,356.5986,239.2983,2.80678,0.447405,1.612042,-0.161346,356.5986,239.2983,2.80678,3.881019,258.3403,0.0,4.089949,255.2682,0.0,0.5,0.5
8.0,0.8981916,0.5013294,1.623428,-0.1807342,351.9113,256.002,6.300479,0.5087457,1.619854,-0.2125837,351.9113,256.002,6.300479,0.4939131,1.627002,-0.1488847,351.9113,256.002,6.300479,2.698188,262.5679,1.068401e-07,2.962281,259.7451,-1.068645e-07,0.5,0.5
9.0,1.064858,0.4938604,1.628023,-0.148277,348.5451,258.2016,7.702482,0.4996689,1.623702,-0.1803669,348.5451,258.2016,7.702482,0.488052,1.632344,-0.1161872,348.5451,258.2016,7.702482,344.7162,283.8924,0.0,344.7823,281.3855,0.0,0.5,0.5
10.0,1.130808,0.4835892,1.639965,-0.1002637,341.8086,263.0654,7.112666,0.4862681,1.636096,-0.1328216,341.8086,263.0654,7.112666,0.4809103,1.643835,-0.06770576,341.8086,263.0654,7.112666,344.174,281.8007,8.874118e-07,344.2924,278.5872,-8.868939e-07,0.5,0.5
11.0,1.297475,0.4851031,1.642014,-0.05268967,337.3325,272.4626,7.603953,0.482026,1.637997,-0.08519451,337.3325,272.4626,7.603953,0.4881801,1.64603,-0.02018483,337.3325,272.4626,7.603953,346.9524,274.5772,0.0,347.2778,271.93,-8.752618e-07,0.5,0.5
12.0,1.371237,0.4825422,1.632435,-0.05391694,341.9121,270.5917,6.286541,0.4810862,1.629011,-0.08660214,341.9121,270.5917,6.286541,0.4839982,1.635859,-0.02123174,341.9121,270.5917,6.286541,354.3903,263.6787,4.289411e-07,354.7723,260.909,-2.143349e-07,0.5,0.5
13.0,1.537904,0.5091369,1.632909,-0.07931113,344.8519,259.4816,6.962483,0.5140733,1.62906,-0.1116064,344.8519,259.4816,6.962483,0.5042004,1.636758,-0.04701588,344.8519,259.4816,6.962483,358.8016,255.9188,-5.337253e-08,359.1121,253.3628,0.0,0.5,0.5
14.0,1.621134,0.5436308,1.625466,-0.09339229,348.3581,250.8133,6.269763,0.5536927,1.621948,-0.1245137,348.3581,250.8133,6.269763,0.5335689,1.628985,-0.06227085,348.3581,250.8133,6.269763,0.07938068,257.291,6.670113e-09,0.3893611,254.5154,1.334052e-08,0.5,0.5
15.0,1.7878,0.5652965,1.620615,-0.09488755,350.5378,248.8349,4.472924,0.5767444,1.618085,-0.1256237,350.5378,248.8349,4.472924,0.5538485,1.623146,-0.06415144,350.5378,248.8349,4.472924,2.616209,263.3536,0.0,2.863967,260.5978,0.0,0.5,0.5
16.0,1.867661,0.569105,1.617518,-0.103613,351.2259,250.0667,4.222477,0.5799424,1.615124,-0.1345805,351.2259,250.0667,4.222477,0.5582675,1.619912,-0.07264547,351.2259,250.0667,4.222477,1.611755,263.7936,-5.338197e-08,1.860556,260.7993,-2.13556e-07,0.5,0.5
17.0,2.034328,0.5818459,1.611611,-0.1182155,352.8937,253.6862,4.876182,0.590721,1.608836,-0.1497702,352.8937,253.6862,4.876182,0.5729708,1.614385,-0.08666077,352.8937,253.6862,4.876182,0.999841,267.5522,5.336897e-08,1.23547,264.9403,-5.337326e-08,0.5,0.5
18.0,2.118651,0.5962597,1.614618,-0.1366123,350.9574,256.5085,4.143952,0.6035511,1.61227,-0.1686044,350.9574,256.5085,4.143952,0.5889683,1.616966,-0.1046203,350.9574,256.5085,4.143952,353.6751,267.2169,2.147505e-07,353.8741,264.1127,2.146692e-07,0.5,0.5
19.0,2.285318,0.6321352,1.611248,-0.1786944,353.8386,243.7175,5.194489,0.6463551,1.608287,-0.2082103,353.8386,243.7175,5.194489,0.6179152,1.614209,-0.1491784,353.8386,243.7175,5.194489,359.223,249.5514,2.668288e-08,359.4682,246.7077,0.0,0.5,0.5
20.0,2.371916,0.6371875,1.607249,-0.2188858,358.8029,221.8112,6.601483,0.6614915,1.603468,-0.2407305,358.8029,221.8112,6.601483,0.6128836,1.61103,-0.1970411,358.8029,221.8112,6.601483,0.6891519,228.8866,-5.336472e-08,1.059255,225.583,2.668498e-08,0.5,0.5
21.0,2.531361,0.610158,1.598216,-0.2416648,2.899593,200.9843,6.198396,0.6407573,1.594669,-0.2532088,2.899593,200.9843,6.198396,0.5795586,1.601763,-0.2301209,2.899593,200.9843,6.198396,3.376021,214.7265,1.069072e-07,3.783404,211.4273,-2.139096e-07,0.5,0.5
22.0,2.614709,0.5484101,1.60061,-0.2500032,1.216095,197.15,4.301746,0.5797706,1.598143,-0.2596261,1.216095,197.15,4.301746,0.5170496,1.603077,-0.2403803,1.216095,197.15,4.301746,2.34483,215.4428,0.0,2.661922,212.3631,0.0,0.5,0.5
23.0,2.768746,0.5135897,1.598324,-0.2664809,1.470867,188.7249,6.929193,0.5458833,1.594357,-0.2713338,1.470867,188.7249,6.929193,0.4812961,1.602291,-0.261628,1.470867,188.7249,6.929193,8.309705,191.8311,-5.392701e-08,8.63465,189.1974,0.0,0.5,0.5
24.0,2.859027,0.5297312,1.588814,-0.2701135,8.51506,155.1034,1.74808,0.559494,1.587822,-0.2561364,8.51506,155.1034,1.74808,0.4999684,1.589806,-0.2840906,8.51506,155.1034,1.74808,8.298946,147.5844,0.0,8.347681,145.3634,-2.15729e-07,0.5,0.5
25.0,3.025694,0.5693164,1.590991,-0.2490143,7.381976,118.8602,358.2545,0.5853,1.591985,-0.2202792,7.381976,118.8602,358.2545,0.5533328,1.589998,-0.2777494,7.381976,118.8602,358.2545,4.638491,105.3051,6.424343e-07,4.500089,102.6566,0.0,0.5,0.5
26.0,3.106005,0.5933081,1.599531,-0.2239538,1.739799,91.86049,353.7883,0.5944778,1.603089,-0.1912713,1.739799,91.86049,353.7883,0.5921384,1.595974,-0.2566362,1.739799,91.86049,353.7883,359.6122,88.91905,2.668104e-08,359.3521,85.61587,5.336426e-08,0.5,0.5
