#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.00799415,-0.1278778,0.9186276,-0.4447046,59.89122,331.5874,359.9897,-0.1578832,0.9186306,-0.460931,59.89122,331.5874,359.9897,-0.09787241,0.9186245,-0.4284782,59.89122,331.5874,359.9897,72.67637,342.5808,2.867239e-06,72.9647,329.3742,-2.914292e-06,0.5,0.5
2.0,0.01738895,-0.1277765,0.9187122,-0.4447343,59.88235,331.5063,359.9183,-0.1577764,0.9187366,-0.4609708,59.88235,331.5063,359.9183,-0.09777657,0.9186878,-0.4284978,59.88235,331.5063,359.9183,72.74039,341.0239,-2.877548e-06,72.9388,328.5767,0.0,0.5,0.5
3.0,0.0255333,-0.1276891,0.9187728,-0.4447979,59.88448,331.4802,359.8772,-0.1576917,0.9188095,-0.4610294,59.88448,331.4802,359.8772,-0.09768651,0.918736,-0.4285664,59.88448,331.4802,359.8772,72.74043,340.9034,2.877554e-06,72.93141,328.4575,0.0,0.5,0.5
4.0,0.0303175,-0.127654,0.9188046,-0.4449057,59.89183,331.4007,359.7813,-0.1576575,0.91887,-0.4611354,59.89183,331.4007,359.7813,-0.09765042,0.9187393,-0.4286759,59.89183,331.4007,359.7813,72.74116,340.8825,0.0,72.92922,328.4365,0.0,0.5,0.5
5.0,0.03833225,-0.1276446,0.9188371,-0.4449871,59.88378,331.333,359.6964,-0.1576497,0.9189278,-0.4612138,59.88378,331.333,359.6964,-0.09763947,0.9187465,-0.4287604,59.88378,331.333,359.6964,72.78393,339.9807,5.769205e-06,72.92828,328.2561,0.0,0.5,0.5
6.0,0.04314885,-0.1276154,0.9189216,-0.4451126,59.87935,331.2502,359.6059,-0.1576191,0.9190394,-0.4613416,59.87935,331.2502,359.6059,-0.09761162,0.9188039,-0.4288836,59.87935,331.2502,359.6059,72.78668,339.8811,5.770103e-06,72.92488,328.1559,5.815388e-06,0.5,0.5
7.0,0.0512395,-0.1277243,0.9188519,-0.4450957,59.89298,331.187,359.5957,-0.1577127,0.9189726,-0.4613532,59.89298,331.187,359.5957,-0.09773599,0.9187311,-0.4288383,59.89298,331.187,359.5957,73.01702,339.7986,2.923001e-06,73.14747,327.9242,5.889937e-06,0.5,0.5
8.0,0.06371235,-0.1277263,0.9188663,-0.4451986,59.89881,331.0625,359.5264,-0.1576962,0.9190077,-0.4614898,59.89881,331.0625,359.5264,-0.09775634,0.918725,-0.4289074,59.89881,331.0625,359.5264,73.02283,339.782,-2.923978e-06,73.15362,327.9036,0.0,0.5,0.5
9.0,0.0700042,-0.1277107,0.9188534,-0.4452398,59.89848,330.9942,359.5186,-0.1576632,0.9189972,-0.4615631,59.89848,330.9942,359.5186,-0.09775831,0.9187096,-0.4289165,59.89848,330.9942,359.5186,73.0329,339.5891,-2.925658e-06,73.12278,326.1962,-1.176313e-05,0.5,0.5
10.0,0.07751625,-0.1277053,0.9188293,-0.4452536,59.90754,330.9581,359.4513,-0.157664,0.9189931,-0.4615654,59.90754,330.9581,359.4513,-0.09774669,0.9186655,-0.4289419,59.90754,330.9581,359.4513,73.04337,339.5746,5.854821e-06,73.13235,326.1738,0.0,0.5,0.5
11.0,0.08586555,-0.1276996,0.9188242,-0.4453526,59.94752,330.959,359.4438,-0.1576604,0.91899,-0.4616604,59.94752,330.959,359.4438,-0.0977388,0.9186584,-0.4290448,59.94752,330.959,359.4438,73.07917,338.8194,-2.93342e-06,73.15736,326.9098,0.0,0.5,0.5
12.0,0.0918655,-0.1276888,0.9188071,-0.4453884,59.95621,330.9459,359.4197,-0.1576517,0.9189801,-0.4616921,59.95621,330.9459,359.4197,-0.09772578,0.9186341,-0.4290847,59.95621,330.9459,359.4197,73.11435,338.7241,2.939359e-06,73.18504,326.7923,0.0,0.5,0.5
13.0,0.09808935,-0.1276766,0.9188126,-0.4453883,59.96947,330.9759,359.4416,-0.1576428,0.9189789,-0.4616862,59.96947,330.9759,359.4416,-0.09771046,0.9186462,-0.4290904,59.96947,330.9759,359.4416,72.90578,338.6505,0.0,72.9577,326.1183,0.0,0.5,0.5
14.0,0.1061594,-0.1276532,0.9188292,-0.4453818,59.98048,330.967,359.4476,-0.1576154,0.9189937,-0.461687,59.98048,330.967,359.4476,-0.09769103,0.9186647,-0.4290766,59.98048,330.967,359.4476,72.91667,338.6817,-2.906339e-06,72.97044,326.1413,0.0,0.5,0.5
15.0,0.1122211,-0.1276369,0.918828,-0.445354,59.9697,330.9365,359.436,-0.1575932,0.918996,-0.46167,59.9697,330.9365,359.436,-0.09768055,0.9186599,-0.4290381,59.9697,330.9365,359.436,72.91476,338.6821,-5.812054e-06,72.96988,326.1426,5.830309e-06,0.5,0.5
