#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.01652255,-0.4907945,1.640855,-0.03966452,32.78173,351.6787,63.65023,-0.5032951,1.61533,-0.05810634,32.78173,351.6787,63.65023,-0.4782938,1.66638,-0.0212227,32.78173,351.6787,63.65023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.04866085,-0.4924185,1.640971,-0.04125045,32.74236,352.1748,63.64899,-0.5050814,1.615435,-0.05956588,32.74236,352.1748,63.64899,-0.4797556,1.666508,-0.02293502,32.74236,352.1748,63.64899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.1044226,-0.4971539,1.641524,-0.04594443,33.30029,353.398,63.5287,-0.5102417,1.616175,-0.06422168,33.30029,353.398,63.5287,-0.4840661,1.666873,-0.02766718,33.30029,353.398,63.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.1224444,-0.5080814,1.640798,-0.05883798,34.10893,355.9407,62.8312,-0.5223166,1.61584,-0.07679376,34.10893,355.9407,62.8312,-0.4938463,1.665755,-0.0408822,34.10893,355.9407,62.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.1560193,-0.5117592,1.639147,-0.06469599,33.80238,357.4185,62.25663,-0.5267638,1.61423,-0.08207157,33.80238,357.4185,62.25663,-0.4967546,1.664064,-0.04732041,33.80238,357.4185,62.25663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.1898651,-0.5242425,1.634447,-0.08458579,33.19598,2.012564,61.78783,-0.5408235,1.609464,-0.1003595,33.19598,2.012564,61.78783,-0.5076615,1.659431,-0.06881209,33.19598,2.012564,61.78783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2176783,-0.5357399,1.630021,-0.09958433,33.11195,4.940508,62.0259,-0.5529812,1.604958,-0.1145007,33.11195,4.940508,62.0259,-0.5184986,1.655084,-0.08466792,33.11195,4.940508,62.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.2509778,-0.5530019,1.62307,-0.1175966,33.3596,6.957367,61.87354,-0.5708467,1.598113,-0.1319717,33.3596,6.957364,61.87353,-0.5351572,1.648027,-0.1032216,33.3596,6.957364,61.87353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2836072,-0.5690178,1.618256,-0.1304018,34.33477,8.32231,63.34116,-0.5865313,1.593253,-0.1450999,34.33477,8.32231,63.34116,-0.5515044,1.64326,-0.1157036,34.33477,8.32231,63.34116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.3109537,-0.5895653,1.609002,-0.1442513,35.47783,10.55589,63.68418,-0.6075602,1.584271,-0.1588275,35.47783,10.55589,63.68418,-0.5715704,1.633733,-0.129675,35.47783,10.55589,63.68418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.3424528,-0.6107872,1.597757,-0.1519709,36.30732,15.2299,65.34542,-0.6292137,1.572943,-0.1658504,36.30732,15.2299,65.34542,-0.5923606,1.622571,-0.1380913,36.30732,15.2299,65.34542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.3693355,-0.625151,1.589168,-0.1524981,39.9069,20.39587,67.21049,-0.6444356,1.565208,-0.1667073,39.9069,20.39587,67.21049,-0.6058663,1.613129,-0.1382889,39.9069,20.39587,67.21049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.4015709,-0.6331576,1.578712,-0.1455322,43.3877,24.41961,69.55389,-0.6529499,1.555641,-0.160496,43.3877,24.41961,69.55389,-0.6133652,1.601783,-0.1305684,43.3877,24.41961,69.55389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.4331618,-0.6322545,1.566186,-0.1303881,48.20482,26.43263,70.01472,-0.6531906,1.544966,-0.14649,48.20482,26.43263,70.01472,-0.6113183,1.587407,-0.1142862,48.20482,26.43263,70.01472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.4599799,-0.6164011,1.559737,-0.1149055,52.06238,24.64083,67.21841,-0.6385975,1.540532,-0.1318288,52.06238,24.64083,67.21841,-0.5942047,1.578942,-0.09798209,52.06238,24.64083,67.21841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
