#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.013509,-0.008623548,1.643473,0.3142266,10.19266,179.9682,1.660315,0.02511972,1.642511,0.3144184,10.19266,179.9682,1.660315,-0.04236681,1.644436,0.3140348,10.19266,179.9682,1.660315,29.31027,187.3947,-2.447797e-07,29.51264,184.3008,0.0,0.5,0.5
2.0,0.0237635,-0.008527908,1.641906,0.3123136,10.78479,179.8941,1.45901,0.02521833,1.641061,0.3125368,10.78479,179.8941,1.45901,-0.04227415,1.64275,0.3120904,10.78479,179.8941,1.45901,29.92202,187.3475,-2.462699e-07,30.12825,184.235,2.467828e-07,0.5,0.5
3.0,0.03368075,-0.008510508,1.640918,0.3111011,11.96369,179.8919,1.308811,0.02523787,1.640164,0.3113246,11.96369,179.8919,1.308811,-0.04225888,1.641672,0.3108777,11.96369,179.8919,1.308811,32.39582,188.1782,0.0,32.63861,184.7682,0.0,0.5,0.5
4.0,0.0407725,-0.008592834,1.63908,0.3075539,12.98917,179.9114,1.189541,0.02515715,1.638397,0.3077635,12.98917,179.9114,1.189541,-0.04234282,1.639763,0.3073442,12.98917,179.9114,1.189541,33.70414,188.51,0.0,33.93813,185.3144,0.0,0.5,0.5
5.0,0.0516932,-0.009006041,1.638215,0.3064924,13.60585,180.0849,1.152822,0.02474487,1.637555,0.3066022,13.60585,180.0849,1.152822,-0.04275695,1.638875,0.3063826,13.60585,180.0849,1.152822,34.7678,188.7059,2.598311e-07,35.00528,185.4697,1.302916e-07,0.5,0.5
6.0,0.06237625,-0.009331513,1.637864,0.3060877,14.22848,180.5746,1.125357,0.02441945,1.637222,0.3059121,14.22848,180.5746,1.125357,-0.04308248,1.638507,0.3062632,14.22848,180.5746,1.125357,35.36809,189.1055,2.617491e-07,35.6094,185.8456,0.0,0.5,0.5
7.0,0.06669796,-0.009670138,1.637101,0.3041214,15.09335,181.1422,1.125861,0.02407763,1.636461,0.3036213,15.09335,181.1422,1.125861,-0.04341791,1.637742,0.3046215,15.09335,181.1422,1.125861,35.71803,190.4289,0.0,36.00674,186.918,-2.638531e-07,0.5,0.5
8.0,0.07783131,-0.01023982,1.637573,0.3040227,15.1302,181.8703,1.332621,0.02349731,1.636815,0.3031261,15.1302,181.8703,1.332621,-0.04397696,1.638331,0.3049194,15.1302,181.8703,1.332621,36.26373,191.2714,2.647186e-07,36.56188,187.7159,7.972099e-07,0.5,0.5
9.0,0.08724826,-0.01075925,1.637451,0.3026663,15.38963,182.6733,1.518692,0.02296077,1.636589,0.3013296,15.38963,182.6733,1.518692,-0.04447927,1.638314,0.3040031,15.38963,182.6733,1.518692,36.21403,191.9293,0.0,36.52264,188.3772,2.656018e-07,0.5,0.5
10.0,0.09819966,-0.01096762,1.637928,0.3025621,14.70055,183.5161,1.411305,0.02272909,1.637124,0.300703,14.70055,183.5161,1.411305,-0.04466433,1.638733,0.3044212,14.70055,183.5161,1.411305,24.81786,194.1957,0.0,25.1298,190.6096,0.0,0.5,0.5
11.0,0.1074882,-0.0115504,1.637808,0.3018256,14.63397,184.5054,1.385214,0.0221092,1.637018,0.2993802,14.63397,184.5054,1.385214,-0.04521,1.638598,0.304271,14.63397,184.5054,1.385214,24.537,194.7764,2.346323e-07,24.84142,191.1977,0.0,0.5,0.5
12.0,0.1183792,-0.01202121,1.637257,0.3023254,14.52746,185.1662,1.454213,0.02160772,1.636428,0.2995007,14.52746,185.1662,1.454213,-0.04565014,1.638086,0.3051501,14.52746,185.1662,1.454213,20.86142,195.9065,-2.284174e-07,21.14057,192.3743,-2.288451e-07,0.5,0.5
13.0,0.1225875,-0.01248306,1.636026,0.3029722,14.78118,185.8231,1.739842,0.02111133,1.635035,0.299809,14.78118,185.8231,1.739842,-0.04607746,1.637017,0.3061354,14.78118,185.8231,1.739842,20.0165,196.3025,0.0,20.29111,192.7973,-2.275655e-07,0.5,0.5
14.0,0.135034,-0.01264115,1.635119,0.3033103,15.15303,186.443,1.791071,0.02091773,1.6341,0.2997981,15.15303,186.443,1.791071,-0.04620003,1.636137,0.3068224,15.15303,186.443,1.791071,20.31098,197.0027,0.0,20.60196,193.4922,0.0,0.5,0.5
