#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.01417075,-0.7615123,1.659319,0.101853,342.4644,93.84931,350.4441,-0.7609564,1.664719,0.1355302,342.4644,93.84931,350.4441,-0.7620682,1.653919,0.0681758,342.4644,93.84931,350.4441,353.2254,92.16463,-2.149442e-07,352.6284,88.25512,0.0,0.5,0.5
2.0,0.02553535,-0.7594137,1.658609,0.09086888,343.0664,94.23115,350.4084,-0.7585831,1.664047,0.1245344,343.0664,94.23115,350.4084,-0.7602443,1.653172,0.0572034,343.0664,94.23115,350.4084,353.6377,90.44612,4.295323e-07,353.0106,86.33073,-6.451243e-07,0.5,0.5
3.0,0.04079815,-0.757071,1.657101,0.08002153,343.7829,94.75246,350.4952,-0.7558513,1.66251,0.1136798,343.7829,94.75246,350.4952,-0.7582907,1.651692,0.04636329,343.7829,94.75246,350.4952,354.1054,90.17372,-2.14578e-07,353.4446,85.85155,2.148481e-07,0.5,0.5
4.0,0.05482235,-0.7548277,1.654498,0.069091,344.9317,95.43477,350.6467,-0.7530746,1.659851,0.1027346,344.9317,95.43477,350.6467,-0.7565808,1.649145,0.03544745,344.9317,95.43477,350.6467,355.0219,90.7982,0.0,354.3649,86.48241,0.0,0.5,0.5
5.0,0.06377355,-0.7526563,1.651257,0.05767003,346.4389,96.37597,350.6332,-0.7502124,1.656654,0.09126347,346.4389,96.37597,350.6332,-0.7551003,1.64586,0.0240766,346.4389,96.37597,350.6332,355.2699,90.65127,0.0,354.6154,86.31619,-2.143895e-07,0.5,0.5
6.0,0.07742135,-0.7505075,1.647512,0.04591563,348.119,97.7029,350.7046,-0.7471194,1.652904,0.07942785,348.119,97.7029,350.7046,-0.7538955,1.64212,0.01240342,348.119,97.7029,350.7046,356.8034,91.70884,-2.13776e-07,356.1321,87.38613,2.139307e-07,0.5,0.5
7.0,0.09349915,-0.7484302,1.642778,0.03386857,349.7708,99.19804,350.8232,-0.744001,1.648131,0.06726527,349.7708,99.19804,350.8232,-0.7528594,1.637424,0.0004718713,349.7708,99.19804,350.8232,1.334561,100.7132,5.337533e-08,0.722654,96.86125,-2.668254e-08,0.5,0.5
8.0,0.1071171,-0.7465758,1.638254,0.02189906,351.4881,100.9221,350.9703,-0.7409706,1.643549,0.05512808,351.4881,100.9221,350.9703,-0.7521809,1.632959,-0.01132995,351.4881,100.9221,350.9703,2.95247,102.2758,-2.137271e-07,2.348788,98.41907,-1.068114e-07,0.5,0.5
9.0,0.1184812,-0.7449613,1.635792,0.01025866,352.7859,102.8118,351.0818,-0.7381359,1.641038,0.04326642,352.7859,102.8118,351.0818,-0.7517866,1.630545,-0.02274909,352.7859,102.8118,351.0818,10.23708,117.3233,-4.337924e-07,9.832098,113.6473,4.332502e-07,0.5,0.5
10.0,0.1283645,-0.7444936,1.636033,0.005174693,353.0462,103.8128,351.0405,-0.7370733,1.641306,0.03804946,353.0462,103.8128,351.0405,-0.7519139,1.630759,-0.02770008,353.0462,103.8128,351.0405,14.94586,124.3759,0.0,14.79133,121.7767,8.830357e-07,0.5,0.5
11.0,0.1446628,-0.7441123,1.633975,-0.004879546,354.0205,105.3356,351.0969,-0.7357297,1.639225,0.02776679,354.0205,105.3356,351.0969,-0.7524949,1.628724,-0.03752588,354.0205,105.3356,351.0969,15.84942,125.1596,8.875144e-07,15.70732,122.5658,4.434463e-07,0.5,0.5
12.0,0.1589286,-0.7440933,1.632622,-0.01409328,354.9229,106.575,351.3683,-0.7349066,1.637721,0.01836008,354.9229,106.575,351.3683,-0.75328,1.627522,-0.04654663,354.9229,106.575,351.3683,16.33753,124.8278,0.0,16.15879,121.7599,-1.333335e-06,0.5,0.5
13.0,0.1684598,-0.7440458,1.632124,-0.02269274,355.553,107.6307,351.5956,-0.7341934,1.637094,0.009584818,355.553,107.6307,351.5956,-0.7538982,1.627153,-0.0549703,355.553,107.6307,351.5956,17.12476,126.3044,-4.466905e-07,16.97223,123.2221,1.338978e-06,0.5,0.5
14.0,0.1846954,-0.7439229,1.631765,-0.03072872,356.0569,108.4727,351.7841,-0.7335433,1.636628,0.001399674,356.0569,108.4727,351.7841,-0.7543026,1.626902,-0.06285711,356.0569,108.4727,351.7841,17.31922,125.667,-8.943213e-07,17.17007,122.8062,4.467994e-07,0.5,0.5
15.0,0.2049697,-0.7431929,1.631193,-0.04133624,356.335,109.518,351.981,-0.7321941,1.635942,-0.009397306,356.335,109.518,351.981,-0.7541916,1.626444,-0.07327517,356.335,109.518,351.981,16.07676,123.5181,-4.442612e-07,15.82647,120.0025,4.437068e-07,0.5,0.5
16.0,0.2239702,-0.7423881,1.630169,-0.05509601,356.7459,111.0894,351.9869,-0.7304856,1.634917,-0.02348256,356.7459,111.0894,351.9869,-0.7542907,1.625422,-0.08670945,356.7459,111.0894,351.9869,15.51111,122.3553,-4.430223e-07,15.24324,119.0702,-4.42453e-07,0.5,0.5
17.0,0.2396023,-0.7418802,1.629317,-0.06073654,356.9292,111.7077,351.7945,-0.7296347,1.634178,-0.02927177,356.9292,111.7077,351.7945,-0.7541258,1.624455,-0.09220131,356.9292,111.7077,351.7945,15.75292,123.5812,-4.435457e-07,15.44032,119.8457,-4.428708e-07,0.5,0.5
