#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.03638745,0.6801758,1.439626,0.8995451,31.66218,208.1383,8.525229,0.7105601,1.435407,0.8862457,31.66218,208.1383,8.525229,0.6497914,1.443845,0.9128446,31.66218,208.1383,8.525229,26.23427,216.768,-1.903633e-06,27.10721,212.6741,-4.795643e-07,0.5,0.5
2.0,0.0546458,0.6840982,1.445647,0.8899779,30.29922,211.948,8.365969,0.7134653,1.441447,0.8745567,30.29922,211.948,8.365969,0.654731,1.449847,0.9053991,30.29922,211.948,8.365969,26.67363,219.347,9.55455e-07,27.45565,215.4693,0.0,0.5,0.5
3.0,0.06518475,0.6863585,1.448544,0.8854362,29.33581,213.4917,8.259197,0.7152512,1.444357,0.8691401,29.33581,213.4917,8.259197,0.6574657,1.452731,0.9017323,29.33581,213.4917,8.259197,27.10496,221.3783,-9.591092e-07,27.92231,216.9713,9.662626e-07,0.5,0.5
4.0,0.1091321,0.689108,1.450883,0.8805823,28.12841,214.2941,8.452869,0.7177358,1.446548,0.8638626,28.12841,214.2941,8.452869,0.6604801,1.455217,0.8973019,28.12841,214.2941,8.452869,27.10256,216.6415,9.590889e-07,27.7067,212.4513,-4.821732e-07,0.5,0.5
5.0,0.1303988,0.6983854,1.460778,0.8602617,24.54854,219.2513,8.405034,0.7252831,1.456332,0.8409063,24.54854,219.2513,8.405034,0.6714876,1.465223,0.8796172,24.54854,219.2513,8.405034,27.05325,215.5647,-9.586669e-07,27.58546,211.3648,4.816389e-07,0.5,0.5
6.0,0.1368558,0.7002988,1.462485,0.8550367,23.43416,220.2448,8.335738,0.726795,1.458037,0.8351356,23.43416,220.2448,8.335738,0.6738026,1.466932,0.8749378,23.43416,220.2448,8.335738,23.42462,220.4568,0.0,23.95548,216.3818,-4.671243e-07,0.5,0.5
7.0,0.1776364,0.7020332,1.462422,0.8523903,22.58725,220.6122,7.958928,0.7283276,1.458148,0.8321859,22.58725,220.6122,7.958928,0.6757388,1.466696,0.8725947,22.58725,220.6122,7.958928,25.48631,220.2635,0.0,25.97489,216.1154,9.497073e-07,0.5,0.5
8.0,0.1957894,0.7034202,1.464665,0.8453006,20.63141,221.6829,7.853539,0.7292268,1.460389,0.824477,20.63141,221.6829,7.853539,0.6776136,1.46894,0.8661242,20.63141,221.6829,7.853539,26.53966,219.4205,-9.543365e-07,26.9523,215.4869,0.0,0.5,0.5
9.0,0.220685,0.7050325,1.469697,0.8359395,18.49618,223.7147,7.934143,0.7299792,1.46532,0.8141133,18.49618,223.7147,7.934143,0.6800857,1.474073,0.8577658,18.49618,223.7147,7.934143,25.17218,220.7961,-1.886722e-06,25.59215,216.8872,9.466477e-07,0.5,0.5
10.0,0.2473253,0.7047578,1.468637,0.8372146,20.24523,224.3326,8.323607,0.729592,1.464096,0.8152938,20.24523,224.3326,8.323607,0.6799235,1.473178,0.8591354,20.24523,224.3326,8.323607,25.80831,222.5694,9.483682e-07,26.1834,219.1624,-9.514004e-07,0.5,0.5
11.0,0.2630508,0.705231,1.469182,0.835951,20.36678,224.147,7.989908,0.730116,1.464826,0.8140503,20.36678,224.147,7.989908,0.6803461,1.473539,0.8578517,20.36678,224.147,7.989908,25.08595,221.6834,0.0,25.45499,218.0379,-9.455661e-07,0.5,0.5
12.0,0.2893168,0.7058117,1.468757,0.8362207,20.85159,222.8675,7.956918,0.7312019,1.464432,0.8149013,20.85159,222.8675,7.956918,0.6804216,1.473082,0.8575401,20.85159,222.8675,7.956918,20.16923,217.4105,4.547743e-07,20.50255,213.6478,0.0,0.5,0.5
13.0,0.3047063,0.7078754,1.467062,0.8354293,20.60019,219.78,7.269851,0.7343162,1.463101,0.8153524,20.60019,219.78,7.269851,0.6814346,1.471022,0.8555062,20.60019,219.78,7.269851,19.0952,206.4426,-4.517434e-07,19.2086,203.6337,-4.52054e-07,0.5,0.5
14.0,0.3310677,0.70934,1.470378,0.8344389,20.60292,216.2414,7.03334,0.736955,1.466546,0.8159833,20.60292,216.2414,7.03334,0.681725,1.474211,0.8528945,20.60292,216.2414,7.03334,18.85732,203.5398,-4.510989e-07,18.94938,200.7343,2.256736e-07,0.5,0.5
15.0,0.3576378,0.7110164,1.474157,0.8361154,21.77053,212.6433,7.318928,0.7397927,1.470201,0.8195576,21.77053,212.6433,7.318928,0.6822401,1.478112,0.8526732,21.77053,212.6433,7.318928,19.16714,200.0133,0.0,19.28824,196.7502,-4.522735e-07,0.5,0.5
16.0,0.3734643,0.7144395,1.474803,0.8374879,21.54799,207.6712,5.780329,0.744474,1.471671,0.8231351,21.54799,207.6712,5.780329,0.6844049,1.477935,0.8518406,21.54799,207.6712,5.780329,18.61184,197.5704,2.25222e-07,18.69344,194.5323,0.0,0.5,0.5
17.0,0.3888001,0.7178774,1.475651,0.8370394,20.22225,203.5329,5.294315,0.7488264,1.472756,0.8247244,20.22225,203.5329,5.294315,0.6869284,1.478546,0.8493544,20.22225,203.5329,5.294315,16.26395,195.9016,4.446823e-07,16.38105,192.6908,0.0,0.5,0.5
18.0,0.4255618,0.7239572,1.477558,0.8378998,18.94502,195.5737,4.995222,0.7562959,1.474805,0.8298678,18.94502,195.5737,4.995222,0.6916186,1.480312,0.8459318,18.94502,195.5737,4.995222,15.3259,191.4785,0.0,15.4362,188.5231,1.107155e-07,0.5,0.5
19.0,0.4430967,0.7291744,1.479195,0.8397883,17.77646,188.5469,5.026155,0.7622436,1.476405,0.8357227,17.77646,188.5469,5.026155,0.6961051,1.481984,0.8438538,17.77646,188.5469,5.026155,11.36724,178.1459,-1.360713e-08,11.42783,175.9271,-2.722006e-08,0.5,0.5
