#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.00800735,-0.9255041,1.523501,0.2294107,4.244914,40.01612,1.818253,-0.951777,1.522417,0.2513639,4.244914,40.01612,1.818253,-0.8992312,1.524584,0.2074576,4.244914,40.01612,1.818253,18.40775,40.14878,4.499071e-07,18.45542,36.07042,0.0,0.5,0.5
2.0,0.01804855,-0.9259228,1.523483,0.2309643,4.430748,39.30494,1.821384,-0.9524685,1.522398,0.2525868,4.430748,39.30494,1.821384,-0.8993772,1.524569,0.2093418,4.430748,39.30494,1.821384,19.77764,24.8332,0.0,19.53363,21.19661,-6.794348e-07,0.5,0.5
3.0,0.02255995,-0.9262416,1.523841,0.2324985,4.424854,38.65685,1.766775,-0.9530293,1.522788,0.253822,4.424854,38.65685,1.766775,-0.8994539,1.524894,0.211175,4.424854,38.65685,1.766775,19.98341,24.10829,-4.542356e-07,19.73704,20.46722,2.267653e-07,0.5,0.5
4.0,0.0298753,-0.9263164,1.524523,0.2336716,4.268143,37.98185,1.886243,-0.9533531,1.523398,0.2546747,4.268143,37.98185,1.886243,-0.8992797,1.525647,0.2126684,4.268143,37.98185,1.886243,20.76179,16.0554,-4.56533e-07,20.44736,13.34481,-2.27796e-07,0.5,0.5
5.0,0.03702535,-0.9265351,1.525409,0.2349889,3.983805,37.30771,2.136233,-0.9538158,1.524135,0.2556655,3.983805,37.30771,2.136233,-0.8992544,1.526683,0.2143123,3.983805,37.30771,2.136233,20.63965,15.44396,4.561654e-07,20.33414,12.7343,-2.276288e-07,0.5,0.5
6.0,0.04589425,-0.9270805,1.526428,0.2366019,3.580398,36.63855,2.346867,-0.9545962,1.525028,0.2569565,3.580398,36.63855,2.346867,-0.8995648,1.527828,0.2162474,3.580398,36.63855,2.346867,20.40499,14.91033,0.0,20.11913,12.20218,4.546285e-07,0.5,0.5
7.0,0.05166015,-0.9277766,1.527437,0.2383485,2.952946,35.95976,2.488219,-0.9555222,1.525952,0.2583825,2.952946,35.95976,2.488219,-0.900031,1.528922,0.2183146,2.952946,35.95976,2.488219,20.1593,14.33106,2.273727e-07,19.84701,11.25953,2.26922e-07,0.5,0.5
8.0,0.05784295,-0.9284302,1.528202,0.239634,2.349048,35.26572,2.568388,-0.9564068,1.526668,0.2593403,2.349048,35.26572,2.568388,-0.9004536,1.529736,0.2199276,2.349048,35.26572,2.568388,19.67524,13.7635,0.0,19.38222,10.69895,1.131335e-07,0.5,0.5
9.0,0.06506065,-0.9292887,1.528707,0.2405682,1.887164,34.66891,2.594763,-0.9574617,1.527157,0.2599914,1.887164,34.66891,2.594763,-0.9011157,1.530257,0.2211449,1.887164,34.66891,2.594763,18.62186,13.62078,0.0,18.36652,10.60063,2.248998e-07,0.5,0.5
10.0,0.07172595,-0.9301824,1.529182,0.2414298,1.674135,34.08616,2.668613,-0.9585473,1.527587,0.2605681,1.674135,34.08616,2.668613,-0.9018175,1.530776,0.2222916,1.674135,34.08616,2.668613,18.23459,13.08526,0.0,17.99029,10.07074,-2.244153e-07,0.5,0.5
11.0,0.0784962,-0.9313055,1.529243,0.2420504,1.628795,33.57808,2.741387,-0.9598373,1.527605,0.2609352,1.628795,33.57808,2.741387,-0.9027737,1.530881,0.2231655,1.628795,33.57808,2.741387,18.04213,15.51637,-2.244814e-07,17.81364,11.91412,0.0,0.5,0.5
12.0,0.08614905,-0.9324237,1.52893,0.2423561,1.770408,33.07719,2.833932,-0.9611204,1.527237,0.2609845,1.770408,33.07719,2.833932,-0.9037271,1.530623,0.2237277,1.770408,33.07719,2.833932,18.02143,15.03392,0.0,17.79798,11.43171,-1.120861e-07,0.5,0.5
13.0,0.09220785,-0.9331945,1.528329,0.2422534,1.984128,32.55939,2.95632,-0.9620599,1.526564,0.2606122,1.984128,32.55939,2.95632,-0.904329,1.530095,0.2238945,1.984128,32.55939,2.95632,18.2128,14.53424,4.494008e-07,17.99071,10.92801,1.122079e-07,0.5,0.5
14.0,0.09976815,-0.933703,1.527268,0.2421036,2.351272,32.04711,3.117855,-0.9627352,1.525407,0.260188,2.351272,32.04711,3.117855,-0.9046708,1.52913,0.2240192,2.351272,32.04711,3.117855,19.64664,16.37947,4.532747e-07,19.45344,12.76518,2.263661e-07,0.5,0.5
15.0,0.106547,-0.9344393,1.52689,0.242211,2.642745,31.73713,2.966162,-0.9635758,1.525119,0.2601361,2.642745,31.73713,2.966162,-0.9053028,1.528661,0.224286,2.642745,31.73713,2.966162,20.02099,15.8854,4.543441e-07,19.82902,12.26254,0.0,0.5,0.5
