#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0076684 0.602065 2.018868 0.7271289 0.1549913 121.5733 356.9701 0.6200016 2.020681 0.7563056 0.1549913 121.5733 356.9701 0.5841283 2.017055 0.6979522 0.1549913 121.5733 356.9701 0 0 0 0 0 0 0 0
2 0.01857505 0.6003556 2.020871 0.7284465 359.0863 121.4794 356.871 0.6182131 2.022743 0.757668 359.0863 121.4794 356.871 0.5824981 2.018999 0.699225 359.0863 121.4794 356.871 0 0 0 0 0 0 0 0
3 0.0221505 0.5991753 2.023492 0.7293147 358.3123 121.32 356.8456 0.6169291 2.025378 0.7585984 358.3123 121.32 356.8456 0.5814215 2.021605 0.700031 358.3123 121.32 356.8456 0 0 0 0 0 0 0 0
4 0.0336124 0.5980474 2.025105 0.7307361 357.5351 121.2934 356.5554 0.6157541 2.027164 0.7600367 357.5351 121.2934 356.5554 0.5803407 2.023046 0.7014356 357.5351 121.2934 356.5554 0 0 0 0 0 0 0 0
5 0.03811415 0.5969158 2.026726 0.7320297 356.9025 121.2541 356.331 0.6145725 2.028918 0.7613508 356.9025 121.2541 356.331 0.5792592 2.024535 0.7027085 356.9025 121.2541 356.331 0 0 0 0 0 0 0 0
6 0.044323 0.5957662 2.028253 0.7333021 356.2653 121.2061 356.203 0.6133707 2.030519 0.762649 356.2653 121.2061 356.203 0.5781618 2.025986 0.7039552 356.2653 121.2061 356.203 0 0 0 0 0 0 0 0
7 0.0502667 0.5947342 2.029418 0.7346317 355.67 121.1833 356.1252 0.6123022 2.031729 0.7639969 355.67 121.1833 356.1252 0.5771662 2.027107 0.7052665 355.67 121.1833 356.1252 0 0 0 0 0 0 0 0
8 0.0584365 0.5937945 2.030403 0.7359554 355.1217 121.2048 356.0413 0.6113491 2.032762 0.7653247 355.1217 121.2048 356.0413 0.5762398 2.028044 0.706586 355.1217 121.2048 356.0413 0 0 0 0 0 0 0 0
9 0.0641413 0.5930972 2.03154 0.7373524 354.5274 121.2605 355.8777 0.6106479 2.033994 0.7667163 354.5274 121.2605 355.8777 0.5755464 2.029085 0.7079886 354.5274 121.2605 355.8777 0 0 0 0 0 0 0 0
10 0.07108545 0.5923778 2.032447 0.7386908 353.8173 121.364 355.8473 0.6099532 2.034916 0.7680387 353.8173 121.364 355.8473 0.5748023 2.029978 0.7093429 353.8173 121.364 355.8473 0 0 0 0 0 0 0 0
11 0.07987775 0.5916157 2.033366 0.7398245 353.1475 121.4624 355.9313 0.6092239 2.035782 0.7691571 353.1475 121.4624 355.9313 0.5740076 2.03095 0.7104918 353.1475 121.4624 355.9313 0 0 0 0 0 0 0 0
12 0.08492955 0.591124 2.034099 0.7414669 352.5161 121.601 356.0871 0.6087942 2.036419 0.77077 352.5161 121.601 356.0871 0.5734538 2.031778 0.7121639 352.5161 121.601 356.0871 0 0 0 0 0 0 0 0
13 0.09230785 0.5906177 2.034677 0.7431282 352.008 121.6955 356.1649 0.6083258 2.036948 0.7724122 352.008 121.6955 356.1649 0.5729096 2.032405 0.7138442 352.008 121.6955 356.1649 0 0 0 0 0 0 0 0
