#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
21 0.1468786 -0.8953376 1.443544 0.5119389 16.85117 117.3834 2.355271 -0.8806843 1.44226 0.5410733 16.85117 117.3834 2.355271 -0.909991 1.444828 0.4828044 16.85117 117.3834 2.355271 35.3566 118.3413 -2.093695E-06 35.44139 113.5773 -4.191796E-06 0.5 0.5
22 0.1534151 -0.8937953 1.442808 0.511022 17.00472 117.0886 2.302661 -0.8792868 1.441554 0.5402302 17.00472 117.0886 2.302661 -0.9083037 1.444062 0.4818138 17.00472 117.0886 2.302661 35.51234 118.0313 2.097749E-06 35.59339 113.2582 4.19974E-06 0.5 0.5
23 0.1594683 -0.8930596 1.442386 0.5105465 17.10954 116.9467 2.295788 -0.8786244 1.441136 0.5397912 17.10954 116.9467 2.295788 -0.9074948 1.443636 0.4813018 17.10954 116.9467 2.295788 36.12994 117.7432 2.114133E-06 36.20778 113.3222 2.116234E-06 0.5 0.5
24 0.1664586 -0.8898495 1.440861 0.5085442 17.57635 116.2927 2.222893 -0.8757462 1.439655 0.5379521 17.57635 116.2927 2.222893 -0.9039528 1.442068 0.4791363 17.57635 116.2927 2.222893 36.24242 117.6023 0 36.31997 113.1748 0 0.5 0.5
25 0.1752694 -0.8882047 1.440102 0.507547 17.83413 116.039 2.201027 -0.874233 1.438909 0.5370183 17.83413 116.039 2.201027 -0.9021764 1.441295 0.4780758 17.83413 116.039 2.201027 36.68985 117.9974 0 36.80341 113.0239 2.132579E-06 0.5 0.5
26 0.1808384 -0.8865113 1.439301 0.506581 18.04199 115.8205 2.187599 -0.8726537 1.438117 0.5361064 18.04199 115.8205 2.187599 -0.9003688 1.440486 0.4770556 18.04199 115.8205 2.187599 36.92138 117.7418 -2.135874E-06 37.03283 112.7533 0 0.5 0.5
27 0.1889173 -0.8847666 1.438548 0.5055505 18.2379 115.6092 2.16629 -0.8710181 1.437376 0.5351273 18.2379 115.6092 2.16629 -0.8985151 1.43972 0.4759736 18.2379 115.6092 2.16629 37.07637 118.3307 2.140232E-06 37.21904 113.3323 0 0.5 0.5
28 0.1946378 -0.8837483 1.438037 0.5049578 18.29936 115.5644 2.194063 -0.8700288 1.436851 0.5345475 18.29936 115.5644 2.194063 -0.8974678 1.439224 0.4753681 18.29936 115.5644 2.194063 37.25768 118.1116 0 37.40022 113.1012 -2.149447E-06 0.5 0.5
29 0.2017017 -0.8799453 1.436338 0.5026241 18.69206 115.1283 2.192657 -0.8664585 1.435156 0.5323207 18.69206 115.1283 2.192657 -0.8934321 1.437521 0.4729274 18.69206 115.1283 2.192657 37.3282 118.082 0 37.47268 113.0669 0 0.5 0.5
30 0.2081314 -0.8779103 1.435599 0.5013448 18.85567 114.9922 2.233521 -0.8645043 1.434395 0.5310772 18.85567 114.9922 2.233521 -0.8913162 1.436802 0.4716124 18.85567 114.9922 2.233521 37.73816 117.666 0 37.88311 112.6232 2.163465E-06 0.5 0.5
31 0.2150539 -0.8759023 1.434743 0.500237 19.01996 114.8674 2.243309 -0.862566 1.433535 0.5300006 19.01996 114.8674 2.243309 -0.8892386 1.435951 0.4704735 19.01996 114.8674 2.243309 37.89684 117.5416 0 38.04388 112.488 0 0.5 0.5
32 0.2242333 -0.8748103 1.434325 0.4996749 19.12803 114.8207 2.257354 -0.8615029 1.43311 0.5294511 19.12803 114.8207 2.257354 -0.8881178 1.435539 0.4698988 19.12803 114.8207 2.257354 37.65271 116.8506 0 37.77599 112.0792 2.160326E-06 0.5 0.5
33 0.2293252 -0.8704954 1.432741 0.4972396 19.57588 114.4439 2.273347 -0.8573956 1.431522 0.5271075 19.57588 114.4439 2.273347 -0.8835952 1.433961 0.4673717 19.57588 114.4439 2.273347 37.76091 116.7851 0 37.88506 112.0066 0 0.5 0.5
34 0.2398438 -0.8681948 1.432195 0.4960618 19.77864 114.2867 2.276949 -0.8551815 1.430975 0.5259675 19.77864 114.2867 2.276949 -0.881208 1.433415 0.4661561 19.77864 114.2867 2.276949 38.2029 116.4289 2.172934E-06 38.32743 111.6216 0 0.5 0.5
35 0.2447102 -0.8658037 1.431695 0.4949657 19.92258 114.1218 2.249656 -0.8528743 1.43049 0.5249084 19.92258 114.1218 2.249656 -0.878733 1.432899 0.465023 19.92258 114.1218 2.249656 38.38456 116.2539 0 38.50684 111.4344 -2.182075E-06 0.5 0.5
36 0.2497316 -0.8631316 1.431316 0.4937381 19.98211 113.9308 2.247894 -0.8503029 1.430113 0.5237242 19.98211 113.9308 2.247894 -0.8759602 1.432519 0.4637521 19.98211 113.9308 2.247894 38.51768 116.0916 2.182403E-06 38.63963 111.2632 -4.372224E-06 0.5 0.5
37 0.2555426 -0.8616299 1.431171 0.4931645 19.9027 113.7933 2.304477 -0.8488823 1.429937 0.5231839 19.9027 113.7933 2.304477 -0.8743775 1.432405 0.4631452 19.9027 113.7933 2.304477 37.91391 115.8635 -4.328739E-06 38.03637 111.0661 -2.167984E-06 0.5 0.5
38 0.2620277 -0.8558596 1.430463 0.4909031 19.93304 113.2806 2.46439 -0.8434117 1.429144 0.5210443 19.93304 113.2806 2.46439 -0.8683075 1.431782 0.4607618 19.93304 113.2806 2.46439 37.82972 115.7411 -2.161898E-06 37.95705 110.9493 4.331281E-06 0.5 0.5
39 0.2706784 -0.8527838 1.430256 0.4899423 19.78069 112.8609 2.657298 -0.8405899 1.428832 0.5201824 19.78069 112.8609 2.657298 -0.8649777 1.431679 0.4597021 19.78069 112.8609 2.657298 37.84344 114.9863 0 37.97678 109.6492 0 0.5 0.5
40 0.2762936 -0.8496275 1.430104 0.4889914 19.6205 112.3985 2.815632 -0.8377039 1.428594 0.519335 19.6205 112.3985 2.815632 -0.861551 1.431614 0.4586478 19.6205 112.3985 2.815632 37.70557 114.6554 -2.158271E-06 37.85408 109.3284 -2.162612E-06 0.5 0.5
41 0.2833178 -0.8479003 1.43005 0.4889368 19.45988 112.0377 2.874672 -0.8361751 1.428507 0.5193559 19.45988 112.0377 2.874672 -0.8596255 1.431594 0.4585176 19.45988 112.0377 2.874672 37.54071 114.2506 -2.153491E-06 37.70328 108.9356 0 0.5 0.5
42 0.291999 -0.8411061 1.429746 0.4875456 19.25904 110.9941 3.036864 -0.829962 1.428114 0.5181778 19.25904 110.9941 3.036864 -0.8522502 1.431378 0.4569135 19.25904 110.9941 3.036864 37.07296 113.0468 0 37.2025 108.2279 -2.143804E-06 0.5 0.5
43 0.299331 -0.8378344 1.429547 0.4870873 19.15165 110.3117 3.066867 -0.8270586 1.427897 0.51785 19.15165 110.3117 3.066867 -0.8486102 1.431196 0.4563245 19.15165 110.3117 3.066867 36.87889 112.0482 -2.134685E-06 37.02016 107.2418 0 0.5 0.5
44 0.3069364 -0.8344004 1.429369 0.4865983 19.0614 109.6593 3.089327 -0.8239773 1.427706 0.5174817 19.0614 109.6593 3.089327 -0.8448234 1.431031 0.455715 19.0614 109.6593 3.089327 36.19126 112.0793 -2.115788E-06 36.37225 106.8565 2.120699E-06 0.5 0.5
45 0.313127 -0.8309225 1.429149 0.4860587 18.95129 108.9973 3.096072 -0.8208552 1.427482 0.5170596 18.95129 108.9973 3.096072 -0.8409899 1.430816 0.4550579 18.95129 108.9973 3.096072 36.07651 111.4486 2.112696E-06 36.25911 106.2335 -2.117624E-06 0.5 0.5
46 0.3218731 -0.8291681 1.429084 0.4857855 18.8916 108.6477 3.101545 -0.8192894 1.427413 0.5168468 18.8916 108.6477 3.101545 -0.8390467 1.430755 0.4547242 18.8916 108.6477 3.101545 35.95275 111.0851 -4.218763E-06 36.13979 106.3791 0 0.5 0.5
47 0.3270786 -0.8215545 1.429289 0.4845109 18.70727 107.3001 3.292947 -0.812439 1.427514 0.5157989 18.70727 107.3001 3.292947 -0.8306699 1.431065 0.4532228 18.70727 107.3001 3.292947 35.9212 110.778 -2.10854E-06 36.11079 106.0739 2.113618E-06 0.5 0.5
48 0.3337469 -0.8176218 1.430022 0.4839765 18.62836 106.5434 3.425223 -0.8089423 1.428175 0.5153841 18.62836 106.5434 3.425222 -0.8263013 1.43187 0.4525688 18.62836 106.5434 3.425222 35.73966 109.4633 4.207442E-06 35.94497 104.7705 0 0.5 0.5
49 0.3422397 -0.8137156 1.430518 0.4837933 18.50391 105.7146 3.450331 -0.8054921 1.428655 0.5153225 18.50391 105.7146 3.450331 -0.8219392 1.43238 0.4522642 18.50391 105.7146 3.450331 36.52614 108.7729 0 36.73944 104.0625 2.130801E-06 0.5 0.5
50 0.3475364 -0.8119935 1.430474 0.4841605 18.46086 105.279 3.311093 -0.8039832 1.428686 0.5157488 18.46086 105.279 3.311093 -0.8200038 1.432262 0.4525722 18.46086 105.279 3.311093 36.40678 108.0104 0 36.61914 103.3072 2.127471E-06 0.5 0.5
51 0.3546866 -0.8044729 1.43078 0.4842174 18.36075 103.5405 3.262064 -0.7974126 1.429018 0.516033 18.36075 103.5405 3.262064 -0.8115332 1.432543 0.4524018 18.36075 103.5405 3.262064 36.38039 107.5379 0 36.58411 102.8359 2.126505E-06 0.5 0.5
52 0.3612446 -0.8012549 1.43058 0.4846326 18.28925 102.5453 3.323525 -0.7947572 1.428783 0.516566 18.28925 102.5453 3.323525 -0.8077525 1.432376 0.4526993 18.28925 102.5453 3.323525 36.27404 105.737 0 36.47682 101.052 -2.123558E-06 0.5 0.5
53 0.3718005 -0.7978513 1.430499 0.4850209 18.15464 101.5771 3.381451 -0.7919005 1.428669 0.5170588 18.15464 101.5771 3.381451 -0.8038021 1.432328 0.452983 18.15464 101.5771 3.381451 36.16757 104.7238 -2.115148E-06 36.37552 100.0454 0 0.5 0.5
54 0.3765973 -0.7944691 1.430556 0.485296 17.85015 100.4571 3.512597 -0.7891594 1.428652 0.5174421 17.85015 100.4571 3.512597 -0.7997789 1.432459 0.45315 17.85015 100.4571 3.512597 33.73625 103.31 0 33.94099 98.68782 2.058245E-06 0.5 0.5
55 0.3818637 -0.7924867 1.430793 0.485615 17.54043 99.90347 3.457143 -0.787468 1.428916 0.5178094 17.54043 99.90347 3.457143 -0.7975054 1.432669 0.4534207 17.54043 99.90347 3.457143 33.49683 102.2647 0 33.70201 97.65543 0 0.5 0.5
56 0.3894428 -0.7856389 1.430982 0.4855511 17.0652 97.60303 3.87046 -0.7819713 1.428876 0.5179132 17.0652 97.60303 3.87046 -0.7893064 1.433088 0.4531891 17.0652 97.60303 3.87046 29.08918 97.49516 9.770098E-07 29.1769 92.95367 -9.778437E-07 0.5 0.5
57 0.3969075 -0.7826347 1.431524 0.4865727 16.97006 96.9072 3.71606 -0.7793309 1.429501 0.5189791 16.97006 96.9072 3.71606 -0.7859386 1.433547 0.4541662 16.97006 96.9072 3.71606 28.7516 95.47926 -9.738344E-07 28.85691 90.95264 -1.949638E-06 0.5 0.5
58 0.4032151 -0.7798368 1.431971 0.4866506 16.81022 95.89785 3.663491 -0.77709 1.429975 0.5191107 16.81022 95.89785 3.663491 -0.7825837 1.433967 0.4541906 16.81022 95.89785 3.663491 25.4594 94.25088 0 25.56471 90.09614 0 0.5 0.5
59 0.4093381 -0.7787974 1.432049 0.4871462 16.82786 95.63882 3.480633 -0.7761674 1.430152 0.5196219 16.82786 95.63882 3.480633 -0.7814275 1.433945 0.4546705 16.82786 95.63882 3.480633 25.34112 93.32252 1.889349E-06 25.44244 89.17182 9.454675E-07 0.5 0.5
60 0.4176843 -0.7735827 1.432095 0.4877878 16.63983 93.93019 3.27531 -0.7718821 1.430308 0.5203316 16.63983 93.93019 3.27531 -0.7752833 1.433881 0.455244 16.63983 93.93019 3.27531 25.35106 93.0232 1.889504E-06 25.43823 88.87199 -1.890869E-06 0.5 0.5
61 0.4240443 -0.7718606 1.431907 0.4878314 16.70822 93.25283 3.174806 -0.7705303 1.430176 0.5203954 16.70822 93.25283 3.174806 -0.7731909 1.433638 0.4552673 16.70822 93.25283 3.174806 25.15958 91.28273 1.886528E-06 25.23861 87.13803 1.887752E-06 0.5 0.5
62 0.4303433 -0.7702971 1.431771 0.4878995 16.81749 92.69417 3.129934 -0.7692803 1.430066 0.5204762 16.81749 92.69417 3.129934 -0.7713139 1.433477 0.4553228 16.81749 92.69417 3.129934 25.26613 90.63834 9.440899E-07 25.33607 86.48994 -1.88927E-06 0.5 0.5
63 0.4390199 -0.7686183 1.431922 0.4877295 16.87963 92.14973 3.166759 -0.7679191 1.430196 0.5203136 16.87963 92.14973 3.166759 -0.7693176 1.433647 0.4551455 16.87963 92.14973 3.166759 25.36581 90.09729 1.889734E-06 25.43796 85.94547 -9.454322E-07 0.5 0.5
64 0.4444564 -0.7679589 1.432098 0.4876174 16.86973 92.03288 3.210594 -0.767333 1.430349 0.5202017 16.86973 92.03288 3.210594 -0.7685847 1.433848 0.4550331 16.86973 92.03288 3.210594 27.1858 88.15242 2.87941E-06 27.21095 84.72588 -9.6002E-07 0.5 0.5
65 0.4510501 -0.7643877 1.432678 0.4874336 16.78367 90.88498 3.247381 -0.7644182 1.430908 0.5200227 16.78367 90.88498 3.247381 -0.7643572 1.434448 0.4548444 16.78367 90.88498 3.247381 27.17234 87.97911 0 27.19929 84.55299 9.599195E-07 0.5 0.5
66 0.4600114 -0.7629805 1.433253 0.487217 16.71804 90.42566 3.348697 -0.7632868 1.431427 0.5198016 16.71804 90.42566 3.348697 -0.7626742 1.435079 0.4546323 16.71804 90.42566 3.348697 27.55027 83.22796 0 27.48369 79.55127 0 0.5 0.5
67 0.4654254 -0.7618132 1.433711 0.4871311 16.64774 90.03191 3.398348 -0.7623492 1.431857 0.5197111 16.64774 90.03191 3.398348 -0.7612771 1.435565 0.454551 16.64774 90.03191 3.398348 27.50115 82.73779 -1.925078E-06 27.43857 79.06259 0 0.5 0.5
68 0.4725875 -0.7615263 1.433877 0.48706 16.64301 89.91493 3.401121 -0.7621292 1.432021 0.5196388 16.64301 89.91493 3.401121 -0.7609234 1.435732 0.4544811 16.64301 89.91493 3.401121 27.50085 82.35024 9.625363E-07 27.44036 78.67621 0 0.5 0.5
69 0.478882 -0.7593325 1.434864 0.4867437 16.63126 88.9945 3.49691 -0.7604738 1.432956 0.5193051 16.63126 88.9945 3.49691 -0.7581912 1.436771 0.4541823 16.63126 88.9945 3.49691 27.50889 82.24904 1.925213E-06 27.44941 78.5747 -9.62087E-07 0.5 0.5
70 0.4877719 -0.7584853 1.435335 0.4866041 16.63641 88.55959 3.586669 -0.7598885 1.433379 0.5191523 16.63641 88.55959 3.586669 -0.7570822 1.437291 0.4540558 16.63641 88.55959 3.586669 27.40919 81.51583 -9.617365E-07 27.36152 77.84388 -9.613223E-07 0.5 0.5
71 0.4929898 -0.7577717 1.435781 0.4864995 16.64545 88.12256 3.685155 -0.7594393 1.433771 0.519032 16.64545 88.12256 3.685155 -0.7561041 1.437791 0.4539669 16.64545 88.12256 3.685155 27.41545 81.08385 -1.923582E-06 27.3735 77.41152 1.922853E-06 0.5 0.5
