#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00775375 -0.4893613 1.533009 -0.3218164 352.4466 40.94098 356.3255 -0.5153248 1.535181 -0.299675 352.4466 40.94098 356.3255 -0.4633979 1.530836 -0.3439579 352.4466 40.94098 356.3255 11.2308 49.77673 -4.35221E-07 11.03062 44.60521 -4.34922E-07 0.5 0.5
2 0.01739735 -0.4887732 1.532659 -0.322215 352.6113 41.07901 356.3289 -0.5146791 1.53483 -0.300006 352.6113 41.07901 356.3289 -0.4628673 1.530488 -0.3444239 352.6113 41.07901 356.3289 11.37002 49.95539 -4.354324E-07 11.1718 44.78128 -4.351323E-07 0.5 0.5
3 0.022738 -0.4882085 1.532182 -0.3225648 352.7989 41.21194 356.3376 -0.5140579 1.534349 -0.3002898 352.7989 41.21194 356.3376 -0.4623591 1.530015 -0.3448398 352.7989 41.21194 356.3376 11.51373 50.08853 -4.356535E-07 11.31614 44.91178 0 0.5 0.5
4 0.02980055 -0.4877756 1.531675 -0.3228646 353.0816 41.33315 356.3416 -0.5135707 1.533841 -0.3005266 353.0816 41.33315 356.3416 -0.4619805 1.529509 -0.3452027 353.0816 41.33315 356.3416 17.03714 50.11277 0 16.90149 44.81439 0 0.5 0.5
5 0.03667875 -0.4873908 1.531219 -0.3231584 353.4059 41.44082 356.3666 -0.5131354 1.533371 -0.3007608 353.4059 41.44082 356.3666 -0.4616463 1.529067 -0.345556 353.4059 41.44082 356.3666 17.31292 50.26345 8.942907E-07 17.18037 44.95707 0 0.5 0.5
6 0.0455178 -0.4870905 1.530622 -0.3233577 353.7636 41.5442 356.4158 -0.5127849 1.532747 -0.3009 353.7636 41.5442 356.4158 -0.461396 1.528497 -0.3458153 353.7636 41.5442 356.4158 21.19505 49.90247 0 21.14222 46.08267 1.830781E-06 0.5 0.5
7 0.0506911 -0.4866592 1.530005 -0.3236888 354.1494 41.61525 356.4791 -0.5123155 1.532094 -0.3011842 354.1494 41.61525 356.4791 -0.4610029 1.527916 -0.3461934 354.1494 41.61525 356.4791 21.51172 50.04052 0 21.46428 46.21228 0 0.5 0.5
8 0.05773315 -0.4862843 1.529329 -0.3240103 354.5276 41.72767 356.4714 -0.5118873 1.531423 -0.3014456 354.5276 41.72767 356.4714 -0.4606814 1.527234 -0.346575 354.5276 41.72767 356.4714 21.87921 50.16401 1.840086E-06 21.83736 46.32587 0 0.5 0.5
9 0.0644073 -0.4859489 1.528572 -0.3243138 354.9511 41.84341 356.4634 -0.5114959 1.530673 -0.3016864 354.9511 41.84341 356.4634 -0.4604019 1.526471 -0.3469412 354.9511 41.84341 356.4634 22.23613 50.30605 -9.223682E-07 22.19746 46.45813 0 0.5 0.5
10 0.07156721 -0.4856319 1.527737 -0.3247109 355.3703 41.96211 356.4749 -0.5111217 1.529832 -0.3020185 355.3703 41.96211 356.4749 -0.4601422 1.525642 -0.3474033 355.3703 41.96211 356.4749 22.68304 50.4552 0 22.64767 46.59478 9.251085E-07 0.5 0.5
11 0.0784319 -0.4853491 1.527197 -0.3250534 355.7608 42.06341 356.5211 -0.510789 1.529266 -0.3023027 355.7608 42.06341 356.5211 -0.4599091 1.525127 -0.3478041 355.7608 42.06341 356.5211 22.8637 50.07131 0 22.81128 45.9493 0 0.5 0.5
12 0.0855919 -0.4850212 1.527063 -0.3251815 355.8176 42.13441 356.5425 -0.5104315 1.529119 -0.3023966 355.8176 42.13441 356.5425 -0.4596109 1.525006 -0.3479664 355.8176 42.13441 356.5425 23.20368 50.21203 0 23.157 46.07946 0 0.5 0.5
13 0.0923103 -0.484901 1.527409 -0.3253253 355.7305 42.21513 356.507 -0.5102813 1.529486 -0.302509 355.7305 42.21513 356.507 -0.4595205 1.525332 -0.3481416 355.7305 42.21513 356.507 21.68194 49.35183 0 21.61521 45.71619 9.183535E-07 0.5 0.5
14 0.09946675 -0.4846488 1.527892 -0.3255264 355.5293 42.23503 356.5212 -0.5100261 1.529961 -0.3027059 355.5293 42.23503 356.5212 -0.4592715 1.525824 -0.348347 355.5293 42.23503 356.5212 21.59201 49.39664 0 21.52241 45.76337 9.177655E-07 0.5 0.5
15 0.1061952 -0.4846287 1.528168 -0.3257442 355.3069 42.23117 356.5486 -0.5100127 1.53022 -0.3029296 355.3069 42.23117 356.5486 -0.4592446 1.526117 -0.3485588 355.3069 42.23117 356.5486 21.39147 49.4147 9.169416E-07 21.32168 45.78642 -9.16505E-07 0.5 0.5
16 0.1134435 -0.4847457 1.528028 -0.3260199 355.1658 42.19238 356.5931 -0.5101482 1.530052 -0.3032235 355.1658 42.19238 356.5931 -0.4593431 1.526003 -0.3488163 355.1658 42.19238 356.5931 20.29346 49.41044 0 20.21519 45.71336 -9.098171E-07 0.5 0.5
17 0.1222951 -0.4844941 1.52768 -0.3262914 355.1955 42.16179 356.6133 -0.509908 1.529693 -0.3035066 355.1955 42.16179 356.6133 -0.4590802 1.525667 -0.3490763 355.1955 42.16179 356.6133 20.20568 49.34475 0 20.12889 45.64971 0 0.5 0.5
18 0.1273547 -0.4848024 1.52752 -0.3265549 355.3407 42.10822 356.6115 -0.5102341 1.529534 -0.3037902 355.3407 42.10822 356.6115 -0.4593706 1.525506 -0.3493196 355.3407 42.10822 356.6115 20.21452 49.53527 -9.098131E-07 20.13069 45.44258 9.093243E-07 0.5 0.5
19 0.1339462 -0.4859126 1.526296 -0.3268728 355.6556 42.03165 356.5625 -0.5113675 1.52834 -0.3041367 355.6556 42.03165 356.5625 -0.4604576 1.524252 -0.349609 355.6556 42.03165 356.5625 20.38145 49.48497 9.107941E-07 20.29866 45.38784 9.103063E-07 0.5 0.5
20 0.1412217 -0.4863189 1.525625 -0.3271216 356.0748 41.97024 356.4997 -0.5117882 1.527707 -0.3044051 356.0748 41.97024 356.4997 -0.4608496 1.523542 -0.3498382 356.0748 41.97024 356.4997 20.70881 49.41277 0 20.62461 45.3069 -9.122407E-07 0.5 0.5
21 0.148011 -0.4868119 1.524887 -0.3273329 356.5466 41.9104 356.4448 -0.5122933 1.527003 -0.304633 356.5466 41.9104 356.4448 -0.4613306 1.522771 -0.3500328 356.5466 41.9104 356.4448 21.09507 49.34834 9.150994E-07 21.0097 45.23255 9.145747E-07 0.5 0.5
22 0.1551782 -0.4871725 1.524161 -0.3276212 357.0265 41.78715 356.4354 -0.5126908 1.526284 -0.3049634 357.0265 41.78715 356.4354 -0.4616542 1.522038 -0.3502789 357.0265 41.78715 356.4354 21.56995 49.28741 0 21.48381 45.15833 0 0.5 0.5
23 0.16195 -0.487685 1.523313 -0.3277926 357.5306 41.70803 356.4198 -0.5132219 1.525446 -0.3051568 357.5306 41.70803 356.4198 -0.462148 1.52118 -0.3504284 357.5306 41.70803 356.4198 22.08321 47.64762 9.213661E-07 21.96147 43.50832 0 0.5 0.5
24 0.1693628 -0.4881279 1.522329 -0.3280258 358.0536 41.61403 356.4101 -0.5136889 1.524468 -0.3054178 358.0536 41.61403 356.4101 -0.462567 1.520189 -0.3506339 358.0536 41.61403 356.4101 22.61091 47.57206 0 22.49089 43.41701 0 0.5 0.5
25 0.1760901 -0.4886225 1.521189 -0.3283511 358.6256 41.55249 356.3717 -0.5141929 1.523352 -0.3057559 358.6256 41.55249 356.3717 -0.4630522 1.519026 -0.3509463 358.6256 41.55249 356.3717 23.30161 47.47917 0 23.18384 43.31057 0 0.5 0.5
26 0.1831503 -0.4890772 1.519936 -0.3286101 359.2564 41.53452 356.3184 -0.5146376 1.522131 -0.3060068 359.2564 41.53452 356.3184 -0.4635168 1.51774 -0.3512135 359.2564 41.53452 356.3184 23.8727 47.43808 -1.867301E-06 23.75447 43.25137 9.328003E-07 0.5 0.5
27 0.1902155 -0.4895015 1.518625 -0.3289246 359.9297 41.53349 356.2769 -0.5150441 1.520845 -0.3063035 359.9297 41.53349 356.2769 -0.463959 1.516405 -0.3515457 359.9297 41.53349 356.2769 24.49889 47.42221 9.382443E-07 24.37998 43.21498 0 0.5 0.5
28 0.1994776 -0.4900558 1.517268 -0.3293731 0.6516525 41.54034 356.2832 -0.5155773 1.519485 -0.3067279 0.6516525 41.54034 356.2832 -0.4645343 1.515052 -0.3520184 0.6516525 41.54034 356.2832 26.5481 48.01294 0 26.47091 44.22888 0 0.5 0.5
29 0.2040871 -0.4905788 1.516263 -0.3297099 1.298078 41.57987 356.3168 -0.5160694 1.518459 -0.3070278 1.298078 41.57987 356.3168 -0.4650883 1.514067 -0.352392 1.298078 41.57987 356.3168 27.23904 48.06121 9.602621E-07 27.16702 44.25374 -2.878926E-06 0.5 0.5
30 0.2109414 -0.4910639 1.516001 -0.3299356 1.588574 41.63105 356.3702 -0.5165288 1.518165 -0.3072218 1.588574 41.63105 356.3702 -0.4655989 1.513837 -0.3526495 1.588574 41.63105 356.3702 28.74633 48.13517 9.737852E-07 28.68962 44.46658 0 0.5 0.5
31 0.2176408 -0.4914858 1.516208 -0.3301395 1.585249 41.67253 356.3856 -0.5169351 1.518362 -0.3074071 1.585249 41.67253 356.3856 -0.4660366 1.514053 -0.3528719 1.585249 41.67253 356.3856 28.9711 48.23972 0 28.91881 44.56304 -9.754003E-07 0.5 0.5
32 0.2249569 -0.4915914 1.516539 -0.3305827 1.080587 41.71326 356.644 -0.517046 1.51854 -0.3078424 1.080587 41.71326 356.644 -0.4661368 1.514538 -0.3533231 1.080587 41.71326 356.644 28.94611 48.22534 -9.756573E-07 28.89504 44.61478 9.75177E-07 0.5 0.5
33 0.2301897 -0.4922368 1.517349 -0.3306538 0.857222 41.78526 356.4861 -0.5176628 1.519444 -0.30789 0.857222 41.78526 356.4861 -0.4668107 1.515254 -0.3534175 0.857222 41.78526 356.4861 28.50376 48.31568 9.715378E-07 28.46735 44.71985 9.712028E-07 0.5 0.5
34 0.2372817 -0.4932463 1.517544 -0.3306843 0.6269147 41.9073 356.4337 -0.5186278 1.519671 -0.3078738 0.6269147 41.9073 356.4337 -0.4678649 1.515417 -0.3534949 0.6269147 41.9073 356.4337 28.30263 48.38085 0 28.25451 44.7922 -9.692573E-07 0.5 0.5
35 0.2442338 -0.4938986 1.51699 -0.3309951 0.6652769 41.91349 356.3582 -0.5192742 1.519162 -0.3081822 0.6652769 41.91349 356.3582 -0.468523 1.514818 -0.353808 0.6652769 41.91349 356.3582 26.73266 48.45465 0 26.67193 44.87284 -9.554408E-07 0.5 0.5
36 0.2512785 -0.4947183 1.515944 -0.331406 0.8392351 41.89213 356.3582 -0.520098 1.518116 -0.3085977 0.8392351 41.89213 356.3582 -0.4693386 1.513773 -0.3542143 0.8392351 41.89213 356.3582 26.78782 48.44862 -1.912829E-06 26.72357 44.86522 9.558738E-07 0.5 0.5
37 0.258269 -0.4955808 1.515234 -0.3317674 1.069877 41.90913 356.329 -0.5209469 1.517422 -0.3089455 1.069877 41.90913 356.329 -0.4702148 1.513045 -0.3545893 1.069877 41.90913 356.329 26.91175 49.3985 -1.914924E-06 26.849 44.89819 -1.913862E-06 0.5 0.5
38 0.2653468 -0.4964887 1.514222 -0.3319644 1.546366 41.85974 356.2865 -0.5218607 1.516436 -0.3091515 1.546366 41.85974 356.2865 -0.4711168 1.512008 -0.3547774 1.546366 41.85974 356.2865 27.2579 49.40119 -9.604249E-07 27.19346 44.88702 -9.598695E-07 0.5 0.5
39 0.2777466 -0.4973 1.513701 -0.3321744 1.958301 41.81731 356.2291 -0.5226757 1.515948 -0.309369 1.958301 41.81731 356.2291 -0.4719243 1.511453 -0.3549798 1.958301 41.81731 356.2291 27.73996 49.35803 0 27.67537 44.82408 0 0.5 0.5
40 0.2824988 -0.4979651 1.513328 -0.3322706 2.298923 41.78164 356.1988 -0.5233447 1.515593 -0.3094712 2.298923 41.78164 356.1988 -0.4725854 1.511063 -0.3550699 2.298923 41.78164 356.1988 28.29563 50.68507 0 28.28581 46.58759 9.695419E-07 0.5 0.5
41 0.2887688 -0.4985127 1.512849 -0.3323997 2.616676 41.75784 356.1613 -0.5238916 1.515136 -0.3096018 2.616676 41.75784 356.1613 -0.4731337 1.510562 -0.3551976 2.616676 41.75784 356.1613 28.63266 50.67454 0 28.62346 46.56394 -9.726433E-07 0.5 0.5
42 0.2955495 -0.4990537 1.512202 -0.3325006 2.924536 41.76942 356.1239 -0.5244179 1.51451 -0.3096885 2.924536 41.76942 356.1239 -0.4736894 1.509893 -0.3553127 2.924536 41.76942 356.1239 28.88443 50.62801 -9.750772E-07 28.86612 46.09524 9.749054E-07 0.5 0.5
43 0.3026262 -0.4996285 1.511331 -0.3326007 3.257387 41.80916 356.0864 -0.524966 1.513661 -0.3097611 3.257387 41.80916 356.0864 -0.4742909 1.509002 -0.3554403 3.257387 41.80916 356.0864 29.19356 50.65061 9.780025E-07 29.175 46.10427 0 0.5 0.5
44 0.3097578 -0.5001819 1.510451 -0.3327406 3.57791 41.84743 356.0329 -0.5254925 1.512812 -0.3098744 3.57791 41.84743 356.0329 -0.4748712 1.50809 -0.3556068 3.57791 41.84743 356.0329 29.53686 50.70155 0 29.51824 46.13678 0 0.5 0.5
45 0.3163363 -0.5008539 1.509925 -0.3330328 3.864395 41.91136 356.0257 -0.5261307 1.512289 -0.3101296 3.864395 41.91136 356.0257 -0.4755771 1.50756 -0.3559361 3.864395 41.91136 356.0257 29.86148 50.75995 9.844816E-07 29.84232 46.18041 0 0.5 0.5
46 0.3235639 -0.5013482 1.509946 -0.3330689 3.921269 42.00726 356.0086 -0.5265841 1.512321 -0.3101217 3.921269 42.00726 356.0086 -0.4761123 1.507572 -0.3560162 3.921269 42.00726 356.0086 30.13474 50.83782 0 30.1171 46.24561 9.870196E-07 0.5 0.5
47 0.3303483 -0.5018812 1.510224 -0.3332014 3.926628 42.0903 356.0119 -0.5270838 1.512596 -0.3102174 3.926628 42.0903 356.0119 -0.4766786 1.507852 -0.3561854 3.926628 42.0903 356.0119 29.80934 49.80167 0 29.7471 45.16986 9.833564E-07 0.5 0.5
48 0.3371384 -0.5021884 1.510498 -0.3333189 3.812251 42.15789 356.0767 -0.5273708 1.512832 -0.3103088 3.812251 42.15789 356.0767 -0.4770061 1.508163 -0.3563291 3.812251 42.15789 356.0767 29.76929 49.88377 -9.835743E-07 29.70788 45.25378 0 0.5 0.5
49 0.3440509 -0.5026943 1.510691 -0.3333573 3.646487 42.23652 356.1748 -0.527855 1.512968 -0.3103177 3.646487 42.23652 356.1748 -0.4775336 1.508415 -0.3563968 3.646487 42.23652 356.1748 28.31987 49.61704 9.698524E-07 28.24814 45.24022 9.691994E-07 0.5 0.5
50 0.3529016 -0.5032561 1.51055 -0.3333945 3.509678 42.32784 356.2271 -0.5283866 1.512796 -0.3103189 3.509678 42.32784 356.2271 -0.4781257 1.508304 -0.35647 3.509678 42.32784 356.2271 28.11035 49.73329 0 28.04478 45.36479 -9.673607E-07 0.5 0.5
51 0.3579881 -0.5037984 1.51046 -0.3334589 3.480539 42.39029 356.2974 -0.5289082 1.512664 -0.3103568 3.480539 42.39029 356.2974 -0.4786886 1.508256 -0.3565609 3.480539 42.39029 356.2974 28.05705 49.82978 -9.674711E-07 27.99358 45.46337 9.669009E-07 0.5 0.5
52 0.3646798 -0.5043574 1.510336 -0.3334852 3.49617 42.43843 356.375 -0.5294514 1.512493 -0.3103616 3.49617 42.43843 356.375 -0.4792633 1.508178 -0.3566087 3.49617 42.43843 356.375 26.22985 48.88435 0 26.11752 44.30456 9.508634E-07 0.5 0.5
53 0.3713453 -0.5048256 1.510158 -0.3335312 3.535547 42.46484 356.4615 -0.5299125 1.512264 -0.3103952 3.535547 42.46484 356.4615 -0.4797387 1.508052 -0.3566672 3.535547 42.46484 356.4615 26.24018 48.96589 9.518647E-07 26.13384 44.38541 0 0.5 0.5
54 0.3786457 -0.5053293 1.510048 -0.3335587 3.600709 42.49192 356.513 -0.5304064 1.512123 -0.3104092 3.600709 42.49192 356.513 -0.4802523 1.507972 -0.3567082 3.600709 42.49192 356.513 26.28367 49.02955 0 26.18452 44.447 -9.514096E-07 0.5 0.5
55 0.3858744 -0.5057326 1.509873 -0.3334627 3.660241 42.5119 356.5234 -0.5308006 1.511942 -0.3103029 3.660241 42.5119 356.5234 -0.4806646 1.507804 -0.3566225 3.660241 42.5119 356.5234 26.33323 49.07839 -9.526286E-07 26.2377 44.49372 0 0.5 0.5
