#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.00757135 -0.6682337 1.343788 -0.4430448 63.12217 132.8491 9.351045 -0.6490662 1.341295 -0.4151487 63.12217 132.8491 9.351045 -0.6874012 1.346281 -0.4709408 63.12217 132.8491 9.351045 69.37863 143.6443 0 70.19641 135.0649 0 0.5 0.5
2 0.01677505 -0.6678413 1.344254 -0.4431753 62.90849 132.685 9.230498 -0.648693 1.341774 -0.4152649 62.90849 132.685 9.230498 -0.6869897 1.346733 -0.4710858 62.90849 132.685 9.230498 69.21811 143.4218 0 70.02605 134.9015 -1.999511E-05 0.5 0.5
3 0.02285735 -0.6673177 1.344817 -0.4433293 62.6673 132.5242 9.099792 -0.6481817 1.342353 -0.4154091 62.6673 132.5242 9.099792 -0.6864538 1.347282 -0.4712495 62.6673 132.5242 9.099792 69.02502 143.1122 -9.540421E-06 69.8204 134.6616 -4.949928E-06 0.5 0.5
4 0.0314954 -0.6668003 1.34538 -0.4435344 62.31386 132.2939 8.866228 -0.6476613 1.34295 -0.4156133 62.31386 132.2939 8.866228 -0.6859393 1.34781 -0.4714556 62.31386 132.2939 8.866228 68.7272 142.6905 0 69.50365 134.345 0 0.5 0.5
5 0.0371429 -0.6662561 1.346172 -0.44377 61.92427 132.0724 8.629922 -0.647108 1.343775 -0.4158522 61.92427 132.0724 8.629922 -0.6854042 1.348568 -0.4716878 61.92427 132.0724 8.629922 68.42929 142.3184 -9.289E-06 69.18927 134.0765 -1.922468E-05 0.5 0.5
6 0.0459662 -0.6651705 1.347857 -0.4443088 61.21342 131.7175 8.281485 -0.6460195 1.345503 -0.4163893 61.21342 131.7175 8.281485 -0.6843215 1.350211 -0.4722282 61.21342 131.7175 8.281485 68.08421 143.1443 -4.574884E-06 68.96693 133.8636 -9.515254E-06 0.5 0.5
7 0.0505425 -0.6644986 1.349102 -0.4447441 60.64367 131.5202 8.061914 -0.6453299 1.346769 -0.4168351 60.64367 131.5202 8.061914 -0.6836674 1.351436 -0.4726532 60.64367 131.5202 8.061914 67.438 142.4854 0 68.288 133.4478 9.231441E-06 0.5 0.5
8 0.0598643 -0.6637927 1.350403 -0.4451316 60.02023 131.4235 7.934126 -0.6445962 1.348062 -0.4172423 60.02023 131.4235 7.934126 -0.6829891 1.352744 -0.4730209 60.02023 131.4235 7.934126 66.76718 141.9243 0 67.58855 133.1266 -4.478749E-06 0.5 0.5
9 0.0646789 -0.6632597 1.351635 -0.4455827 59.35661 131.2185 7.743919 -0.6440602 1.349305 -0.4176946 59.35661 131.2185 7.743919 -0.6824592 1.353966 -0.4734707 59.35661 131.2185 7.743919 66.26583 141.4743 4.242419E-06 67.06586 132.8468 -1.3146E-05 0.5 0.5
10 0.0701869 -0.662746 1.352894 -0.4457967 58.73788 131.088 7.589236 -0.6435244 1.350568 -0.4179235 58.73788 131.088 7.589236 -0.6819676 1.35522 -0.4736699 58.73788 131.088 7.589236 65.6836 141.1195 -4.146793E-06 66.39462 133.7591 0 0.5 0.5
11 0.07872345 -0.662458 1.35413 -0.4459578 58.14221 130.8952 7.392045 -0.6432275 1.351825 -0.418089 58.14221 130.8952 7.392045 -0.6816885 1.356435 -0.4738267 58.14221 130.8952 7.392045 60.09341 141.0966 3.424769E-06 60.86683 134.5477 3.507401E-06 0.5 0.5
12 0.08362979 -0.6622108 1.355337 -0.4460505 57.59076 130.7436 7.243661 -0.6429741 1.353043 -0.418185 57.59076 130.7436 7.243661 -0.6814474 1.35763 -0.4739161 57.59076 130.7436 7.243661 59.59216 140.7583 -3.373587E-06 60.34829 134.3024 0 0.5 0.5
13 0.09276129 -0.6619713 1.356563 -0.4461357 57.09885 130.5591 7.093002 -0.6427457 1.354287 -0.4182611 57.09885 130.5591 7.093002 -0.681197 1.35884 -0.4740103 57.09885 130.5591 7.093002 59.11193 140.4238 0 59.85122 134.0539 -3.399814E-06 0.5 0.5
14 0.09714019 -0.6617796 1.357866 -0.4462103 56.61167 130.4367 7.016405 -0.6425665 1.355585 -0.4183275 56.61167 130.4367 7.016405 -0.6809927 1.360148 -0.4740931 56.61167 130.4367 7.016405 51.36123 137.7479 -2.734664E-06 51.93976 132.8712 -2.76979E-06 0.5 0.5
