#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
1 0.0065981 -0.559309 1.48893 0.5706028 36.28613 92.61516 1.399678 -0.5582731 1.488275 0.6038103 36.28613 92.61516 1.399678 -0.5603449 1.489584 0.5373954 36.28613 92.61516 1.399678 46.48262 105.4797 2.479829E-06 47.05994 99.85886 -2.506555E-06 0.5 0.5
2 0.0159833 -0.5539657 1.489106 0.5728743 36.3402 92.26222 1.343858 -0.5531158 1.488478 0.6060876 36.3402 92.26222 1.343858 -0.5548155 1.489733 0.539661 36.3402 92.26222 1.343858 47.32872 105.3321 -2.519282E-06 47.91938 99.60327 0 0.5 0.5
3 0.0233336 -0.5486712 1.48934 0.5749621 36.5326 91.92656 1.323591 -0.5480111 1.488723 0.6081798 36.5326 91.92656 1.323591 -0.5493314 1.489957 0.5417444 36.5326 91.92656 1.323591 47.4559 105.0177 -2.525369E-06 48.04541 99.2746 0 0.5 0.5
4 0.0283954 -0.5435334 1.4896 0.5768771 36.76007 91.58569 1.3454 -0.5430809 1.488975 0.6100982 36.76007 91.58569 1.3454 -0.543986 1.490225 0.5436561 36.76007 91.58569 1.3454 48.02148 104.843 0 48.62074 99.04052 2.58312E-06 0.5 0.5
5 0.03640685 -0.5383688 1.48998 0.5787715 37.00497 91.25883 1.376047 -0.5381191 1.489343 0.6119945 37.00497 91.25883 1.376047 -0.5386184 1.490617 0.5455486 37.00497 91.25883 1.376047 48.28233 104.5665 5.131926E-06 48.88879 98.7354 0 0.5 0.5
6 0.04234975 -0.5331541 1.490162 0.5806919 37.1391 90.94974 1.318358 -0.533065 1.489553 0.6139162 37.1391 90.94974 1.318358 -0.5332432 1.490772 0.5474675 37.1391 90.94974 1.318358 48.47913 104.3018 -5.151805E-06 49.09006 98.44862 2.607452E-06 0.5 0.5
7 0.0500369 -0.5282333 1.490329 0.5822026 37.19302 90.58213 1.222529 -0.5283244 1.489764 0.6154277 37.19302 90.58213 1.222529 -0.5281423 1.490894 0.5489775 37.19302 90.58213 1.222529 49.46736 104.2372 0 50.06512 98.5899 -2.660076E-06 0.5 0.5
8 0.05623845 -0.5234833 1.490467 0.5835087 37.21828 90.29489 1.226662 -0.5237426 1.489901 0.6167329 37.21828 90.29489 1.226662 -0.523224 1.491034 0.5502846 37.21828 90.29489 1.226662 49.53555 103.8835 5.262278E-06 50.12939 98.22749 5.327296E-06 0.5 0.5
9 0.06298465 -0.5189944 1.490698 0.5852486 37.23286 90.15156 1.055413 -0.5192769 1.490211 0.6184739 37.23286 90.15156 1.055413 -0.5187119 1.491185 0.5520234 37.23286 90.15156 1.055413 50.00364 103.6975 5.313344E-06 50.59806 98.06113 -2.690082E-06 0.5 0.5
10 0.0715006 -0.5148405 1.490632 0.586557 37.2543 89.93441 0.801787 -0.51516 1.490261 0.6197835 37.2543 89.93441 0.801787 -0.5145209 1.491002 0.5533306 37.2543 89.93441 0.801787 50.04157 103.5086 -5.317542E-06 50.61873 97.86438 -2.691264E-06 0.5 0.5
