#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
22 0.3148558 -1.020141 1.600062 -1.207979 356.8012 295.4294 356.7216 -1.034149 1.601941 -1.237684 356.8012 295.4294 356.7216 -1.006134 1.598184 -1.178273 356.8012 295.4294 356.7216 8.348406 296.5897 0 8.108071 292.4226 -4.311971E-07 0.5 0.5
23 0.3398397 -1.020207 1.600421 -1.20776 356.5943 295.4516 356.5796 -1.034214 1.602381 -1.237461 356.5943 295.4516 356.5796 -1.0062 1.598462 -1.178059 356.5943 295.4516 356.5796 8.117538 295.3966 4.312073E-07 7.857746 291.2296 0 0.5 0.5
24 0.3587387 -1.017979 1.600918 -1.203851 356.4943 296.5622 356.5086 -1.032552 1.602917 -1.233276 356.4943 296.5622 356.5086 -1.003406 1.598918 -1.174427 356.4943 296.5622 356.5086 8.091111 295.1652 0 7.841033 291.2207 0 0.5 0.5
25 0.367947 -1.015814 1.60189 -1.200354 356.3959 297.4438 356.4486 -1.030832 1.603923 -1.229551 356.3959 297.4438 356.4486 -1.000795 1.599856 -1.171157 356.3959 297.4438 356.4486 7.73272 295.8297 -2.154022E-07 7.474191 291.8849 2.152725E-07 0.5 0.5
26 0.3920691 -1.016233 1.6025 -1.201344 356.4456 297.0924 356.2455 -1.031064 1.60465 -1.230629 356.4456 297.0924 356.2455 -1.001402 1.60035 -1.17206 356.4456 297.0924 356.2455 7.617114 295.0921 0 7.310609 290.9333 -4.303854E-07 0.5 0.5
27 0.4103608 -1.015086 1.607377 -1.199795 355.78 296.8269 356.2669 -1.029759 1.609513 -1.22916 355.78 296.8269 356.2669 -1.000412 1.605241 -1.170431 355.78 296.8269 356.2669 7.391797 293.2906 4.304642E-07 7.058477 288.9088 2.150734E-07 0.5 0.5
28 0.4197632 -1.014615 1.609899 -1.199531 355.3259 296.3865 356.3839 -1.029055 1.611966 -1.229016 355.3259 296.3865 356.3839 -1.000176 1.607831 -1.170045 355.3259 296.3865 356.3839 6.752892 293.0572 0 6.426134 288.6808 -8.591718E-07 0.5 0.5
29 0.4451126 -1.013638 1.609674 -1.200963 355.0328 295.251 356.6613 -1.027497 1.611583 -1.230736 355.0328 295.251 356.6613 -0.9997786 1.607765 -1.17119 355.0328 295.251 356.6613 6.45837 291.1364 4.296132E-07 6.17904 287.2043 0 0.5 0.5
30 0.4624353 -1.011138 1.609984 -1.203512 354.1887 293.2003 357.1347 -1.023928 1.61162 -1.233775 354.1887 293.2003 357.1347 -0.9983476 1.608348 -1.173248 354.1887 293.2003 357.1347 6.185595 284.1042 4.293866E-07 5.886134 280.402 2.145747E-07 0.5 0.5
31 0.4662695 -1.009825 1.609301 -1.205268 353.8963 292.1374 357.2997 -1.022055 1.610842 -1.235768 353.8963 292.1374 357.2997 -0.9975949 1.60776 -1.174769 353.8963 292.1374 357.2997 5.497529 282.2425 4.288594E-07 5.234397 278.5419 4.286744E-07 0.5 0.5
32 0.4907269 -1.007611 1.607975 -1.207074 354.4587 290.5355 357.5329 -1.019011 1.609385 -1.2379 354.4587 290.5355 357.5329 -0.9962097 1.606566 -1.176249 354.4587 290.5355 357.5329 11.18342 269.8056 0 10.89695 267.4594 -8.694508E-07 0.5 0.5
33 0.5100766 -1.000134 1.604327 -1.213801 355.6067 286.8488 357.2283 -1.009541 1.605913 -1.245283 355.6067 286.8488 357.2283 -0.9907267 1.602741 -1.182318 355.6067 286.8488 357.2283 12.00134 268.0303 -4.364259E-07 11.66483 265.5497 -1.307668E-06 0.5 0.5
34 0.5152352 -0.9940917 1.60173 -1.218878 356.5263 284.325 356.8853 -1.002114 1.603515 -1.250731 356.5263 284.325 356.8853 -0.9860694 1.599946 -1.187025 356.5263 284.325 356.8853 12.88329 264.246 -4.379106E-07 12.5192 261.7614 -4.372839E-07 0.5 0.5
35 0.5387405 -0.9897638 1.599553 -1.222099 357.7739 282.9978 356.0628 -0.9970597 1.60181 -1.254097 357.7739 282.9978 356.0628 -0.9824679 1.597296 -1.190102 357.7739 282.9978 356.0628 9.664494 255.1078 0 9.556905 254.4481 0 0.5 0.5
36 0.5564662 -0.9783934 1.596998 -1.231697 358.8369 278.5227 355.8461 -0.9832081 1.59938 -1.264152 358.8369 278.5227 355.8461 -0.9735788 1.594615 -1.199242 358.8369 278.5227 355.8461 6.269196 254.1436 0 6.181582 253.4891 -2.146917E-07 0.5 0.5
37 0.5649996 -0.9747068 1.59637 -1.235173 358.8551 277.0001 355.9395 -0.9786596 1.598699 -1.267747 358.8551 277.0001 355.9395 -0.9707539 1.594041 -1.202598 358.8551 277.0001 355.9395 6.6732 249.678 0 6.578623 249.0241 0 0.5 0.5
38 0.580093 -0.9723702 1.595044 -1.23809 358.4307 275.738 356.4273 -0.9755969 1.597093 -1.270763 358.4307 275.738 356.4273 -0.9691435 1.592995 -1.205416 358.4307 275.738 356.4273 6.568679 248.0657 0 6.480091 247.4111 0 0.5 0.5
39 0.6048644 -0.9645001 1.593275 -1.246045 358.4204 271.519 357.4732 -0.9653313 1.594725 -1.278899 358.4204 271.519 357.4732 -0.9636689 1.591826 -1.213192 358.4204 271.519 357.4732 5.476525 248.6478 -4.288443E-07 5.266822 246.7088 0 0.5 0.5
40 0.611499 -0.9555566 1.591872 -1.254998 358.5889 267.1861 357.9827 -0.9539142 1.59303 -1.287833 358.5889 267.1861 357.9827 -0.957199 1.590715 -1.222163 358.5889 267.1861 357.9827 5.831245 244.962 6.436609E-07 5.634796 243.0204 -4.289595E-07 0.5 0.5
41 0.6260244 -0.9508334 1.593356 -1.259097 358.5179 264.7871 357.8824 -0.9478153 1.594572 -1.291832 358.5179 264.7871 357.8824 -0.9538516 1.592141 -1.226362 358.5179 264.7871 357.8824 5.35928 242.6656 0 5.14588 240.2308 -4.286142E-07 0.5 0.5
42 0.6401854 -0.9465306 1.593493 -1.262381 358.8075 263.1002 357.4497 -0.9425524 1.594957 -1.295003 358.8075 263.1002 357.4497 -0.9505089 1.59203 -1.229759 358.8075 263.1002 357.4497 5.531935 243.4447 -2.144421E-07 5.247501 240.1393 0 0.5 0.5
43 0.65409 -0.9418569 1.592617 -1.267119 359.0117 260.9957 356.6188 -0.9366843 1.594557 -1.299548 359.0117 260.9957 356.6188 -0.9470296 1.590677 -1.23469 359.0117 260.9957 356.6188 5.403535 245.1696 0 5.117219 241.8704 0 0.5 0.5
44 0.6729986 -0.9371987 1.592401 -1.27214 358.6935 258.9764 355.911 -0.930872 1.594746 -1.304337 358.6935 258.9764 355.911 -0.9435254 1.590056 -1.239944 358.6935 258.9764 355.911 4.301168 247.5408 0 3.962956 243.5729 0 0.5 0.5
45 0.6876994 -0.9316459 1.591503 -1.278039 358.1171 257.1965 355.4903 -0.9242955 1.594088 -1.309999 358.1171 257.1965 355.4903 -0.9389963 1.588917 -1.246079 358.1171 257.1965 355.4903 2.541256 250.4152 1.068268E-07 2.222725 246.4434 2.136042E-07 0.5 0.5
46 0.6970593 -0.9271969 1.590479 -1.28227 357.9864 255.4872 355.4871 -0.9188907 1.593066 -1.313995 357.9864 255.4872 355.4871 -0.9355031 1.587893 -1.250545 357.9864 255.4872 355.4871 2.345489 249.5347 1.068112E-07 1.973303 245.1151 -1.06785E-07 0.5 0.5
47 0.7251153 -0.9247669 1.590464 -1.285381 358.2144 255.0668 355.5356 -0.9162384 1.593023 -1.317049 358.2144 255.0668 355.5356 -0.9332954 1.587904 -1.253713 358.2144 255.0668 355.5356 4.896871 249.5646 0 4.549233 245.5825 -4.282359E-07 0.5 0.5
48 0.7308544 -0.9214399 1.590391 -1.288607 358.1341 253.869 355.5949 -0.9122482 1.592917 -1.320092 358.1341 253.869 355.5949 -0.9306317 1.587866 -1.257122 358.1341 253.869 355.5949 4.779294 248.5168 -4.283763E-07 4.42787 244.5356 2.140824E-07 0.5 0.5
49 0.7441772 -0.917259 1.59039 -1.292829 358.2586 252.8248 355.6115 -0.9075003 1.592906 -1.324144 358.2586 252.8248 355.6115 -0.9270177 1.587874 -1.261514 358.2586 252.8248 355.6115 5.807788 247.477 0 5.448 243.5184 -2.14412E-07 0.5 0.5
