#Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1.0,0.01512365,1.064326,1.97775,1.120788,8.199038,166.327,354.2617,1.0976,1.981144,1.12838,8.199038,166.327,354.2617,1.031052,1.974356,1.113197,8.199038,166.327,354.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.02978915,1.062677,1.976851,1.126971,8.775064,169.2637,354.2684,1.096302,1.980236,1.132815,8.775064,169.2637,354.2684,1.029051,1.973466,1.121128,8.775064,169.2637,354.2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0336729,1.061385,1.975922,1.133279,9.312735,171.9643,354.192,1.095249,1.979347,1.137493,9.312735,171.9643,354.192,1.02752,1.972497,1.129065,9.312735,171.9643,354.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.04898745,1.060882,1.975914,1.132874,9.350812,172.6672,354.2368,1.094798,1.979312,1.136674,9.350812,172.6672,354.2368,1.026966,1.972516,1.129074,9.350812,172.6672,354.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0627598,1.056928,1.974555,1.141859,10.26606,177.4058,354.4317,1.091056,1.97783,1.142812,10.26606,177.4058,354.4317,1.022801,1.971281,1.140907,10.26606,177.4058,354.4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0673612,1.053988,1.973806,1.147808,10.97819,180.6004,354.6735,1.088128,1.976932,1.146844,10.97819,180.6004,354.6735,1.019847,1.970681,1.148772,10.97819,180.6004,354.6735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.083013,1.053033,1.973522,1.148002,11.15467,181.0067,354.9588,1.087182,1.976479,1.146819,11.15467,181.0067,354.9588,1.018884,1.970565,1.149185,11.15467,181.0067,354.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.09600575,1.047536,1.971941,1.156628,12.39557,186.1423,355.6781,1.08148,1.974466,1.152417,12.39557,186.1423,355.6781,1.013592,1.969417,1.160838,12.39557,186.1423,355.6781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.1007605,1.043492,1.970804,1.162158,13.18135,189.549,356.2224,1.077155,1.973004,1.155973,13.18135,189.549,356.2224,1.00983,1.968603,1.168343,13.18135,189.549,356.2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.1161498,1.042754,1.970614,1.162356,13.27556,189.6124,356.3213,1.076416,1.972756,1.156143,13.27556,189.6124,356.3213,1.009093,1.968472,1.16857,13.27556,189.6124,356.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.1293161,1.037817,1.969547,1.168347,14.10701,192.9714,356.935,1.07109,1.971325,1.160224,14.10701,192.9714,356.935,1.004543,1.967768,1.17647,14.10701,192.9714,356.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.1327149,1.032933,1.968467,1.173936,14.87346,196.3436,357.5616,1.065709,1.969878,1.163934,14.87346,196.3436,357.5616,1.000157,1.967057,1.183938,14.87346,196.3436,357.5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.1480292,1.029815,1.968484,1.176666,15.17504,197.7673,357.8022,1.062347,1.969754,1.16588,15.17504,197.7673,357.8022,0.9972827,1.967215,1.187451,15.17504,197.7673,357.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.1620313,1.024338,1.96781,1.182271,15.75389,200.6605,358.2888,1.056317,1.968796,1.169915,15.75389,200.6605,358.2888,0.9923592,1.966824,1.194626,15.75389,200.6605,358.2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.1633457,1.01884,1.966809,1.18764,16.30162,203.6343,358.7881,1.050172,1.967505,1.173707,16.30162,203.6343,358.7881,0.9875087,1.966112,1.201573,16.30162,203.6343,358.7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.1798337,1.016127,1.96619,1.190206,16.56002,204.5912,358.8413,1.047224,1.966855,1.175757,16.56002,204.5912,358.8413,0.985029,1.965525,1.204655,16.56002,204.5912,358.8413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.197352,1.00998,1.965358,1.195297,16.95103,206.4138,359.2299,1.040634,1.965799,1.179921,16.95103,206.4138,359.2299,0.9793259,1.964917,1.210673,16.95103,206.4138,359.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.2063002,1.00128,1.964055,1.202633,17.51583,209.7454,359.8839,1.031047,1.964122,1.185598,17.51583,209.7454,359.8839,0.9715122,1.963989,1.219667,17.51583,209.7454,359.8839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.2199759,1.001429,1.963564,1.202808,17.44746,209.1887,359.387,1.031316,1.963914,1.185986,17.44746,209.1887,359.387,0.9715424,1.963214,1.219629,17.44746,209.1887,359.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.2357936,0.9955884,1.962617,1.207921,17.97028,210.7125,359.2668,1.025003,1.963035,1.19029,17.97028,210.7125,359.2668,0.9661734,1.9622,1.225553,17.97028,210.7125,359.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.2508679,0.9864405,1.961558,1.21475,18.46349,212.4689,359.2855,1.015301,1.961964,1.196225,18.46349,212.4689,359.2855,0.9575796,1.961152,1.233275,18.46349,212.4689,359.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.2708079,0.9806968,1.960472,1.219345,18.70774,213.2002,359.1814,1.009306,1.960936,1.200436,18.70774,213.2002,359.1814,0.9520873,1.960008,1.238255,18.70774,213.2002,359.1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.2812254,0.9686302,1.958502,1.22792,19.42507,215.1428,359.1894,0.9965799,1.95896,1.208048,19.42507,215.1428,359.1894,0.9406805,1.958045,1.247792,19.42507,215.1428,359.1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.298475,0.968575,1.958933,1.227632,19.212,214.6592,359.2738,0.9967024,1.959343,1.208012,19.212,214.6592,359.2738,0.9404476,1.958522,1.247253,19.212,214.6592,359.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.3304357,0.9594879,1.958454,1.233595,19.19839,215.425,359.5328,0.9873816,1.958719,1.213641,19.19839,215.425,359.5328,0.9315944,1.95819,1.253549,19.19839,215.425,359.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.3362375,0.947229,1.958349,1.240812,19.52608,216.5943,359.7622,0.9747367,1.958483,1.220328,19.52608,216.5943,359.7622,0.9197212,1.958215,1.261297,19.52608,216.5943,359.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.3500326,0.9400295,1.960094,1.243808,19.69209,216.89,0.06374759,0.9674677,1.960059,1.22323,19.69209,216.89,0.06374759,0.9125913,1.96013,1.264385,19.69209,216.89,0.06374759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.365452,0.9327643,1.960919,1.246688,19.03424,217.1823,0.4800585,0.960145,1.960647,1.226036,19.03424,217.1823,0.4800585,0.9053835,1.96119,1.267341,19.03424,217.1823,0.4800585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.3741495,0.9262089,1.961341,1.249724,18.76684,217.5849,0.6617161,0.9534636,1.960966,1.228908,18.76684,217.5849,0.6617161,0.8989543,1.961716,1.270541,18.76684,217.5849,0.6617161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.388293,0.923929,1.960213,1.251874,18.68062,217.8013,0.6354382,0.9511015,1.959853,1.23095,18.68062,217.8013,0.6354382,0.8967564,1.960573,1.272798,18.68062,217.8013,0.6354382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.4050159,0.9181983,1.960824,1.255173,18.69444,218.364,0.8221936,0.9451853,1.960358,1.234012,18.69444,218.364,0.8221936,0.8912114,1.96129,1.276334,18.69444,218.364,0.8221936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.4238259,0.9090307,1.960473,1.259308,18.00949,219.0191,1.483499,0.9358412,1.959629,1.237936,18.00949,219.0191,1.483498,0.8822201,1.961318,1.28068,18.00949,219.0191,1.483498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
